source_id,m70_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
6736898577373264768,15,1.494129100967298,0.08737442,280.7981823197229,-32.23602386903602,9.575873,2.0597235279559043,0.1072754,-7.376234396644757,0.08910431,5.2799226967283794E-5
6736898719133304320,17,1.9939960170687032,0.03520771,280.82212011482585,-32.22877205992009,10.977389,4.270796086286716,0.038950086,-16.029029262465723,0.032982055,9.629936367764255E-5
6736899440687744128,18,0.9596893124347103,0.013606154,280.8801051106261,-32.21452365908203,10.873667,7.90352764582189,0.016082536,-0.8096256681544614,0.012514463,4.2187933336960406E-5
6736897752744758272,19,2.2113991981781234,0.01729576,280.82027909410454,-32.27405609045619,11.288392,4.274580242766669,0.018865135,-0.7935898110380799,0.015788605,2.418506257565389E-5
6736897757060573824,20,0.6231032228674782,0.013753117,280.82307378918904,-32.264633877813345,11.401208,-0.9663889644671252,0.0154369585,-3.0181222381753554,0.0128659215,2.7506845789949237E-5
6736520933812670976,21,0.44068864692103715,0.016842732,280.7213783580568,-32.404168772566045,11.438852,-0.8987217373186057,0.020381536,-7.749347153318435,0.01667309,3.0477195713742257E-5
6736900329717111936,22,1.9982454694406788,0.013129877,280.88947226010293,-32.18372278477765,12.062545,28.088047000560373,0.015486024,-16.773861992035844,0.012351124,1.5985129252328928E-4
6736900260997635584,23,2.512143358546402,0.016411787,280.8470471835724,-32.19256763712143,11.936651,8.555900943019537,0.020151455,-25.14069807801053,0.016485296,1.2184824727229884E-4
6736521479241859712,25,0.21631571289538903,0.012664406,280.7682225563643,-32.36879495105969,12.11908,0.7841021631913133,0.015977,-4.6507655378732,0.012676776,2.152582783231211E-5
6736892809259137792,27,0.19411768534759594,0.014296611,280.8617596090069,-32.40509767044409,12.076539,-1.2538277583030695,0.015863016,-1.3799813314422757,0.012815203,1.8254455695075395E-5
6736898852253691904,28,1.4989469028265945,0.01321703,280.78292471492074,-32.221815547960404,12.383879,8.1915461150018,0.015247217,-13.910373708346178,0.012453788,8.434571195191477E-5
6736897310383952384,29,0.12258116246257761,0.014948328,280.8163211655743,-32.2836134167155,12.056976,1.2344205613200896,0.015953504,-4.770530578636627,0.013271178,3.277110258187982E-5
6736521307443168128,30,1.4943581417612262,0.013973279,280.71888423286697,-32.372810621243225,12.633833,4.070940825427684,0.017077224,0.7828195539403963,0.013944363,2.1473762761283892E-5
6736897344744444416,31,0.002914748779345333,0.06291955,280.8030341792042,-32.29221642877476,12.724224,1.0302722092268861,0.07141427,-4.674331014040719,0.05852767,6.882565061688843E-5
6736897344744463872,32,0.15029973358751766,0.06278992,280.8017402308767,-32.29287166708723,12.649538,1.1637212548683915,0.07153346,-4.530579482554444,0.058260307,3.0527970160666423E-5
6736522956710609024,33,0.6284939213946941,0.013036898,280.7186924091513,-32.288701228541946,11.997024,-1.8855964912183945,0.017392023,-3.0145779706349156,0.013153253,2.1085029651354277E-5
6736897477861731584,34,0.5899781878705807,0.013858996,280.84570814816544,-32.282981124562646,12.215869,-3.698273045157134,0.01493073,-2.7438853193369095,0.012235711,2.958343393322316E-5
6736899917400251392,36,0.49482858381125644,0.012649992,280.92366106786375,-32.179135287500955,12.406144,3.2027611211049996,0.014246336,-6.745056813744797,0.0120033,5.53620489307933E-5
6736910740723166848,37,2.1590720998690425,0.015110993,280.7884578312466,-32.199449010758414,12.736423,-1.3604136189609404,0.018512527,-14.891064892690423,0.015955029,6.909242918038769E-5
6736520998205523456,38,0.23720309844026136,0.016645463,280.7495770370652,-32.40049694880692,12.538146,0.5277074764920142,0.019487089,-3.9957994373325283,0.015443362,2.020354550530757E-5
6736910500204998400,39,0.467195869492191,0.012733605,280.7396904227796,-32.200621212896266,12.584015,-2.2605775672269632,0.0147303995,-0.6958314458442352,0.0118072815,1.697671751548647E-5
6736521341802906112,40,0.37715859768149373,0.013304402,280.71701743310007,-32.36093545129958,12.548686,-1.7562075581905228,0.016389534,3.4334435528486678,0.013408246,2.1945175925635632E-5
6736910607602881152,41,0.19613336989594576,0.014175725,280.76788693847794,-32.202058084165145,12.464196,-4.423810108815356,0.016464131,-4.673898806539827,0.013376576,2.6359727678127146E-5
6736521410522383104,42,0.484263857973718,0.015026393,280.7753839463602,-32.371956142713245,12.583635,-3.367821773572168,0.019315278,-1.8970816016291114,0.015511152,9.283924378063317E-6
6736521002532135424,43,0.2963656513798086,0.015944256,280.75156709881736,-32.39812417742892,12.561976,-4.303084900584323,0.019956421,-8.441031161860888,0.015922349,2.9064307807407606E-5
6736534776467323136,44,0.4669590697807131,0.014851767,280.6884842790661,-32.26247159655044,12.661149,-0.5603408994641169,0.019788712,-5.627555473031575,0.015792252,2.760016811309782E-5
6736897099909731072,45,0.11990742258732227,0.015891748,280.82547392821465,-32.29741830561182,12.695854,1.3911329236579446,0.017465161,-4.6874406960737485,0.014042203,3.293219215919732E-5
6736897065549932288,46,0.10613925424138343,0.013348885,280.8193518505206,-32.30287916545199,12.254112,1.3774894458922948,0.015896082,-4.790491495892266,0.01291507,3.214579587210814E-5
6736899268888992768,47,0.8881149255127013,0.015372541,280.9146859045469,-32.21872005224281,13.042278,4.063018251689257,0.017703542,-0.037966010992930226,0.014467332,3.533354545404693E-5
6736910882480830592,48,0.559263685142028,0.014372288,280.7483756379471,-32.18712595816996,12.733795,1.6068286352342849,0.016553277,-11.095042831826408,0.013452568,2.908926647985376E-5
6736521032565262080,49,0.397606689532626,0.015007846,280.73869748836,-32.40437935654348,12.793831,6.538283286608598,0.017968066,-5.344653816874473,0.014563686,5.249800601695494E-5
6736522857958498304,50,0.1341259764940435,0.019315397,280.70465808610595,-32.29963067992444,12.933334,-1.193211021407648,0.02385447,-2.6040414101152605,0.017771732,1.8291989226148338E-5
6736898478615210496,51,1.128484771724522,0.01489496,280.76107516753996,-32.23187027492167,13.012873,5.904674836027924,0.016196042,-6.683358757098567,0.012970254,4.7856722679643745E-5
6736910160926984192,52,0.14854203327608942,0.015765993,280.7176976883124,-32.22735298891032,12.850205,-3.0288816197030872,0.01930306,-3.205013487353356,0.015743675,1.6239760571463813E-5
6736910092207502464,53,1.601715662593829,0.02005235,280.725002382664,-32.2456168706876,13.064782,0.27965445055138244,0.024736648,-0.3964226314364938,0.019458704,7.152459634490261E-6
6736897031185038464,54,0.5367810743019351,0.021126902,280.8373957321716,-32.311689088903364,12.817579,0.7024290942648388,0.024059642,-3.0398356084232527,0.019248238,1.8024391530286954E-5
6736897276025022080,55,-0.3355663746414278,0.114219226,280.80515001662826,-32.29995114403711,12.094292,2.262281249381239,0.12941355,-5.591479391533495,0.10271714,2.6963820105297375E-5
6736520968172398592,56,0.36752435838537356,0.021170799,280.74175480284833,-32.40451390388289,12.890097,-0.2507834178902626,0.023775868,-11.454663648419055,0.01923676,4.432440053555692E-5
6736897344730741632,57,0.061855983222571805,0.015979104,280.79934308263836,-32.2905773482004,13.048552,1.2550226454469948,0.01857991,-4.898497714504092,0.014816959,3.311178025299133E-5
6736898238097753984,58,0.14316747888521392,0.018411005,280.7489140760163,-32.27756873292781,12.924714,1.3252810060612097,0.022828726,-4.7474169588832575,0.018003834,3.4218457703665005E-5
6736897271708414720,59,0.062265579299475474,0.024027219,280.80970671244256,-32.295072245067054,12.940904,1.6394821728412654,0.02626441,-5.0030972090749,0.021104008,3.550256669502275E-5
6736894355446299392,60,0.12500148572283612,0.016856372,280.92203682923565,-32.29546645061498,13.158382,1.3586665033828509,0.017685736,-3.151973552800115,0.014135276,2.0020945717385474E-5
6736893599532838144,61,2.0103521888774303,0.015596602,280.86734580120896,-32.380683469006314,13.239755,3.1922234629766737,0.018010907,-1.2481773118982313,0.014874078,1.3916559295342848E-5
6736534815147464704,62,0.41017858719290745,0.015066901,280.7031411411761,-32.254602595140504,13.062046,-1.5098467513946265,0.019333215,-10.534019181384677,0.014857175,5.281233721798903E-5
6736894286726801792,63,0.33465792696204943,0.014934402,280.92708148437,-32.30930577344127,13.0205,-5.517621590472758,0.016530922,-4.071333933093391,0.014062039,4.472037294547751E-5
6736894046195567488,64,0.16994782886344026,0.07626349,280.8373168707327,-32.332032747103675,13.623973,0.911565151044734,0.091028824,-9.067091826798817,0.07190757,4.294913915145617E-5
6736897344744434816,65,1.6434204123790317,0.27382517,280.80417225448133,-32.29262648126662,13.654921,1.6807013580959866,0.300619,-3.7744814942909075,0.25064704,1.5224628216133293E-4
6736898512974858368,66,1.4931392396669418,0.018082755,280.80596390827435,-32.25579562573904,13.547865,3.075990170983643,0.019466918,4.265850172541724,0.016233478,1.468052960274921E-5
6736898061977189376,67,0.33933263147061615,0.014894368,280.77018506933234,-32.282401187922034,13.02838,1.2800309045697484,0.017661663,-1.4831098878557405,0.014426421,1.6436797678029546E-5
6736522475674272000,68,0.2291866811427376,0.019652814,280.7177828383783,-32.34077095005212,13.235948,-0.2396268325569696,0.022832228,-7.797914124648775,0.01878288,3.9371161548607146E-5
6736897306068160256,69,0.24796707622239358,0.016818948,280.8219660258855,-32.280333014481336,13.19761,-0.9380719421742001,0.017460408,-1.4624045545483542,0.0143872835,1.6071473738811583E-5
6736898787852825728,70,0.5413745500711923,0.0149965165,280.78428531032876,-32.23279259294478,13.262642,1.6156336613025546,0.018886203,-0.7082101409427031,0.015827002,1.6221345700081794E-5
6736897306068157696,71,0.06572041600836183,0.016666733,280.8160525771894,-32.29249471792629,13.070115,1.4977926098284329,0.018679217,-4.7815165965386806,0.014745131,3.245670749527951E-5
6736518494271694464,72,0.7951826024814237,0.030040253,280.80366589294255,-32.38684202240618,13.572527,1.3312737906738497,0.036582887,0.3004814424205984,0.027399138,1.3153342140446617E-5
6736910882480836224,73,0.15543395942240074,0.015931755,280.7375051343364,-32.1923612131418,13.39429,1.0258752874125991,0.018249568,-7.710274356259589,0.015466696,1.9371525716156288E-5
6736518524306018560,74,0.836372569925872,0.02928391,280.8308891146347,-32.377533287678716,13.48492,7.445727780489515,0.032620903,-15.965102229809528,0.025197923,7.549433969898089E-5
6736910195286716928,75,0.15187754966118594,0.015983244,280.7394025725455,-32.235529832005156,13.354231,-2.4185263934812293,0.018879691,-9.31055162202758,0.014550592,4.9760159248972236E-5
6736897340427882880,76,-0.017739095269771327,0.020369424,280.7992539680036,-32.29615790316535,13.325653,1.2971196171608685,0.02508088,-4.7554486131026374,0.020975841,3.477657270757452E-5
6736518352507308416,77,0.44259829279757673,0.017635575,280.7931640213367,-32.40434323610798,13.633685,3.289682702731359,0.020926755,-3.2590687734331665,0.016613299,2.7549174054495477E-5
6736911226078882944,78,1.3218213235006724,0.015202777,280.67351684879,-32.20271943185305,13.380706,5.695478683148127,0.018400902,-7.109085501207597,0.01451462,3.8615573753495956E-6
6736892839297448192,79,0.26073673227072025,0.016995262,280.87735220043925,-32.38529782454478,13.40473,-2.0135333700700686,0.018642375,-2.101886113856612,0.015152642,2.736614689551855E-5
6736910538886471040,81,0.1487513205084436,0.014459922,280.70574374572254,-32.20221781364248,13.133146,1.2883702384696996,0.016739985,-6.27872013112963,0.013600229,1.1193706870426561E-5
6736897344744418944,82,0.1711007791545818,0.11138775,280.80020797838046,-32.290782586523186,13.806273,0.9112758344191301,0.12546432,-4.234185605099065,0.10007001,3.599347105497998E-5
6736911256119302400,83,0.8419058225856972,0.016050018,280.6850589650389,-32.18494530632964,13.555911,-8.8174345347075,0.018692344,4.191930007511223,0.015010604,1.1568338344986677E-4
6736896245231967488,84,0.08873506964642507,0.017904356,280.9293291915234,-32.242065614077674,13.380569,-4.349449899776578,0.021331927,-6.196438401190595,0.017268524,2.6937539354338423E-5
6736910367085415552,85,0.9403848927577603,0.016369514,280.7096712357323,-32.22776778014505,13.633425,0.2731411021368626,0.020208146,2.2689532209461873,0.01658444,2.418144877471824E-5
6736899539443209344,86,0.05204136431049787,0.016940808,280.8803791536129,-32.19803724513563,13.445995,-1.935127399716086,0.01967738,-5.313855591233059,0.015979566,1.5755896463106822E-5
6736896996825307776,87,0.08731091177669814,0.01726122,280.8351846768769,-32.326894410940554,13.473123,1.5291134629635097,0.019921746,-4.645851329396343,0.015881166,2.3013207200183468E-5
6736898100645210880,88,0.16750738597118373,0.03923131,280.793643413979,-32.2816739263403,14.631683,1.3130129683816452,0.045277096,-4.888441006357252,0.0372617,2.582629762351703E-5
6736897344744449792,89,0.26647826518711176,0.037914544,280.80459001913397,-32.29179980979658,13.602737,1.5159609226095707,0.044829566,-4.652110780677318,0.037635222,2.074628538746186E-5
6736897477862312320,90,1.654970181095879,0.030248135,280.8486473816547,-32.28787203742997,13.631368,-3.4973567663204745,0.031211004,-6.98024654742928,0.025670514,5.2619986442290935E-5
6736897237348667648,91,0.06041057896906689,0.017047636,280.7986500027404,-32.29914518284524,13.375655,1.336589480352345,0.020200234,-4.654349128996204,0.016656538,2.8212556563510912E-5
6736522376921740928,92,0.0995792892157365,0.015451757,280.69017989767684,-32.33496990178373,13.549296,-1.8649731682728559,0.019516155,-6.7365815873277155,0.015344884,3.436112659012618E-5
6736898611733003008,93,0.38813026575047704,0.016179178,280.8138069172631,-32.235305144662156,13.535575,0.6884067649254392,0.01841972,0.7454934277786629,0.015512998,1.2365389821014765E-5
6736518425551741824,94,0.10155350032549214,0.01510663,280.7763072827679,-32.406094014339224,13.136306,-1.3515039861114233,0.01774588,-4.754637877969553,0.01417199,1.4016168919857991E-5
6736897344744425472,95,-0.09881511286712291,0.08943138,280.8009417975761,-32.29186236134557,13.743614,1.590888990616754,0.1041801,-4.951880975519646,0.08117579,2.1625522246330762E-5
6736897344730909312,96,-0.003348442011105078,0.12602937,280.7940211379141,-32.288736347466724,13.653756,0.9435025098445161,0.13328868,-4.6696502126253785,0.10542637,3.27138279251685E-5
6736898581694357888,97,2.1967161760426217,0.02260877,280.7994288724331,-32.246184262945015,13.566999,-2.108786390045366,0.026665008,-16.145651276249783,0.021537593,1.0343233522930502E-4
6736897340427885056,98,0.09736130954588132,0.02012491,280.80229129418495,-32.285908267968296,13.47439,1.2938199385845772,0.023561483,-4.729950364921489,0.018700322,3.158366783622832E-5
6736897276024971392,99,0.06948809738987441,0.016762726,280.80150407795793,-32.298589448353155,13.458,1.3179478038431531,0.020361625,-4.808294476509884,0.017254015,3.33246312197839E-5
6736894183647593344,100,0.3846335164431159,0.018331654,280.8931083070946,-32.33489389368376,13.572637,2.4099973393631524,0.019101456,-0.403587562353981,0.016024763,5.065780613972958E-6
6736897241665295488,101,0.060584055960129675,0.018269148,280.79494269412976,-32.29851129942545,13.6432295,1.5805268397291397,0.021487502,-4.746306079943837,0.016718477,3.7353587452483556E-5
6736521414849461120,102,0.7132070457054407,0.01991117,280.7804150298565,-32.37609212568005,13.883195,6.45165673576137,0.02338599,1.1598807266848992,0.018566396,3.693974560434182E-5
6736897993262901760,103,0.09388756280720711,0.017716436,280.78437457315505,-32.28956435612685,13.674983,1.491573673315953,0.02111557,-4.713687313662854,0.01720769,3.198589113832899E-5
6736893496452788096,104,1.0967537694738847,0.021216707,280.93472119466077,-32.32901878983735,13.792616,-5.550816002509525,0.020775042,-4.84015956078915,0.017874768,4.769448980887059E-5
6736899062730535424,105,0.07408229282636895,0.020366663,280.8968746640558,-32.25620764509174,13.661111,-1.766036812895127,0.022651296,-2.6716035795544992,0.018928934,2.889887169647273E-5
6736897340427882112,106,0.0776680257190524,0.023078168,280.79793281348304,-32.28713582959259,13.668656,1.4805105995276255,0.026586173,-4.717343533182058,0.021063227,2.8876403196412065E-5
6736894286726805376,107,0.7220288872933085,0.018618872,280.92347335598987,-32.30807321442775,13.812437,5.661746267965555,0.02054913,-2.0683328867245603,0.017460857,1.8228185808199046E-5
6736518562991172736,108,0.08794568044163896,0.01821482,280.8049124944517,-32.37453736558452,13.722586,-4.365401948035742,0.021915803,-7.934393696162485,0.017125463,3.0882309956229215E-5
6736521822840921728,109,0.0696697271508445,0.018583342,280.7828362329363,-32.33129511462444,13.488189,1.3410242272784374,0.021836944,-4.592860926603242,0.018104421,2.685570944718008E-5
6736897168629143296,110,0.06836058629065737,0.022442518,280.8065665386572,-32.30800878604323,13.1130705,1.3961862918921226,0.023279624,-4.554718728194753,0.019565413,2.6560655854898327E-5
6736897237348661632,111,0.047661169060530105,0.017737402,280.7911622107062,-32.29608927343699,13.659222,1.4420684557396646,0.020862103,-4.734514454118058,0.01661172,3.374612174740231E-5
6736521479243521920,112,0.35194527390143704,0.01766229,280.76710937267217,-32.37090858654835,13.820124,-0.1844551225084777,0.022263186,-0.6675718081577993,0.01765181,5.7866543474130155E-6
6736898409895697408,113,0.06486463779538518,0.018622553,280.7775443421541,-32.243845809686874,13.772294,1.3554637552915993,0.022267716,-4.796723821821326,0.01835207,3.414499849287485E-5
6736892603100406912,114,0.8415528503643023,0.020843765,280.92072509957916,-32.403617374315864,14.0172415,2.1559746025940054,0.024519488,-0.3113275460124266,0.019509384,3.409728685050436E-5
6736898306817238016,115,0.2966824511856897,0.016814675,280.7286031341852,-32.268882552461356,13.770818,2.4245632962716246,0.020231647,1.7947525193842575,0.015940983,2.4616040496724168E-5
6736897276024894720,116,0.0339402908297543,0.01825713,280.8151807447486,-32.30198459442361,13.721533,1.3624222357967164,0.023250245,-4.572506580257038,0.017931458,2.789525879329908E-5
6736522514361102720,117,0.11239664526290304,0.019530216,280.74001367508816,-32.33228663859656,13.845714,-1.4382215837850483,0.024926739,-8.692437014991018,0.019355794,4.025563269881762E-5
6736911191718531840,118,1.095781270385667,0.017579205,280.6922509042752,-32.19480221759091,13.814791,-8.308879820020724,0.020161545,-10.229393459174931,0.015971432,6.728966304240115E-5
6736534746427856000,119,0.09235530241101339,0.017394338,280.7108927660244,-32.256185348677576,13.871525,1.4365915541284702,0.02104993,-4.772280954371463,0.016486386,2.6777876573840306E-5
