source_id,ngc5986_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
6009553016929547904,1,0.2897378107357434,0.096647665,236.6700839788928,-37.835664713540844,17.448013,-1.4830761995310993,0.11066448,-3.860003709985164,0.07308633,3.623372623057703E-6
6009541162820075648,2,0.30615121632905495,0.052599974,236.66958963279072,-37.85809816061494,16.25118,-6.903425936914893,0.062521875,-2.9315194960007847,0.042068657,7.094745599057985E-5
6009554597477524864,3,0.9231763392685928,0.053205453,236.66975708498586,-37.80383554339731,16.199202,3.125241860860445,0.060120564,-0.6582234548751955,0.04261792,3.488011683621273E-5
6009555765708656512,4,0.22179622624885764,0.096721314,236.6693435784036,-37.74286841157291,17.44619,-5.858429214457077,0.10987822,2.3022729327075906,0.081229076,1.2283636741297834E-5
6009553120008770688,5,0.8639330545369569,0.038638946,236.6688821085606,-37.81474123582783,15.43574,7.331333961740716,0.044474762,2.359825772528206,0.030783037,3.351605227625776E-5
6009541162820066560,6,0.9714070484029761,0.031507228,236.66862676044468,-37.8717595189055,15.139933,-4.65657947632368,0.03824655,-7.182624716380865,0.025047773,6.0294268237456026E-5
6009555765708657664,7,0.1513810615419353,0.030703887,236.66816785812676,-37.741225128414825,15.032652,-2.8333197292293977,0.034137435,-1.9414147627067067,0.025645714,1.9447077090924145E-5
6009554906715181440,8,0.3756378693828116,0.03356599,236.6680323511127,-37.77904656770986,15.219475,-7.647085845408797,0.03861156,-2.297124951435161,0.026922751,4.759353926680568E-5
6009553016929547520,9,0.011692828106021784,0.051098526,236.6675989260903,-37.83741563379873,16.247803,-4.145067836660161,0.05959417,-4.649513477824563,0.03953411,3.862203702823459E-5
6009556555982668544,10,0.8210113126792848,0.08058167,236.66770330922174,-37.681693547295005,17.00474,2.6030216318281525,0.09199491,-8.71778969152734,0.06781936,4.018287718806671E-5
6009553012622423552,11,0.2142208635406109,0.08817436,236.6673015310793,-37.840518203107784,17.24,1.1950331284391027,0.10299964,-0.9224480815552211,0.07473725,2.023034419987304E-5
6009555765708657152,12,1.4028454584771994,0.020423321,236.66725997094605,-37.742283912331104,13.996853,6.802893072231436,0.02281793,1.7349313606813892,0.017019544,2.8924568920871984E-5
6009553012622478592,13,0.09185656318694092,0.06510136,236.66704874851288,-37.8332359062395,16.694025,-4.205215046400992,0.07631528,-4.4675208338611325,0.051275358,4.465835195643101E-5
6009554799329175808,14,0.36693876451943647,0.13984285,236.6670975646917,-37.78190688566526,17.967602,-7.238710628490426,0.16325149,-8.748396876397067,0.109230615,6.583333117789863E-5
6009554803635963648,15,1.1819933356439636,0.1837937,236.66706508130932,-37.7852245026536,17.565683,-1.150300880518565,0.21853276,-0.7379867884651234,0.14911734,1.393341702590534E-5
6009541158512584704,16,0.23216395612195373,0.09887926,236.66679140416758,-37.855999352818074,17.448368,-11.642201395039457,0.11540134,-0.8708146088783826,0.0786802,8.698632675635782E-5
6009541059743905152,17,0.22041197708042903,0.11539086,236.66538375703732,-37.88491070294625,17.663641,-2.7446233362017596,0.13503787,-1.3623282049078127,0.08833108,5.54942109541121E-5
6009554906715188352,18,0.25223116677319374,0.07625646,236.66502877160843,-37.76430054084879,16.984472,-9.46474491563308,0.105994634,-1.9530663942659205,0.065434925,5.56981598007196E-5
6009553120008774400,19,0.6878027509329772,0.08404941,236.66455143479212,-37.80792166949335,17.142906,4.5305947874513555,0.098227054,-2.829265918446555,0.06860436,1.363017714166357E-5
6009541059740842240,20,0.25440310459009885,0.09104359,236.66414524866286,-37.88899360289215,17.274197,-12.906981923657222,0.10433831,-0.25640801064431346,0.068637304,1.1099119576631948E-4
6009553016929823488,21,0.8936045556210909,0.36025074,236.66404563076372,-37.846161816434844,16.93718,-6.137114418116289,0.42245972,-6.135622360117662,0.28909266,3.482210672430881E-5
6009553081341990784,22,0.8589492873927477,0.07815446,236.6636457867161,-37.828903487472736,17.022604,7.557323374097484,0.08928199,0.10711192189153577,0.06021091,2.2625917028407143E-5
6009556521622929408,23,0.38131714197121996,0.06081242,236.6637718450279,-37.68483041610989,16.438677,1.2623751827750582,0.069641486,-2.793936230839255,0.05167101,1.3616483423569626E-5
6009541059740839936,24,0.3030968459047013,0.07093319,236.66328307728955,-37.89172196377992,16.821125,-6.749422137591992,0.0849436,-0.7267802749317609,0.056270245,9.440928549159351E-5
6009555765696633984,25,0.9005141766966974,0.16882478,236.66338220300887,-37.748888843058545,17.553062,-3.555396700584317,0.18298057,-4.182379664785655,0.14032686,1.3609642430574871E-5
6009554872355444864,26,0.6530962963564381,0.07851388,236.66291387115422,-37.77595339951546,14.527088,-1.8313433708212647,0.09874619,-7.474409280570461,0.06739994,3.560537661180746E-5
6009553085649030144,27,0.4612330325793881,0.09417916,236.6627338565876,-37.82255157686863,17.292313,-7.238870536467541,0.10983126,3.544539082744339,0.06918278,5.7897619205129436E-5
6009553016929548032,28,0.722460101682296,0.076874025,236.6623133312675,-37.837740166368924,16.978373,0.844544555694308,0.09245787,2.531213486089177,0.0651883,3.581326863325655E-5
6009553120008773248,29,0.021895480150487236,0.06513142,236.6622869215009,-37.8115088355937,16.600925,-3.98078770582586,0.07668474,-4.576810824862973,0.054775476,3.996804449342458E-5
6009555834428140800,30,0.1666912469716793,0.03604283,236.6620597623719,-37.72868531258728,15.513276,-6.194191496813136,0.04113846,-3.990698933881051,0.030990534,4.212509081549746E-5
