source_id,ngc5634_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
3641342748940166272,1,1.2031276083416043,0.13386239,217.52171062114778,-6.070460947152968,17.987232,-13.979941528301879,0.14059363,-2.5402346111314666,0.115066215,7.517508678817914E-5
3641357283109436544,2,0.20479663339479634,0.018223532,217.52047520501824,-5.979687797191754,11.632986,-1.8242041613436086,0.01838578,-6.510439586472113,0.015231759,3.596866661375718E-5
3641356424116120832,3,-0.6055529165914066,0.7396674,217.52026767275134,-6.0086447241452765,20.279964,-3.2556625162366863,0.8205348,-5.193494738563432,0.7286702,2.308456369134042E-5
3641356011799205120,4,1.18916413640738,0.54020655,217.5193225831639,-6.045405326195818,19.80713,-2.8079803529662586,0.5338725,-5.722307290293445,0.40488738,1.9586871267909414E-5
3641354534330452608,5,0.07864714281955512,0.09934433,217.51888673958808,-6.048559250735036,17.104471,-8.554481368299259,0.08751788,-1.190573831882888,0.07754134,3.869940706497555E-5
3641342645860936448,6,0.2021667835308833,0.42954648,217.51627047116727,-6.0832991541623755,19.774279,-1.8893041503208479,0.4830856,-8.32195299527988,0.3781123,3.071909248836547E-5
3641357729786250368,7,0.021046119952410063,0.32260245,217.5150040721404,-5.965648109374606,19.232225,-1.7316819975875561,0.3499203,-0.14703021237786335,0.29125205,2.2479121489605884E-6
3641356084815139328,8,0.3135303444200487,0.17794757,217.5146823231403,-6.0327139316952785,18.37655,1.9278670286051969,0.1959577,-8.179632915742745,0.17680015,2.531281841900739E-5
3641357248749879552,9,0.2618565895554883,0.08735163,217.51387716703246,-5.985332236278133,17.225754,-1.5415687336944863,0.094051205,-11.149043614040476,0.07458365,4.46939562351043E-5
3641357970304469376,10,-0.1277597583038005,0.30742633,217.51213115342142,-5.940871101962457,19.11762,-5.826844786724514,0.32081643,-2.780853304914824,0.24032557,2.1117110532512923E-5
3641357734082585984,11,0.0517529934661672,0.040529363,217.5120660670417,-5.957219599413597,15.614991,-1.7034539381678429,0.04381738,-1.5456334836714474,0.03427036,1.0248375141727789E-5
