source_id,pal3_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
3833322087649828864,1,0.6519398591879053,0.056000587,151.46107208884345,-0.05076752827455142,16.150904,-0.1350794496214108,0.059538275,-6.1016490497180484,0.0595322,2.1725091851498744E-5
3833321361800117504,3,0.581855128646834,0.43703407,151.3075392183258,-0.04829229789510153,19.488632,-0.5748147009646359,0.46047965,-2.0493703377997683,0.6485762,3.470882652468789E-5
3833322152074103040,5,1.3122579098792801,0.1560233,151.44394636810463,-0.043068104100317126,18.062538,-5.717635087421421,0.17815067,-8.783069369927232E-4,0.19754556,4.0821416329239944E-5
3833321739757248768,6,-0.32776188751787355,0.2690426,151.32213258343447,-0.03541423408983368,18.975485,-1.5953195319405538,0.30495414,-7.356451677053598,0.37538692,1.9790072598258448E-5
3833324698989984640,7,0.851133757504997,0.2540967,151.3029156851377,-0.03346485075036451,18.334871,-13.824486548257637,0.2740992,-3.7998130319707877,0.38044542,5.3204850474425674E-5
3833324557255802112,8,0.34442849698790884,0.16104902,151.2521993891627,-0.02676268556503612,18.082947,-4.885461717269632,0.17646274,-8.68205316269622,0.23285493,6.549123991134918E-6
3833321877196213632,10,-0.5364441045953081,0.5476167,151.33373660657824,-0.01904343732707687,19.841566,-0.522727347781536,0.5509441,-3.0828783311980006,0.73329407,1.648785049212799E-5
3833321881491401856,11,0.32375686932805364,0.07043309,151.33071845317403,-0.017376189006484907,16.697142,-1.872337655160742,0.08038658,-1.2433287435841722,0.10560657,1.6553864395356818E-5
3833322774844595200,12,0.7802874559999982,0.034805793,151.46162878551357,-0.014224569522092683,15.317758,-12.118514139176693,0.037609108,5.691190474571389,0.039611787,8.540349239608034E-5
3833322637405670144,13,0.7372807460480384,0.023273252,151.49577951947865,-0.012993459862678325,14.388034,-6.107027957190979,0.026813013,-4.480547529699666,0.027246214,2.6209822102815174E-5
3833324660335027072,14,1.4855593304164811,0.09527168,151.2662604176635,-0.012782023126202151,16.937838,-8.083499396315688,0.117844224,-35.89009975621499,0.14538313,1.769768358199539E-4
3833324660335028736,15,0.6406920588324853,0.31424165,151.26816483082297,-0.01051187638281243,18.855774,3.2820326883848514,0.34513223,-3.2459239068828847,0.44691464,5.035789336754991E-5
3833322804909165440,17,-0.03195369792163304,0.15589143,151.46996101761496,-6.703764606893238E-4,18.267776,4.146767481534073,0.18079203,-12.448133478250218,0.21210028,6.485431975435135E-5
3833322706125116544,18,0.7948964890485992,0.11881033,151.4971069114011,0.001324566417187672,17.62811,4.684291295065152,0.155653,-1.964050390845771,0.21450467,5.391137221490065E-5
3833325107011817216,20,0.3615958912689704,0.10963935,151.30771136842645,0.006100071438396262,17.571587,-7.157526496387638,0.13668153,-3.0633660326058565,0.1604042,2.8859337221653805E-5
3833323595183333376,21,-0.18460359390068565,0.53334683,151.43995427537968,0.012178382577808096,19.948969,-2.155907299284448,0.6752351,-5.696178789486917,0.9856839,3.6755058587187615E-5
3833325794206589312,22,0.017348622102674818,0.39817247,151.2627106675488,0.012772816275574072,19.346226,-2.9211483665067512,0.39980704,-10.564544900926387,0.5723105,3.46201625092751E-5
3833326382617126912,23,1.1319358175380516,0.066861495,151.35423862151987,0.013361119411682084,16.612103,-23.99764602118831,0.06904485,0.8031099605380576,0.07855019,1.2774036734652374E-4
3833325180026244224,24,-1.4031465270386865,0.86709076,151.29184192875303,0.014379572543761841,20.303568,-1.5049170924134918,0.9058946,-1.7788170918356059,1.1074257,1.3851408114581234E-5
3833326378322147200,26,0.4262297789710994,0.9284103,151.35355808918834,0.01831796948415027,20.306545,-0.3706032744885438,1.0153983,-0.471271454178107,1.0368397,1.9384862572849013E-5
3833323492104126080,27,1.4021207293552826,0.12583734,151.41157577484896,0.01937105169817507,17.72868,-6.929874643215784,0.13411383,-0.15675037673432393,0.15851308,3.5849063756928965E-5
3833323870061250048,28,1.2453572174851752,0.16579576,151.4082848416357,0.02310517482579475,18.059101,-10.45192711361499,0.1827136,-15.034342687515524,0.22163495,1.174730319488739E-4
3833323698262559104,29,0.500923062348038,0.28221208,151.43934969694843,0.024754604451831756,18.879011,-3.755220406284775,0.2974867,-0.837782817682522,0.3676732,1.7452123611950382E-5
3833325210091048960,30,0.40691361025995865,0.20153894,151.29997094069103,0.02631369979546442,18.474365,-5.068005121050154,0.2297473,-0.9464270980617532,0.29482052,2.082678119042663E-5
3833325897285818496,32,0.3682157087063665,0.22338466,151.2525365861011,0.02858676007711874,18.46163,-6.717780852085337,0.26301566,-6.103795850558201,0.32517248,3.567113636133861E-5
3833326657494991744,33,1.0768795418918717,0.025633875,151.34118929985843,0.03306386762307376,14.499682,-18.409333024093627,0.025491085,-4.753461215157566,0.02604633,1.0875781626539772E-4
3833326687559805440,34,-0.1411386536269308,0.30452368,151.32208253915658,0.03451579515192316,19.011135,-0.9107587248100995,0.30385473,1.979084880768744,0.37961036,2.7127960372163975E-5
3833325931645561728,35,0.7975510032631179,0.4059874,151.2808114991395,0.0349482881146996,19.311527,-6.103436230751039,0.41177484,-10.852193124717287,0.5872563,6.138475757257158E-5
3833328890878021760,36,0.2533943236340407,0.015332042,151.49472118556474,0.03906774100626554,13.124105,-3.0692567077715616,0.015523731,-0.5516730861529714,0.015389518,1.8973289672182145E-5
3833326520056078848,37,0.573191269493924,0.0976511,151.38499996991578,0.038642022917120405,17.102139,-0.32495534548593663,0.09964479,-2.9416584954190528,0.1063213,3.482303711916096E-5
3833326657494991872,38,1.343514537095751,0.04331366,151.33514944027013,0.04093988396886526,15.737752,-0.19131071578928238,0.043129537,-4.519606384055249,0.046755735,3.286356897262704E-5
