source_id,pal2_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
159517834152514304,1,1.670890718189339,0.013679437,71.42550637319026,31.465229398154882,12.803994,6.510047009623047,0.017774295,-10.751810794229264,0.014261777,1.2026100608043121E-4
159503441718975616,2,0.7310498641286093,0.016936507,71.65004589141684,31.408361090206924,13.612323,0.012883987075067327,0.019468525,-3.224911068308758,0.015245094,2.559261571615256E-5
159500211903575040,4,1.3740239731513508,0.016297141,71.58828111616248,31.290244711448658,13.411846,2.0662538234707473,0.019515269,-8.149285180096179,0.015517489,5.3291416702258645E-5
159503235560381440,5,2.1303733104213305,0.033949528,71.56802787353196,31.39361731817882,13.320634,8.600160959725308,0.038716964,-13.709611747309985,0.030635905,8.666873637739532E-5
159503235558916352,6,1.9880981679206764,0.033252627,71.56769363697283,31.393928542693573,13.627608,8.789216563000743,0.04357623,-12.874204087171474,0.03639433,8.78558727706665E-5
159517391772613120,7,2.227998352123135,0.018013684,71.39576829879097,31.44049359077152,13.884363,7.841790188318212,0.022943666,-11.100423918083944,0.01858733,1.3833345800787737E-4
159502788883946496,11,0.7913666233366264,0.020983238,71.66292561376157,31.407283486254013,12.809752,4.058436732483505,0.024035476,-7.0621060918323355,0.018828308,1.9901981185597494E-5
159500310686107776,12,2.1854140215239855,0.2816839,71.59321591475451,31.30027629024329,14.083616,3.8229707266440935,0.32107815,-5.775969901716306,0.24597776,5.520030155164877E-5
159507461809228160,13,,,71.50452210283923,31.47600409189294,13.96228,,,,,3.7947681437136916E-5
159503235560381056,14,2.8485095184380214,0.022666276,71.5650628081756,31.400985601161263,14.31912,6.382965833048489,0.024791542,-37.61161081760945,0.019290082,1.699554563352946E-4
159507530527676032,19,0.44498144000039164,0.03189895,71.48236476100743,31.465017100121056,15.118535,-0.2014502061707083,0.03991498,-2.1640274699547257,0.031877663,2.2046210581983832E-5
159502269191298688,20,0.6971520117218031,0.035383113,71.6340077121029,31.383778625724993,15.001727,0.027267525346986288,0.039891843,-4.199236658859131,0.031151937,4.899988048112968E-5
