source_id,pal11_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
4194797874000471040,1,1.2205543239274579,0.032786302,296.27504118588047,-8.100428556832949,11.268896,8.662628498510479,0.034482785,-3.9574530139642956,0.027143747,4.8309347567134275E-5
4194802439544638336,3,0.8271386319483276,0.024454758,296.22926905258,-8.01464634692019,11.9750805,-6.8676476727001035,0.026861584,6.325367771887583,0.020483827,4.960279713891127E-5
4194797599122545920,4,1.7883327831659341,0.01431607,296.2892519162791,-8.121340425214104,12.022798,3.298304515853989,0.015049033,-8.545095852407304,0.012273884,6.984511363264803E-5
4194803886954795264,5,0.48851717366391195,0.016830076,296.1930317436747,-7.952756314315653,10.32354,10.530836330566405,0.017281404,-6.844114425611815,0.012377076,1.1008315813108158E-4
4196304308012429952,6,0.8801431014003651,0.018566659,296.34106928297945,-7.9527415185828465,11.23769,-0.6971895923079824,0.020317549,3.5060135679237865,0.015434311,4.650579695493902E-5
4196301245695331584,7,1.2469922547669052,0.016092356,296.35065215120574,-7.983347579990484,12.195984,4.089410875438281,0.019259697,-3.674025574182008,0.014942487,2.593154852922776E-5
4196303277220262016,8,3.258807376757619,0.018307354,296.454835658986,-7.8968674993966195,11.897375,23.423224322246195,0.021566942,1.0552792961796191,0.013191772,1.3896601517582273E-4
4194796465251465728,9,1.215363567675139,0.0149699645,296.1767319496066,-8.155466937484789,11.770905,1.146986908968178,0.016608713,2.780273108636671,0.012339987,4.4065794373037245E-5
4196300562800920960,10,1.0678907002246172,0.014971365,296.3420796522697,-8.013357689248998,12.321532,-2.9156553804355756,0.017641932,0.12305985016648797,0.013526656,3.646943985130378E-5
4196303449018961280,11,0.5610593275001198,0.017826186,296.42946732535415,-7.905745895406916,11.616073,-1.9450839222814156,0.02153498,-1.6968244211416694,0.013336071,4.012766668925075E-5
4196319181479716224,12,0.8648478042696246,0.0144638065,296.27231802335814,-7.844259420735625,11.714755,1.4843594172322292,0.016141111,-4.417397426802953,0.012477512,1.8066414934371855E-5
4194800622779615616,13,2.07884999971204,0.025840405,296.14160103923297,-8.061666932383707,12.774052,6.7268419082260476,0.024545707,-21.029727434581122,0.017625175,1.1471547324515429E-4
4196253008921812992,14,5.0759715284847085,0.08350993,296.453723927942,-8.04145191139873,12.533271,-2.9624848294387363,0.095182374,35.28207475979369,0.063804656,1.7526376570889534E-4
4196309736851246848,15,0.8793840719399018,0.02962052,296.4955483366195,-7.827003760971342,12.243493,-0.1657662650206641,0.03560744,-6.0554782685980255,0.0213991,1.8923032336423632E-4
4196305235725536128,16,0.5105767472778057,0.014871629,296.2425496435616,-7.922440744374453,12.239941,-2.7409602927121997,0.015360955,-0.3807497496997845,0.011221446,6.6967315234718125E-6
4194799488908204416,17,0.19941567317688325,0.020847261,296.2886548995045,-8.027633038462517,11.625516,-3.220588658638206,0.023211915,-2.2046766267805182,0.017424934,2.3431008164468396E-5
4196252798464235008,18,0.560045069572088,0.013135133,296.46511936799607,-8.038141217599817,12.380024,0.6076878661932359,0.015137959,1.0936223155891809,0.0097852945,2.7377436447149674E-5
4194799179670543488,19,0.8595574876192414,0.019833168,296.29862387141986,-8.0512380683423,12.969012,0.8400977778138934,0.021853883,-2.2493645797978488,0.016094938,2.8142774437963806E-5
4194750079604666240,20,0.9819866568835512,0.013108666,296.4159986680166,-8.13551157927552,13.135221,-1.084425796905737,0.0149694355,1.2596113287963837,0.012035409,2.3457459731414066E-5
4194800210462730752,21,1.3863453401124028,0.015883293,296.13488622555496,-8.110676063499922,12.990869,-3.6455600062216034,0.016416255,-8.744956319947338,0.011993974,2.8598941606645343E-5
4194797972778651776,22,0.41410914012657446,0.016846059,296.33276288847367,-8.104112294380672,12.626678,-10.62634356093276,0.017656164,1.984715374446911,0.014150226,7.695097370041972E-5
4196247953741127936,23,0.23384134170811124,0.014094357,296.4894478084129,-8.166851108035194,12.280747,-4.228008358477052,0.016096253,-8.883998302272234,0.011012682,6.14663910643448E-5
4196304097553615616,24,0.3792421782339833,0.01722353,296.2518823473097,-7.9656556961002245,12.758834,0.20413162612857128,0.01802247,-3.5639655964880617,0.012898878,1.6414915377419598E-5
4194801859730180224,25,1.0923238082147848,0.015577073,296.1750297502481,-8.065307964047356,13.33551,-0.06690779591992224,0.016208567,-6.24667941934326,0.012875241,3.618215827761723E-5
4194795434459024512,26,0.9357533369974123,0.016650435,296.21306749947377,-8.191409843011314,13.266586,-1.2597049647026182,0.017090766,2.9783921189962412,0.013083329,3.1186971729028524E-5
4196303586457919104,27,3.456636957904413,0.018992275,296.4503526380613,-7.882862366818571,13.019496,-14.530925201321455,0.022482203,-20.196992612403243,0.0134012,8.441381346871324E-5
4196301318715191168,28,1.3519445952677773,0.017003449,296.3255474903778,-7.971298260701934,13.376183,-1.86231703517222,0.019646194,0.8156425536002858,0.013253168,3.3301626174809105E-5
4196300322282743296,29,0.43726580125492437,0.035480622,296.42853673583966,-7.987495696202958,12.743221,5.483140859153442,0.039376806,1.4582634356472068,0.02644151,3.732155846351715E-5
4196317364713191168,31,1.6118749867037065,0.04995339,296.20371056597736,-7.8743512667885955,13.242112,-4.771590375991445,0.05301033,-0.5342988035896734,0.03882239,2.6193107960798075E-5
4194799626347169024,32,0.9697646945235522,0.038303856,296.12235729392256,-8.139501124244399,13.338401,-1.828500961333949,0.04017946,-14.8216633460345,0.03027434,5.377353360620923E-5
4194798419455250048,33,0.9591392782435483,0.016794084,296.3135531866297,-8.064235164286591,13.559724,-11.793442908807426,0.018548643,-5.931872536622896,0.016727429,9.735882722335619E-5
4194797423022839680,34,1.154320681785772,0.35667264,296.30036450005485,-8.140296789270872,13.796662,0.269123377619175,0.39454705,3.0944748858726614,0.31623194,2.2127478471066035E-5
4196252729744759168,35,0.44637721059722496,0.016833099,296.4736028382578,-8.061270650417837,12.973484,0.3848003482540719,0.019867806,-5.963931023489995,0.012592701,3.236108873352411E-5
4194796529672016384,36,0.7044457517688368,0.05240171,296.1677876301938,-8.157535871861745,13.226399,-2.3595368621842514,0.057613622,-7.7606732300438,0.042956334,1.770448870278994E-5
4196251359654357760,37,1.2404212435599804,0.015181175,296.45014012010137,-8.112396349098145,13.527907,1.4669650354600634,0.01861417,-12.089342282289754,0.012257135,6.512387023391026E-5
4194796259092770432,38,1.1594642525777756,0.016007014,296.23080128637093,-8.130875966997193,13.408727,-7.61676339265386,0.016836058,-13.3052367093019,0.013267023,5.9993667745238145E-5
4196305751121474176,39,0.32253145360886537,0.016723482,296.26113149240786,-7.891772749576946,13.269339,-8.57138919035211,0.016898392,1.7734907070481905,0.012203513,6.848939276833039E-5
4194799106650017280,40,0.39655108756881374,0.017990101,296.27599519304465,-8.06319855580778,12.982735,-5.5408901473908525,0.019223887,-2.142987560828466,0.014955992,4.3967599228819465E-5
4194803680796353024,41,0.8673982344351222,0.018000636,296.2140165920571,-7.961490700022457,13.813179,0.1256290994201576,0.019715406,-8.337190355320555,0.014325908,5.485321146392634E-5
4194803852595054464,42,0.5220661502639119,0.01671353,296.1918592958437,-7.959291425234946,13.026939,2.853193384156471,0.017808812,-0.6544286062264941,0.013127967,3.123487369641101E-5
4196252832823973632,43,0.267950042118023,0.015119125,296.4768166217379,-8.039925053543012,12.407553,-2.5260352800140145,0.01725781,-7.881273776859706,0.011182718,3.561130730676694E-5
