source_id,pal12_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
6817950726279516032,3,2.7369283327549745,0.019682528,326.6752790870318,-21.285594728384954,12.224683,-26.933778030986478,0.018973257,-9.329424257450412,0.014496095,1.694409231515659E-4
6817939529300396544,5,1.0990099958314046,0.01837525,326.77393181376635,-21.250771666569516,12.79341,15.552861847213688,0.017937215,-5.892045653359709,0.015020888,9.642635531000177E-5
6817956704874337792,6,1.5944337223552163,0.019958246,326.5979044989315,-21.129792733235764,13.749452,10.750669208704117,0.018934153,-5.46426307116127,0.014176814,4.4477800009081795E-5
6817952036245178880,8,2.381910669857722,0.021436827,326.6152091149505,-21.232082317552955,13.97946,-28.28411038542791,0.020616222,-1.668005314838184,0.01789147,1.9146077320799967E-4
6817951245971182208,9,1.5057219635198953,0.023702826,326.74561589837464,-21.24861309490082,14.252305,-21.02648588026672,0.023212686,-5.399991381084874,0.019850466,9.723289817173567E-5
6817948703350550144,10,0.9514502744448055,0.03072786,326.62319401867586,-21.331254840171646,14.525945,11.732187488333155,0.028796582,-5.3860296274902995,0.021447428,6.670670726993924E-5
6817937295917407744,11,1.3945458658500005,0.029456703,326.66719463477403,-21.32448998854357,14.466405,4.039793435645057,0.028287988,0.16910686037334077,0.021377321,2.393433862818789E-5
6817951864446485120,12,0.01220509326882048,0.022057356,326.6471444328394,-21.239616396236418,13.982944,-3.2430364398371325,0.02108302,-3.318212153375671,0.018212307,3.691048203951132E-5
6817950455697215488,13,1.049637736165364,0.03336311,326.57098234584697,-21.2641853674702,14.721683,-12.044222961199779,0.037358347,-6.740042901734897,0.039405957,9.604947063102817E-5
6817951791431287168,14,0.04920116915080161,0.024274046,326.65400817053705,-21.248205427296735,14.315744,-3.2316879234989857,0.023470916,-3.340607010380543,0.019829927,3.4124157263317325E-5
6818046491165722240,15,0.8854209971621954,0.02597824,326.77240697854285,-21.145286729784544,14.564865,7.522292203005292,0.026152782,-2.8911877554287138,0.022187335,7.844302389440086E-5
6817943686828756608,16,-0.012267517183303475,0.03190292,326.54521822544064,-21.336865601659294,14.643111,0.8895987596558106,0.029989934,-4.166846671625828,0.023650583,4.6301423117786836E-5
6817937364636882176,17,0.535345363005483,0.039684493,326.701813815033,-21.326144107816614,15.047533,-2.889918571503375,0.035999153,-6.558359705748639,0.0275771,2.9017677561378437E-5
6817949081307672064,18,14.800375443078268,0.33355305,326.6319952836292,-21.315655944370814,15.043505,44.348361473167344,0.28965756,-20.582232261176365,0.22643965,2.559175721877986E-4
6817949424905057792,19,0.11336877072642426,0.035116926,326.64115878724806,-21.285938386508423,14.92387,-3.2575571753514243,0.033048794,-3.3118364985509925,0.025674522,4.840405415318528E-5
6817951589568569600,20,0.5545565950210637,0.03818064,326.71226076469634,-21.220982862575678,15.322116,17.89464047296014,0.04430555,-8.830700898828493,0.047166966,1.3984265766009773E-4
6817951245971614848,21,,,326.74731603861363,-21.248952957441947,15.189424,,,,,1.131688257813747E-4
6817951039812761216,22,0.015158620168239365,0.032330245,326.6592048670571,-21.251174480193896,15.025815,-3.2272265737470205,0.031166751,-3.35788314262031,0.026529588,3.2251822136680084E-5
6817951108532232704,23,0.3792023410373306,0.037971582,326.70209639167336,-21.237969988034124,15.419367,2.7243774158104284,0.042420562,-3.5338410889311938,0.046248656,4.73261454890918E-5
6817952792159421440,24,2.6614575180008613,0.057445597,326.6828224671484,-21.15781659562982,15.401226,5.707981169724,0.05817695,-13.914645663733097,0.050382532,6.762862770563545E-5
6817952311123077376,25,1.1812421109685822,0.039539177,326.68910510678245,-21.221382030786753,15.427184,-12.892917140069606,0.03880617,-8.33894049711575,0.03214893,6.548029371091906E-5
6817939391861444096,26,0.5309887408508348,0.04058788,326.7484770924321,-21.269270984701244,15.584042,-4.901153875071966,0.03932448,-6.227026024195482,0.034612767,2.7356197450064376E-5
6817937536435566848,27,0.6262866902410109,0.04805807,326.7625267716555,-21.36306280939952,15.680718,-1.1112641133968129,0.046505265,-11.138965151568481,0.037440382,5.411759114239532E-5
6817949046947929856,28,3.4764762886033984,0.04076438,326.6604123488626,-21.32232866345805,15.186249,8.134222501068006,0.044045858,-0.9588212109130848,0.045065302,4.3165252761489864E-5
6817950971093280640,29,0.04215880995904077,0.041439116,326.6690992109753,-21.260650224190883,15.5174265,-3.2003926173631383,0.040124062,-3.3861139218600615,0.033815123,3.0516323371530095E-5
6817952070604968448,30,0.8409200155652233,0.04277423,326.62889418926,-21.22208619817884,15.638782,-9.195147520604442,0.042791244,-13.536569728925825,0.035788633,1.0455367941649638E-4
6817952208043869056,31,1.2248022685316484,0.04255074,326.66269844622155,-21.198734881502354,15.624388,4.363233340914132,0.042329174,-9.07526839621739,0.036302693,4.920774595770221E-5
6817953028382411904,32,0.5787531258707856,0.052924614,326.54916425317293,-21.264287148777633,15.8323145,3.386770568205338,0.04892065,2.4012922458915615,0.037982512,3.271045764776078E-5
6817955059902206720,33,0.7769510502143234,0.045191765,326.611479488098,-21.212639838375935,15.790857,-3.13643645039428,0.045383405,-13.347178838418948,0.038090773,8.246427084916612E-5
6817950627495906816,34,3.240345904064504,0.046783242,326.6013994937647,-21.236347410605905,15.706079,20.84311187219028,0.0439978,-0.19541050368643742,0.038615115,8.154943221459945E-5
