source_id,m14_1_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
4368929622136760960,1,0.592674019673389,0.08990298,264.5266752305162,-3.239047173729461,17.30644,-2.0149292402189722,0.0835213,-5.070656072223799,0.07142173,2.1377504090009513E-5
4368929523359187584,2,-0.3780855873527557,0.15206687,264.52643685406997,-3.2516074785494378,16.248745,-4.406898047359338,0.13423985,-2.307741261113552,0.1158763,1.2026126892591859E-5
4368929622136766464,3,0.13142702876454226,0.3680275,264.5262953361641,-3.232476137383536,19.277136,0.07813747899880794,0.33341008,-8.212589385925702,0.2830512,3.0169811528837188E-5
4368930485431889792,4,0.14434471912855112,0.10433601,264.5250030857655,-3.214761896485769,17.452072,-3.681467665845458,0.09194259,-4.915664240617675,0.080135934,1.2595997551770661E-5
4368928041589308032,5,0.38179964398194627,0.10883597,264.5242426173618,-3.26784727259141,17.566837,1.808858934724466,0.09776152,-5.956620386540087,0.08526554,3.2467688734692887E-5
4368927835430869248,6,0.24416177997882418,0.09396804,264.52402553943426,-3.273645602672864,17.248934,1.265155396205791,0.080921024,-2.865073466162585,0.07074597,2.219630195687983E-5
4368927835430871552,7,0.00519672113579253,0.16853178,264.52395867304307,-3.2715138978346987,18.162283,0.6263304741917214,0.14728087,-1.2698435610844996,0.12819283,1.4081989334683053E-5
4368930378051013760,8,0.6389924060346148,0.17480375,264.5232499450486,-3.2297636013876434,18.431812,1.5534690126900526,0.1632834,-3.9160105727012864,0.139678,2.689939010139047E-5
4368929587777564032,9,0.28608585292925054,0.49621773,264.52323115079054,-3.2491339773314714,19.699247,0.057347187857689184,0.4226025,-6.925404188831079,0.37433937,1.9143428661873954E-5
4368930382352662272,10,0.09485822701533096,0.059741598,264.5227018123273,-3.233393893189365,16.544188,-3.540907838592859,0.055384748,-4.9997387175217245,0.04694931,9.979706248970153E-6
4368929592078671104,11,0.06729301286279907,0.064878434,264.52271572268154,-3.246372895675888,16.603966,-3.6498547646698793,0.057262454,-4.957011287262086,0.05001587,1.319794117546688E-5
4368930378051016832,12,0.38155542019105404,0.22207065,264.5220973923635,-3.2271585726575545,18.776442,-2.976264319341073,0.2052282,-7.0040017457510615,0.17730705,1.60046619004059E-5
4368929626438416896,13,0.4974033176485088,0.053435847,264.5208693776841,-3.236883606003845,16.244425,-8.12197062876338,0.047440745,3.0953622537115275,0.04108002,3.658904803972291E-5
4368929587777565056,14,-0.020887880086425975,0.35532582,264.5209370832555,-3.2486538045216498,19.228006,0.31133318826844747,0.30783707,-2.5528492857616443,0.27014118,1.738505813876439E-5
4368930378051020672,15,0.15371412687618619,0.31459302,264.5206907886687,-3.2227154085882894,19.197515,1.8377495482086217,0.29014236,-0.5972688711317451,0.25111175,6.494517962744975E-6
4368927801071110400,16,0.15509930388843735,0.27735913,264.51998140174777,-3.286666595081095,19.045519,-3.891664061519514,0.24589953,-5.152215995835152,0.21849038,2.0943181055151665E-5
4368930584209479040,17,0.6858606301580278,0.18766433,264.5192615918625,-3.1996967463116763,18.455547,0.9450757284782603,0.18108994,-3.1222331452729915,0.15208647,2.2083307706126606E-5
4368930378051571584,18,-0.04614123326657302,0.4344522,264.5188832597771,-3.2261783141153177,19.706106,-3.9200774803764338,0.3937713,-4.836351646928226,0.34373963,6.444062590398426E-6
4368927801071307648,19,0.6446634160563847,0.25450194,264.5187572664917,-3.286104629611849,18.842606,-1.515779881548564,0.22493634,-3.3578048929891398,0.1969134,1.0099215074315827E-5
4368929592069939072,20,0.5107829531249863,0.37987384,264.518307317058,-3.238683111839756,19.429838,-2.575794569528341,0.32315102,-5.750418333684909,0.2939391,1.2104668584601434E-5
4368927629272396672,21,0.24473905943051968,0.091754176,264.51840694832754,-3.295517900671189,17.175007,-1.5413239568653696,0.08118192,-1.9255971475473246,0.07032729,9.573771538211056E-7
4368927801071110528,22,-0.1588449970264173,0.23877317,264.5181654201853,-3.285116047348961,18.659588,-3.469496073866463,0.19849269,-5.141952010593108,0.17801203,4.694673869157949E-6
4368929587779667072,23,1.3098152843920463,0.39010125,264.5180759961705,-3.2549993259073875,18.974367,1.6169240557599984,0.34008062,-0.5084876556392134,0.2969754,2.1417713781574426E-5
4368929592078669312,24,0.1999414369656367,0.030088974,264.5179652933333,-3.253437788021183,14.965779,-6.904805999178149,0.027902724,-4.076670785448671,0.023363773,1.8633185765293213E-5
4368928041589317888,25,0.025351616431791457,0.12008283,264.5179022000697,-3.261872471089564,17.726028,-4.4874567177898825,0.10598634,-2.281337463227407,0.09330107,7.311940154830555E-6
4368928041589322752,26,0.49071761474092634,0.32954875,264.5168385576136,-3.258086076684687,19.258562,-2.9614147961454607,0.28724036,-6.524493537595551,0.2550713,3.4778040670229505E-5
4368929587777572480,27,1.182969086206653,0.3595037,264.51592175438606,-3.2440035427891813,19.245972,0.5373321760254101,0.31751475,0.5647479667273154,0.2806968,2.065925179992142E-5
4368930378051013888,28,0.16099311146744652,0.16645038,264.5155711573391,-3.2296717454173787,18.338158,2.3988838990215715,0.15493813,-6.0945974771901055,0.13100736,4.3206913560468525E-5
4368930790367924992,29,0.4087801765512749,0.251709,264.5153657069573,-3.188332908428044,18.974993,-1.8761749057369783,0.26969,-1.4064299332374008,0.22011362,3.621245333179696E-5
4368928110308805888,30,0.9372079987906881,0.13803509,264.51549290164695,-3.254412785007577,17.870434,-4.345925811175234,0.12330637,2.125999314098119,0.10624825,1.678184955475476E-5
4368928041589319808,31,0.31357456430875336,0.43458834,264.51514255112517,-3.2603043938601113,19.624002,-5.569788696083859,0.36997262,-6.582792080927201,0.34039587,3.092469833929834E-5
4368927629272383616,32,0.12607043247356217,0.36348724,264.5151092261846,-3.300087608637416,19.350622,-2.5244365284794554,0.31318837,-5.033694761210512,0.28157014,2.541770196434928E-5
4368927801071120640,33,-0.3118170177744252,0.4140352,264.51463743219955,-3.279842575710914,19.524837,-3.3482065673211148,0.35824737,-4.686719957129641,0.3351088,1.4282687898747911E-5
4368930343691826560,34,0.03904176948149887,0.3164736,264.51443172780876,-3.2350786414649977,19.166359,-1.3244914818656022,0.27357963,-9.845967031709876,0.24482855,3.8509827437359034E-5
4368930756008173312,36,-0.17624127467365092,0.2565494,264.51383843594346,-3.197844277497871,18.987001,-4.263905809032294,0.2588289,-0.8950645025698484,0.21306005,7.770260216795999E-6
4368927702293037312,37,0.12137553587415773,0.10658316,264.5140254879773,-3.2912781460665266,17.463976,-3.595920570491472,0.09361324,-4.957619978187318,0.081580855,2.137259815013248E-5
4368928045881668224,38,-0.35997574623079015,0.4988286,264.51379822260725,-3.2712028022311275,19.741737,-3.857636963921394,0.43130946,-5.453644498277497,0.3697401,2.038364310754621E-5
4368930378051019776,39,0.6795612275523795,0.2543981,264.51356409035145,-3.2235889703286404,18.971155,-2.688330386664895,0.23973104,-12.706844856390319,0.20523143,6.679523694494789E-5
4368930446771054080,40,-0.26313059894770585,0.36527577,264.51295884495653,-3.2211447775100437,19.4876,-0.11714632171705738,0.33673248,-6.61986250909594,0.29138443,3.815967648210407E-5
4368930549849732480,41,0.46690642361549695,0.32361588,264.51280984596104,-3.207212249721171,19.223946,-2.101645269547969,0.29962876,-5.181555990905478,0.25032175,2.4864590218247822E-5
4368930378051016576,42,0.23917012121752929,0.112196244,264.5124043174653,-3.22770924849978,17.60346,5.08940623077161,0.1010748,0.6534515734685088,0.08746793,3.4347121827354874E-5
4368930863389068544,43,0.34571084901264554,0.040736545,264.51200487329845,-3.1836201991323096,15.778646,0.09936606136945961,0.037123453,-7.24075773020825,0.031781208,3.0457803382644135E-5
4368930863380560640,44,0.27137340539175564,0.14610904,264.511907448755,-3.1831139471479517,18.148579,0.4725955329050192,0.13617343,-1.9741995414551337,0.11595692,8.939314908281155E-6
4368930446770506368,45,-0.01824312160597616,0.32248613,264.51180476690143,-3.215059654587156,19.087696,-2.6102227566618144,0.27477488,-5.463973421356523,0.2595492,1.3074292437846844E-5
4368927599213813376,46,1.0397463303236898,0.046776537,264.51182336981736,-3.309122602145622,15.953107,-6.566373588074099,0.04357797,-0.1112327947540124,0.03643432,2.551769994274876E-5
4368927633573553152,47,0.15013344841138107,0.15178624,264.5116897909497,-3.3058898490869324,18.0799,-1.5990326990988477,0.13468899,-3.2717467643257563,0.11748739,5.646769600716624E-6
4368928110308803584,48,0.27747859007283326,0.124525614,264.51122702241867,-3.256459560028379,17.737524,7.199200791544991,0.10572401,-8.059345051299571,0.093084395,5.588020908594577E-5
4368930549849733248,49,0.2694006821289201,0.08309797,264.5101677858628,-3.2074815609532252,17.052807,-8.979854367606604,0.07449771,-18.84044784999457,0.06445596,7.689614431992613E-5
4368930446770505344,50,0.24932955418391353,0.055512894,264.5099203091423,-3.2163959257468777,16.161829,-1.9406847306435797,0.04918221,-1.3871491293128897,0.044205334,2.014084616342685E-5
4368928110308809600,51,0.44926738418355994,0.5306825,264.50967950624783,-3.2524699464289806,19.849041,-3.531702287021792,0.4611726,-4.837161919455608,0.41369122,2.1241710118927042E-5
4368930859087405824,52,0.2642772975011657,0.2957755,264.50941450277423,-3.1844061904480854,19.119764,0.8395732618640939,0.27441442,-1.4530193888767107,0.23820996,2.753381274137607E-5
4368930859087403008,53,0.5349689795983715,0.13619924,264.50902153787194,-3.1871933443719023,18.04816,1.1678990231082158,0.12817198,-6.576866481210007,0.109220244,3.279547481157223E-5
4368930343691267328,54,0.4182649864504815,0.18841465,264.50892987188337,-3.23861812113238,18.376505,2.7153643349251055,0.1696005,-6.680012305256339,0.14839499,3.857292793520921E-5
4368930446773126144,55,1.3065363575926305,0.30399507,264.5087893304026,-3.2163312447157955,18.95583,2.5073336096214525,0.27845863,-6.6037805966726735,0.23997846,4.3368002159079795E-5
4368928114601161344,57,-0.26328393925697796,0.37384665,264.5084063366545,-3.264115588850373,19.3489,-3.798240128645125,0.32548487,-3.8222861267287263,0.2941878,2.1326848131004E-5
4368930446770508928,58,0.026121909608955034,0.31243554,264.50788200662635,-3.21308282736263,19.255415,-5.8572377241153815,0.2893243,-2.2707958341310253,0.2516331,1.2560162770593965E-5
4368927697991885440,59,0.5018294585363994,0.3080097,264.50765003000487,-3.2905100837145196,18.97984,2.2797611477728257,0.25155118,-10.795026646680888,0.23369442,4.520227849742448E-5
4368928110308812416,60,0.2389789820377787,0.21047504,264.5068164877262,-3.2502563040888632,18.39414,-6.195718915404199,0.16531435,-6.607769533872788,0.16038686,3.346850103516906E-5
4368930347994144384,61,0.41325425982936836,0.112235114,264.50671549640435,-3.238305608670789,16.901705,-1.9483707471618754,0.09832352,-6.096404944770966,0.088676326,1.7496396266282245E-5
4368927697991885568,62,0.6914807248313274,0.44275182,264.506668252315,-3.291320272125568,19.482424,3.88959403030374,0.35095134,4.1308084253072135,0.34121603,4.083717383748571E-5
4368930446771048448,63,0.09706185258311968,0.33647218,264.50613880346145,-3.226193944164126,19.11276,-1.7028708730617867,0.27978495,-4.928973255172988,0.28658178,2.4757160296620446E-5
4368930347994144640,64,0.5731965273032811,0.37671214,264.50567061575714,-3.236845841992509,18.979424,-1.3738554820164952,0.33558622,-3.3952839071057954,0.30764112,3.0182377565820124E-5
4368930760309833216,65,0.4914778057564446,0.02608947,264.5055252411505,-3.1991444361326917,14.629202,-4.091186784384447,0.025787583,6.8757552561688495,0.02131462,4.3650318800406433E-5
4368927594912600704,66,0.4509045250189792,0.19228475,264.50472352421485,-3.31920315110263,18.450228,-9.615749043835084,0.16635646,-4.294689239434171,0.14651383,3.781650883151766E-5
4368930829029326336,67,0.32076326144968453,0.022290807,264.50432212723626,-3.191787850141933,14.021653,1.4069920347773859,0.020489534,-2.0734418585228624,0.017809398,3.4025629016665544E-5
4368942610117944192,68,0.3424710450622299,0.11880181,264.50406901766024,-3.1736172700927487,17.821352,-3.1593569815783242,0.10764945,-7.48778898468341,0.09688005,2.273905085571293E-5
4368930760312468096,69,1.409550171134067,0.024738092,264.5041616589845,-3.2056408973906945,14.334288,-0.06980358728334002,0.024013806,-12.033777818634706,0.020391176,4.470227655750761E-5
4368930451072160512,70,0.41491359966292773,0.08699558,264.503931286905,-3.2236701866538677,17.114447,-1.4380941304609036,0.07640428,-4.725836124895157,0.06800953,1.6527410129909292E-5
4368927594912630144,71,0.48747467974169295,0.21311176,264.50404475223365,-3.3062780441509227,18.591646,3.4472517844907644,0.19473733,0.9993266540096788,0.17100918,3.412394740440202E-5
4368930343691826816,72,-0.030138897735838464,0.35004106,264.5036502767546,-3.234801020142344,19.313965,-2.963205698178578,0.3168495,-4.883660478954401,0.28037623,1.4009487813183766E-5
4368930446770496768,73,0.6264413783801657,0.17220475,264.5035222358138,-3.225518469453142,18.187601,-3.270912336566723,0.14272813,0.4157910758060414,0.1357623,2.294913690463281E-5
4368930347984205696,74,0.4418972542940872,0.43928558,264.50348493896513,-3.2397824187386526,19.661842,-3.4961769815770993,0.38480535,-5.043602648445914,0.34417933,1.4931341764121272E-5
4368930343691824640,75,-0.09044092205649573,0.42271808,264.5032491764068,-3.2372403712691735,19.60518,-3.4932008900244176,0.37254643,-5.2818916668501465,0.33190042,4.817862227609545E-6
4368930652928941312,76,0.3537259193295469,0.10139918,264.50320444386904,-3.2115948905982767,17.558374,5.084393052090823,0.0957555,-5.65945297325085,0.08118845,4.9023820971011646E-5
4368927697991876480,77,0.46161839870459576,0.23707588,264.50298955186696,-3.2935757691698924,18.666698,-2.4455295087849516,0.20110105,-12.365517510864768,0.1787968,4.732125372966409E-5
4368928075949045632,78,0.18184233024002813,0.42458698,264.502795292861,-3.2677779903335296,19.51129,-0.32752710897522147,0.37257406,0.7881754483368617,0.33001482,3.09288279771717E-5
4368930412410751744,79,0.5236546857280541,0.3443557,264.50201154136033,-3.230221877004021,19.137081,-3.943248171726041,0.2859825,-4.630118958841898,0.26858395,3.8737238066711356E-5
4368927697991880832,80,-0.08228503442387569,0.36476234,264.5019822755921,-3.2918475147717148,19.220425,-1.0966824965527582,0.30506977,-9.179313075834262,0.26652896,3.5293634219033684E-5
4368930343691818112,81,0.46465363069165855,0.3388582,264.50186832501623,-3.24242783118166,19.195463,1.1361932867282767,0.29044083,-6.180984657243008,0.2611333,2.8350548638299686E-5
4368928110308806016,84,0.6367240987223289,0.10261102,264.50131690246315,-3.2548138295402262,17.444273,1.68743084565598,0.09291402,-5.504649923703757,0.079382114,3.6643613327137824E-5
4368928075949047808,85,0.7551772352385077,0.29846123,264.50127344925056,-3.26705709777527,19.032272,-1.4160133323332167,0.25727856,-3.6028579102568017,0.22701216,1.6093180970430173E-5
4368928866222513408,86,0.21679549570766043,0.17205,264.5010275958189,-3.245708022670978,18.264902,-3.5216472686181994,0.14897868,-4.731309654431275,0.13048002,1.582067258329911E-5
4368927663632107904,87,0.6185762205385927,0.4688151,264.50110649401483,-3.3057090807664946,19.640495,-3.494983011854131,0.43012694,-4.543002060761914,0.36260778,8.861444114357942E-6
4368942992377015552,88,0.4982053965319838,0.1263973,264.5007300832009,-3.1656817442406764,17.918135,-1.5659784088679032,0.115601495,-5.15275924151571,0.09942599,2.007212900748728E-5
4368928007229560704,89,0.65260346016664,0.19232899,264.5006061125239,-3.273572014831351,18.368347,-5.440595840375889,0.16435179,-1.3164881410727962,0.14397164,1.0538689246111646E-5
4368928114601190144,90,0.7536771229753368,0.53326327,264.5003328934696,-3.254188626975731,19.835756,-3.997324751165717,0.4458948,-5.127837445885768,0.4118367,2.0077267984371352E-5
4368942610118494336,91,0.412559725282664,0.19789702,264.49965462492446,-3.1671340000559614,18.587198,-0.25345157000439084,0.18109994,-7.436801539619723,0.15678534,3.1614649441275584E-5
4368930863389320320,92,0.46676238583065055,0.21980414,264.4994895313122,-3.179616659881493,18.73329,-1.1247478753393945,0.21063793,-4.138353825997718,0.17923692,2.5698568691545603E-5
4368930652929500544,93,1.0196511233356973,0.43132612,264.4992798523438,-3.2048414589539553,19.592974,-0.22504044814106525,0.4627047,-10.31230373528878,0.37896448,3.898432828908352E-5
4368927216955475968,94,0.1358067363563759,0.3411169,264.49919606495104,-3.320320403313933,19.266193,-0.7202489938213383,0.29861253,-7.098150355130492,0.26734418,3.9327974755716245E-5
4368927667933300480,95,0.5030899698627301,0.08098257,264.4988223546119,-3.3013318111284358,16.915901,-0.2741279566821025,0.06956142,-9.683788967945029,0.059542485,4.2052185971364444E-5
4368930652928940544,96,-0.07751135540309748,0.1923492,264.49842533643573,-3.2123088567236904,18.52938,-3.1536443949734796,0.19337124,-1.8335821100389211,0.16061445,3.138269198629894E-5
4368942614419889664,97,0.0840750536760432,0.023882935,264.49791223213106,-3.1695527786768785,14.585559,-3.5884014049160022,0.02140818,-5.165305395796177,0.018472949,1.3514969697821167E-5
4368928075949045760,98,0.5037717115988679,0.22961172,264.49816253161725,-3.2678441573906802,18.607023,-0.6462200005332527,0.2028049,0.12010935026068029,0.1776485,1.6865374769303226E-5
4368930824728200960,100,1.5245761238355322,0.24813473,264.49776850881216,-3.196409243869683,18.794758,-2.6304749428858036,0.22825477,2.4781656849370584,0.2016548,2.636643351891722E-5
4368927216955479424,101,-0.07241311292210705,0.14697163,264.49766860986176,-3.3186263007344006,17.912374,-3.3100080947413764,0.13216761,-5.105984670051076,0.11419878,1.784411373092031E-5
4368930416712419072,102,0.32647730662788566,0.06401993,264.4971895904415,-3.2322979525140068,16.576147,-2.733709618350517,0.057757188,-5.190733424949579,0.05053835,1.543649050771225E-5
4368927667924534272,103,0.3992627224730457,0.43652892,264.49723948220736,-3.295348037102186,19.470598,5.710739939271417,0.3791301,-0.9668166412686802,0.33845878,2.6816321863582606E-5
4368930829029370368,104,0.13282147000802605,0.026250789,264.49691763230425,-3.1857874200689507,14.679849,-2.5758211185374402,0.022993978,-6.017557388428861,0.019888349,2.23314391727471E-5
4368927697992090880,105,0.03181157354019638,0.3787367,264.4970426216621,-3.293241891778262,19.405443,-2.8437807230723613,0.3304383,-5.00654777774458,0.29444742,2.3719935314490955E-5
4368928870526833152,106,0.8844603933585202,0.39544907,264.4969531153001,-3.2464994903027575,19.489641,4.039283699487734,0.33984423,-8.15846435244921,0.30664065,5.437356751106429E-5
4368927663632129536,107,0.45510485531355205,0.11521559,264.4966638109546,-3.2974606464917624,17.65266,3.9026824543165133,0.10388174,-1.2188672478316038,0.09012034,2.684773657797534E-5
4368928870524184064,108,1.1084402467206271,0.1225336,264.49640868747287,-3.243153434073205,17.688166,-13.414676581430383,0.105619624,0.6903793974029899,0.09243738,5.055551440695431E-5
4368930824727651840,109,0.23939972952994482,0.25002876,264.49614428441885,-3.1969739488989446,18.929022,-3.322416978936253,0.2248973,-5.0076837214057335,0.19501065,1.7763969435947258E-5
4368930412410760960,110,0.3227865529466424,0.10172557,264.4961130904458,-3.2219032470903373,17.463806,-1.9829422859246475,0.09329706,-3.5563170609878942,0.07959566,1.1743089706081363E-5
4368927904150311936,111,0.4864395092316186,0.16680782,264.49619980164516,-3.292047366487381,18.229746,-3.655416276420593,0.14968489,-14.473726313937838,0.13009094,6.619872898150799E-5
4368928870524176512,112,0.3148178444827681,0.150028,264.496065980763,-3.254238895255186,17.935352,3.01445199374494,0.13818902,-2.75236774511337,0.11395444,3.468207306739312E-5
4368942610117941248,113,0.08234040006931506,0.35024545,264.49578301427647,-3.175324760861289,19.428318,-4.458762403723499,0.32097697,-3.9721998407162706,0.27771726,3.5842691157375662E-6
4368928075949047168,114,0.23867235573313772,0.33312654,264.49603359696226,-3.267294153995048,19.13612,-1.4167926716250063,0.29103485,-5.395451171765166,0.2642353,2.002664592765972E-5
4368930416703711360,115,0.8275642920563876,0.5226695,264.49593668426996,-3.2335984041161545,19.758795,-0.20259367214634674,0.4547839,-4.052061457339483,0.40379053,2.166611619482459E-5
4368928866223056896,116,1.0949137620747036,0.41285178,264.49595833484915,-3.249792011147226,19.536783,-3.477216933886957,0.36484504,-1.9528208186060552,0.3243974,2.19443536940948E-5
4368930652928938624,117,0.6445943449055008,0.048547227,264.4955600043987,-3.214118785531238,16.089584,-2.382063304059165,0.047839593,-3.1707595621096907,0.03928302,1.0580954153355412E-5
4368928080250183808,118,0.8243580308790794,0.06388641,264.49532723929616,-3.26913624601876,16.372553,-0.5646656608828876,0.056022834,0.5629449918664248,0.04984097,1.3121068629992885E-5
4368930824727649280,119,-0.03347824410010976,0.32672507,264.49495425326904,-3.198457807411535,19.256998,-2.231100246937732,0.28771958,-7.339467401677191,0.2575392,5.886271972454608E-6
4368928080241434880,120,0.8665246475276793,0.2318644,264.49506711515323,-3.268826119363639,18.346117,2.065275689913294,0.2644851,0.693277038402007,0.21705842,3.0209279715841965E-5
4368942610117935744,121,0.09123884884854089,0.32133403,264.49476631767203,-3.179434398299291,19.311937,0.5674142196471617,0.3076667,-9.380901928242476,0.26391995,2.836858260138285E-5
4368928866223071616,122,0.4982942931219015,0.49212813,264.4947875439567,-3.2398775013486154,19.636541,-2.2586039938222453,0.37823495,-5.1769824548799175,0.36998808,3.0136431401234347E-5
4368928870524176128,123,0.08248550536889854,0.31592435,264.4946546606446,-3.2550561524310893,19.14525,-3.1919253345747993,0.27678743,-1.8478824748459253,0.24524827,3.438728001218261E-5
4368930829029353088,124,0.7374600823945338,0.03155712,264.4943238204061,-3.1924693705289826,15.210533,-1.6976030424263886,0.028323445,-4.913555972270946,0.023954093,1.5069667559830577E-5
