source_id,rup106_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
6078933398924837376,677,-0.12814683983228226,0.1963118,189.7130629326178,-51.194640655165976,19.019901,-5.417085946755113,0.20222068,1.4271018315727366,0.16048361,1.5299682938002466E-5
6078980987162483712,678,0.27820885181033284,0.2394283,189.5070191837113,-51.19508625950672,19.270952,-3.7097964060357502,0.2433762,-0.038985973082719734,0.1842029,2.061060217803497E-5
6078934811976164352,679,1.217758115975448,0.08172419,189.72704134826216,-51.19420503632013,17.499916,-9.545205406602564,0.07418179,2.8845457469463613,0.06649794,5.315440367715557E-5
6078934090421662592,680,0.059502171392830275,0.08472711,189.7692742396659,-51.193752515557605,17.57814,-1.3383615841186796,0.07784975,0.35629578595562494,0.06903947,1.2766506484686948E-6
6078957798642063616,681,0.47802325142793467,0.03610079,189.4779529446019,-51.19432406780319,15.51125,-11.067047756459992,0.0336274,4.957240136443885,0.026445787,6.119873817340686E-5
6078980987162487424,682,2.110879226308745,0.4608148,189.51990149067967,-51.19415414506634,18.552324,-9.716497157131322,0.43256623,-0.19885921439245402,0.37243184,3.906104910156329E-5
6078980265607980928,683,-0.32854484648723187,0.18328796,189.53649707539765,-51.19405178362244,18.80836,-4.647903935216016,0.17410591,-0.5633236098943448,0.14478698,6.292488870336279E-6
6078933536363798144,684,-0.02452848018234318,0.11665085,189.6466749713869,-51.19370000443355,18.074472,-8.82531926169662,0.10683154,1.300166137007659,0.087548845,4.810155980247243E-5
6078934257915784448,685,0.23879845305534872,0.22998579,189.83823934508592,-51.192818196464266,19.138378,-11.44171214271723,0.22066824,3.124197818247586,0.1837331,6.631602116617404E-5
6078980368687195904,686,0.2627373875556718,0.21114598,189.56098951577013,-51.19379146632631,19.017374,-11.022864311298251,0.20916674,-0.10823692697250198,0.15699096,5.9482608109451145E-5
6078933570723534848,687,-0.08694787021117663,0.2782052,189.68318950307065,-51.193397976723254,19.510553,-3.904261936477449,0.28999737,-0.625531397571816,0.22425045,1.9543961457297047E-5
6078933403226891008,688,0.3293857043664413,0.06755778,189.7160309048417,-51.19326442245287,17.01281,-6.420001881464081,0.062423944,-1.0007503858001003,0.053484034,3.151109592580496E-5
6078980471766410112,689,0.41028852621855455,0.108998984,189.64079414538978,-51.193426738310734,17.986425,-4.868454838389855,0.10072718,1.9162188914434664,0.08255964,2.4046800257495375E-5
6078933952982874240,690,0.2807564637259687,0.040570874,189.82024413058585,-51.19270872801193,16.024086,-7.165475761424085,0.03818325,-2.21884480128105,0.032849718,3.498656067146264E-5
6078934807677982720,691,0.3591874966627937,0.16098201,189.72682263807513,-51.19307691771603,18.683418,-7.921411781301704,0.15716574,1.396258756106474,0.13367365,3.919516359020994E-5
6078934846335905024,692,0.3361834967039168,0.06820985,189.75163702779042,-51.19287449677246,17.111475,-9.67829199153096,0.06245334,-1.3415138470798036,0.051210906,5.013818527274992E-5
6078934807674115584,693,0.3566943995973343,0.21591842,189.74677027015454,-51.19258873642351,19.100592,-8.489477480222476,0.2111027,1.2669784634270602,0.17718624,4.343664561352179E-5
6078934086119611904,694,0.04764154561551034,0.18518855,189.75870528730292,-51.1925069502437,18.88383,-5.263785789970793,0.16880293,-0.40503651545305075,0.15240726,2.7951480743896942E-5
6078934120476832768,695,0.48257654208632783,0.115982756,189.7924261810507,-51.192298076680096,18.130468,-8.219886471061061,0.10665025,-1.8999144809660504,0.090937465,4.3019605452626805E-5
6078980437406676352,696,0.838620362010267,0.15778911,189.6192038494286,-51.19285104507399,18.63936,-14.034823392512358,0.15617806,-2.0066542143952035,0.13110845,7.209861867691267E-5
