source_id,ngc5897_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
6252661664950677504,1,0.35108955040042095,0.2702984,229.56804315611856,-21.060846429400442,18.927814,-4.535641173182347,0.28784862,-4.839726174082256,0.27054307,1.274015758069364E-4
6253038939177994368,2,0.1675390701787894,0.0886119,229.5676058174531,-20.941558804141728,16.509665,-3.369274212893272,0.081340306,-12.855756878308007,0.08227538,1.7975404014798456E-4
6253037079450914048,3,0.6430672662366347,0.38226867,229.56772494817835,-21.02822903230179,19.32534,-6.3672121185157895,0.39205652,-0.34435923035767846,0.3500659,1.0351104870051578E-4
6253038939177995392,4,0.36079024413523775,0.12855779,229.5669673405114,-20.938929974840637,17.338253,1.8632327797108688,0.1168239,-2.498119557669075,0.11639085,1.699997258540004E-4
6253039145336432000,5,0.5702559861549562,0.07287293,229.56684807314156,-20.91808158908056,16.255507,11.588933775300193,0.07428958,-29.5277728494844,0.080401145,2.7881496632139763E-4
6252613050220720384,6,0.048482297803990555,0.041491874,229.56663370520226,-21.164953457063582,15.707132,-5.312115720701547,0.050111473,-3.4692568263259402,0.042821966,1.2433941262567446E-4
6253038934876832896,7,0.4200434957141319,0.11802813,229.56593857236135,-20.938919131249058,17.170805,0.9613504281162777,0.10715848,-2.0920193507558125,0.105492786,1.5822930891509993E-4
6252614527684299520,8,-0.2078292956300073,0.13107252,229.56615578424146,-21.099623966087016,17.411142,-1.9086760633408484,0.15300523,-5.379738264718584,0.11806427,1.2109161858638909E-4
6252612667963585408,9,0.35148941057312716,0.18342026,229.5662259488505,-21.1915670997278,18.47649,1.010914067230648,0.22500472,-6.888145405217835,0.17588897,1.6770534612515575E-4
6253037388688565376,10,0.31707489222024454,0.13108541,229.56584633399078,-21.016453805011253,17.404745,6.923867557042479,0.1277497,1.885234937168933,0.12514289,1.837986012275266E-4
6253038939177992960,11,0.35415224953044694,0.1050372,229.56546802698747,-20.94559270268679,16.872711,-11.3685240049724,0.10020398,-1.4262773499314847,0.09618097,1.105566269704043E-4
6253038629940340096,12,0.7718520839092419,0.052204903,229.56521521844638,-20.970586328977237,15.524432,-7.420613177580923,0.05126408,-7.325892674125186,0.05087088,1.4157699765991445E-4
6253038939177994752,13,0.4037129820864335,0.15208478,229.56418964112996,-20.942478863533676,17.606413,-1.474850035711821,0.13676545,-1.4054699471941037,0.13472705,1.4330243308451252E-4
6253037457408048128,14,0.5158432221756485,0.11543373,229.56330291969545,-21.004750243663192,17.300636,-6.387522515473043,0.11847912,-0.3120671263969778,0.11480871,1.1695046027152774E-4
6252614699488166272,15,0.0036850526236641076,0.09531417,229.56309501432872,-21.087206530492807,17.399921,-3.196721248347476,0.10917414,-4.792325882145417,0.08803239,9.571338597152348E-5
6253039106675534080,16,-0.1168909215956081,0.43545163,229.56265221979424,-20.92664181586415,19.270008,1.1101205367040063,0.38886425,-0.5014301716367727,0.35486984,1.1803128518738001E-4
6253037289910526336,17,1.0271101753414682,0.027943714,229.5622179304448,-21.024958625919968,14.624099,-17.61628361856293,0.031585075,-3.707504438438793,0.0307778,5.6135920937592676E-5
6253037049392354432,18,0.31858629146147466,0.1840152,229.56231423997312,-21.03624026319482,18.138214,-0.5519688067977953,0.19886251,-12.572905480474677,0.1847525,1.3876717299810028E-4
6252614218451826560,19,0.3777237327697463,0.088450335,229.56241262241426,-21.133592344442118,17.090088,-1.0265609927669865,0.10657058,1.7900033793528705,0.08095678,1.1351686360594255E-4
6253043646462170624,20,0.44802361360380366,0.09881976,229.56155267890014,-20.877868686757452,16.679108,5.245296891060512,0.09139723,3.315247508051749,0.091927305,9.013060682819962E-5
6252613045920746496,21,0.10367944292964135,0.22031543,229.56200963880423,-21.15615584897925,18.634995,1.4359127947643229,0.2576596,-6.494894827509084,0.21023288,1.201381175658486E-4
6252661669250515840,22,0.25957441221769767,0.054758787,229.56093579795987,-21.06373690663406,16.351734,-3.218244064925761,0.059868954,-2.6259778066605204,0.052930553,9.954953237997183E-5
6253038247682039680,23,-0.10256077743028555,0.50025743,229.55984446879643,-20.98544958758937,19.101612,-3.189649515191782,0.45078355,-7.474721897605592,0.4565056,1.5302003264802642E-4
6252614282871357440,24,0.5364426827179521,0.17684871,229.55961682961978,-21.128466177642235,18.35396,-4.269196200898513,0.19936316,-6.517719649061526,0.1607906,8.620828860375573E-5
6253042065914195712,25,0.12378235047681187,0.22342293,229.55748798063655,-20.91236139031844,18.277065,3.208666274319998,0.20688222,-10.278099118896124,0.19493067,1.4157560664791242E-4
6253043886980345856,26,0.30692415828198394,0.035878338,229.5571354684337,-20.857992205204145,14.464519,-9.87596866041636,0.03909714,6.469222907699754,0.041115835,8.662184476819218E-5
6253038694358652928,27,0.27108628132015256,0.2636969,229.55737175646752,-20.95915485460741,18.535185,-5.842747873714146,0.25158966,-5.5307298811705135,0.23736016,1.1755738907419409E-4
6252613836194748928,28,0.38384294617674963,0.13449167,229.5577222779426,-21.13684150220549,17.813995,1.389051242378978,0.16233899,-5.089250105677802,0.11935133,1.0337769492752138E-4
6252613806134965248,29,0.3090357645012324,0.09437379,229.55763488027662,-21.151431519518145,17.232931,0.4550700188107992,0.1100597,-5.596069130265854,0.093998596,1.0215225190751368E-4
6253042100273938944,30,0.1314860085222384,0.122209616,229.55705893223123,-20.898913607462116,17.157885,-3.1703606082395477,0.11168252,-2.311849179803758,0.10968657,9.099565607552487E-5
6252612637903857664,31,0.5591583323919909,0.07597267,229.55725865662504,-21.197904997822896,16.923752,-5.4665813414461635,0.09236923,2.0859783402947465,0.07489326,1.1113810266165724E-4
6253038251983214720,32,-0.6176600332397655,0.54386854,229.5562810443502,-20.985928746732757,19.449509,-8.230902423975824,0.50877017,-1.791690726604621,0.47197857,1.0440469642458448E-4
6253037049392355584,33,0.26711874038390626,0.13040248,229.55504937706928,-21.036959807668666,17.661772,-9.729798134094423,0.14627224,-4.476264020499957,0.13646735,6.56098613088545E-5
6253037457408046976,34,-0.3485338681763734,0.29368183,229.55473650787889,-21.006030710442424,18.984652,-4.367597974878319,0.31056565,-12.213001088870092,0.28059876,1.2800675138586396E-4
6252612942841511296,35,0.4225412794017235,0.1436194,229.554596126532,-21.17559200795725,18.03779,-4.948162841035925,0.16934942,-7.871201461908242,0.13779865,8.686389834487895E-5
6253043852620605056,36,0.6934255810449175,0.03970184,229.55336952514827,-20.867606628099587,14.600428,1.4805866201371591,0.037560344,-12.890257653376807,0.037390504,1.3808288093795915E-4
6252614699488166528,37,0.3440616063435352,0.03337064,229.5538690295234,-21.0805698621877,15.126329,2.2969329656970565,0.037594166,-6.39829185792928,0.032751147,9.799470482619766E-5
6252613909214181504,38,0.6584155773946103,0.11118738,229.5535096852894,-21.136824497787707,17.541899,-3.205812056732028,0.1302057,-19.302214312785196,0.11620798,1.1392845041152651E-4
6253037049392352512,39,0.3617785793735247,0.05587857,229.55278303377628,-21.04582701865982,16.12317,-13.79498039747713,0.06294205,-5.120541773929032,0.06055197,4.623805943751934E-5
6252612637903964416,40,0.9514867579223812,0.07864927,229.5530918950088,-21.203971875529987,16.92917,-6.6600691542758295,0.094924495,15.317881765342598,0.082034916,1.1503234130247312E-4
6253038320703128832,41,3.310384696247085,0.025184715,229.55222568238736,-20.965639397316984,13.324006,-34.96350646625318,0.024278682,14.377353941837306,0.02591647,6.8507971195193E-5
6253038698659821952,42,0.06954640900349876,0.046651542,229.5515906724988,-20.959374162196337,15.382685,1.2038297820741088,0.044608813,-9.770450490143062,0.04543343,1.3807791208322637E-4
6253037354328829312,43,0.28042077099954826,0.25950962,229.55145059998313,-21.013012370689747,18.711628,-4.8411298346510385,0.28009117,-3.854554510155066,0.25417867,8.587120906529966E-5
6253043646462169984,44,0.8127690850585306,0.119978145,229.55085127980806,-20.883945454517338,17.127625,-19.9203337970573,0.11093431,-11.123361519577013,0.10974568,1.3731586477705885E-4
6252614596408950912,45,0.5491083887610365,0.049373407,229.55013859940092,-21.098505429382815,16.011255,-8.735531181660061,0.06440147,-0.5855287793015205,0.050150223,2.9404789622395076E-5
6253037358630013184,46,0.6282668522061551,0.03412443,229.54820928506618,-21.005933261034563,15.081002,-2.9125625375914748,0.038462806,-6.0191726119326585,0.037725445,9.364408760681568E-5
6253037255550790400,47,0.20462905429929523,0.11603651,229.5477287910322,-21.023624945671614,17.464869,-4.108344763731189,0.12651405,-3.874284668309302,0.11908699,7.364061266022329E-5
6252661737969992960,48,0.3186678651377141,0.105928205,229.54751789610611,-21.058422143162957,17.62236,-4.015469203788021,0.11516994,-0.4820771181197351,0.09736352,5.8126799665050606E-5
6253044707312947712,49,0.21040778067421517,0.40556192,229.5465806880744,-20.842719155419804,18.87123,-12.806496588685523,0.3168911,-9.837260149981773,0.30554274,1.9503267106193295E-4
6252614592109072000,50,0.522340745573748,0.11496584,229.54719464677396,-21.083209247991277,17.643646,-5.359739759523181,0.1333399,-5.151775728925798,0.10888238,3.963505169717693E-5
6253042168993417088,51,0.825546382027381,0.09872087,229.54673043120735,-20.898024032176288,16.767073,-6.248304389720987,0.09105275,5.343657832622759,0.09114712,2.9929832496692758E-5
6253043955699824128,52,0.3387629686070007,0.082301244,229.5460404094037,-20.856851225934356,16.57726,-1.8318969747915284,0.08670794,3.978550958336905,0.082225226,7.729605004066322E-5
6252614596408951296,53,0.37327195660913304,0.12922043,229.54639509483547,-21.086071712469835,17.935211,-5.440259840820884,0.14067328,-4.8424106922649965,0.117895745,4.596682796023567E-5
6252661630590913536,54,-0.03144434604542598,0.21741363,229.5462654570496,-21.073915252323506,18.515606,0.5765077408451509,0.22722375,-1.164927312083263,0.19521508,7.138320341559535E-5
6252614489029809536,55,0.44106974638293284,0.081178024,229.54603200855075,-21.116623917099556,16.965054,-8.016098903137172,0.094165735,-4.705326944514239,0.07699545,3.01857815935061E-5
6252614493329735040,56,1.549129293468784,0.30077323,229.54552738990688,-21.114201060064985,15.923064,-9.200353735777302,0.36171672,-8.36635398964938,0.30399266,4.9506226904479055E-5
6252613806129789056,57,0.003685942290901703,0.21552405,229.54541802784004,-21.150266850808798,18.699,-1.6609578813911476,0.24964774,-1.3087152214975002,0.19796029,5.6379853716080546E-5
6252613806134965504,58,0.4187238371838116,0.053692866,229.54529327755026,-21.15184815587951,16.26604,-7.933417377964636,0.06363535,-4.451921542938582,0.053570766,3.3987961179480305E-5
6253038213322298752,59,0.4336250261982333,0.14587975,229.54475770581863,-20.992399440916785,17.80658,-8.773925554194108,0.1495446,-8.315164546518432,0.14045705,7.519310323726419E-5
6252614111072113536,60,2.1252275052613143,0.012961382,229.54437265111034,-21.122925877598547,12.387601,22.855671631279105,0.01537162,-16.71928828385059,0.01341391,1.8413352712370423E-4
