source_id,ngc6652_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
6736572228582266368,1,0.0844977923204801,0.09306651,279.07621562647836,-32.976748497984325,17.298931,-6.952064277197404,0.09329481,-2.2370863798723217,0.07411329,1.2301454698652724E-5
6736571648758242176,2,0.28509842749365905,0.18089865,279.07607458630787,-33.00156464049226,18.583391,-2.9217507739018114,0.19644283,-8.100851812714335,0.1686408,3.5558542079128046E-5
6736568384582567296,3,0.25076087927303176,0.19720317,279.07570921632134,-33.08007935851018,18.376635,1.0478104922923148,0.20661719,0.08105721797799363,0.18255769,6.59910579750533E-5
6736575084766427392,4,-0.9393681592531853,0.25610983,279.07652548851325,-32.87853557701402,18.427326,0.47444524239502994,0.23383032,-3.804533871734199,0.19715868,1.0141165805958605E-5
6736568418942417024,5,-0.28870676502540643,0.18339372,279.07552264744584,-33.06434864577072,18.598013,-6.80729480193148,0.20036328,-10.022254190657495,0.17485772,6.337141536020637E-5
6736572228616280192,6,-0.09459193852726713,0.24433827,279.07585754687847,-32.988325811125115,18.633352,-2.0623917934430196,0.22874065,-4.298823374596612,0.17736723,2.6474847076330203E-5
6736568384582634496,7,-0.09147517643861286,0.07712112,279.07522108096396,-33.06963857535263,17.03969,-3.7753103712325875,0.08055062,-6.020045818362975,0.06733005,4.27557143829133E-5
6736572262942007168,8,0.4292074393092301,0.07774034,279.0756120062108,-32.97531696562614,16.95456,-0.48675615785155496,0.08086389,-5.415422691785496,0.06422351,2.5363490265695057E-5
6736572232873958144,9,0.35331572162477554,0.17000711,279.07547119253314,-32.97737395724162,18.302492,-8.196282803830039,0.17127979,-9.286680687880075,0.14269508,4.8269439861081045E-5
6736572335953264384,10,,,279.0754178893498,-32.96438907734007,19.30928,,,,,1.4240410925808796E-4
6736572335987203712,10,4.154672961200213,0.8177542,279.07559292440976,-32.96421890043877,18.993473,-11.08548361400986,0.9030415,6.251446157165635,0.78411037,8.284151740434786E-5
6736572232907948160,11,0.16441182888930106,0.03336409,279.07541142704594,-32.990331502984944,14.940023,-0.34160539716219906,0.03240102,-1.7034087259568023,0.024101933,1.6636677303441584E-5
6736573229306700416,12,0.4326670898356548,0.22850788,279.0756984946479,-32.93006043437008,18.7303,0.5190992037709845,0.23408999,-3.2613845771787746,0.18150385,2.8702775273954173E-5
6736573194946818304,13,0.04558757295160266,0.21469323,279.07534332467736,-32.95065570518521,18.615583,-0.8301695937507285,0.21696608,-7.017238961739292,0.17897506,3.4512903123827524E-5
6736568384617128192,14,0.3296588344295679,0.021007173,279.07476670838724,-33.065686543304814,14.1304,3.197150257597588,0.022116698,-1.2141921211482694,0.01841216,3.992362382279523E-5
6736573190656308864,15,0.39725820705919695,0.09251387,279.07535884780145,-32.94104650785024,17.18851,-2.4018904195967425,0.09347019,-4.594167410523371,0.07276334,1.685148715165361E-5
6736573298059950208,16,0.15289524135424373,0.035827875,279.0752145943825,-32.922159979048246,15.395665,-7.781332175618915,0.036498092,-9.731194465901124,0.027814137,4.394427040195485E-5
6736572232873873792,17,0.022041363105085983,0.13030683,279.07487783461323,-32.99031009136224,17.610498,-3.47333677026832,0.1198355,-7.464403081171039,0.090042375,3.967048232575965E-5
6736571545678829568,18,0.36181006875371713,0.13747022,279.0746362949008,-33.03238124530991,17.876999,-4.268221204107295,0.1312424,-2.9536164080701894,0.12127755,3.111471226856187E-5
6736571648758143872,19,0.9223506259251776,0.102793455,279.07470241331805,-33.01756393180087,17.49203,0.9521107349773401,0.113341816,-3.0464126304256447,0.09436075,2.7372046415830802E-5
6736568384617102976,20,0.9255721389273579,0.022945426,279.07431657096186,-33.081957433834084,13.784,-2.1108867901939785,0.023354717,-6.886750929259921,0.019673688,5.9246085467670317E-5
6736572228584301824,21,0.011218095260253625,0.19053729,279.0747780657076,-32.98664104231868,18.21162,-2.4261754315464543,0.18171547,-6.711996830880123,0.14069036,3.305999860241974E-5
6736573194947786368,22,0.18061945580112354,0.24281399,279.0747706917524,-32.94128501259547,18.719276,-2.552390835537188,0.26976293,-5.5357824438619945,0.20341027,2.8416470085118723E-5
6736571644467667712,23,0.5006606346819402,0.09442262,279.07437940771973,-33.01258442724124,17.486036,2.462848750880451,0.107378945,-0.7005977552207288,0.08825778,2.7839502936147473E-5
6736571648792352512,24,2.057812585811408,0.028523704,279.0743497896468,-33.01856176654652,15.101747,9.705689530770078,0.031118674,-1.1190892957758631,0.025476722,5.933995720219677E-5
6736568487662031616,25,0.16211861009176443,0.27693582,279.07414534062445,-33.044419096958556,18.93857,-3.330905160772023,0.29468048,-0.1263245787484274,0.24494313,1.5143681963330413E-5
6736571541421362944,26,-0.23905674888781095,0.19142237,279.07415843575916,-33.028748659267144,18.611969,-1.2678922922182647,0.20759991,-4.100463846381881,0.18315417,2.0729232056478763E-5
6736572232907945344,27,0.07177752397170299,0.050083283,279.07431161700447,-32.99300783112783,16.103733,-1.3381847293228715,0.04938192,-2.1581852622365223,0.039751235,1.610390869757785E-5
6736568483397764352,28,0.35187009646002554,0.22407493,279.0739101243629,-33.048117996686706,18.852678,-0.9383534105755776,0.2398157,-5.712340974026095,0.2087725,3.178587603750399E-5
6736571644468738560,29,0.14061456702310637,0.15258387,279.0741206834667,-33.004502479888004,18.262,-0.7945759166986408,0.16763337,-7.692343301198097,0.14271899,4.0623783621108703E-5
6736572228616312320,30,0.11949882017071142,0.1827446,279.07421699855695,-32.977273567333505,18.388453,-1.1158738056389172,0.18521914,-1.1873124269154745,0.15481985,4.9852750758671574E-6
