source_id,ngc2419_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
899272624575906816,25,1.2071400507951224,0.14987235,114.36051165534548,38.92192821449394,18.00135,4.979821920453063,0.13547815,-4.52239192210612,0.089224234,2.2975327374325652E-4
899259052484468608,35,0.19538406791510632,0.18307352,114.3618325790089,38.79329513149972,18.688007,2.498731392973276,0.19183074,-3.839978512436964,0.11846881,2.5665895107338335E-4
899271701159743488,38,0.6876371037955137,0.05595246,114.361580503236,38.88464461897061,16.369274,2.3637642825286713,0.05474077,-5.876725427266912,0.0359406,1.4180070946993682E-4
899270803509710720,53,-0.29706751172160073,0.3483177,114.36332628935834,38.79946262254351,19.719807,-0.4942687425063054,0.37928638,-0.8405810719187535,0.22890614,2.171279494518137E-4
899270906588926976,68,0.7480203988899938,0.11817336,114.36488117865377,38.804771983659684,17.948519,-1.6009070830568042,0.119998395,-0.5424141240973708,0.076118045,1.9117457854574393E-4
899272658935437824,74,,,114.36541895699484,38.937755209508055,20.813133,,,,,2.361532340414298E-4
899271013964980096,83,0.5514947961336969,0.1562574,114.36651602404646,38.83655797952103,18.383457,-2.8694230595103263,0.15451302,-2.089469734424729,0.09966373,1.0003944411471943E-4
899270910885768320,87,0.42818742903545204,0.032087334,114.36693475915223,38.81115925817097,15.363526,-0.8729673818882318,0.033985842,-3.224630714221446,0.021272117,1.501610890841662E-4
899272555861661568,95,1.2444480808696563,0.63867295,114.36800172635904,38.90053794855162,20.047169,-1.0558582508991945,0.620324,-3.600970986205282,0.41588315,1.1964470108696802E-4
899271593783864064,101,-0.4047899027844414,0.351823,114.36948018397982,38.85691930568259,19.736061,0.4344660342695039,0.39669308,0.07323863202587559,0.23905127,7.78074482979455E-5
899272560152073728,102,,,114.3694483684203,38.91537078040966,20.8647,,,,,1.308811467997045E-4
899271013963932416,107,,,114.37014165709745,38.83791893334207,20.950762,,,,,9.336196996867792E-5
899270906588929664,115,-2.150993576562858,1.1577004,114.37155923852458,38.81144641693074,20.74151,0.13192165855644244,1.6996773,2.035782186347418,1.1266327,1.445433108427699E-4
899271013965234432,118,1.3307054556645592,0.53318465,114.37186918849429,38.83881688035511,20.250957,0.3137568132998476,0.6654016,1.3756982650584173,0.43965364,9.873976196946734E-5
899259052479031296,119,1.649766097915974,0.95208585,114.37221494459352,38.79303270967851,20.601357,0.9768673635821916,1.2217811,-7.685270383451453,0.7738297,1.853377607790718E-4
899271632440266496,120,0.06795739689661043,0.18693003,114.37201903616055,38.87461144157483,18.454351,-0.08957711369191926,0.18236777,-0.4705154021061364,0.11310511,7.478039926271645E-5
899271598080529152,122,0.28458067567637596,0.14886571,114.37223350139013,38.86372583121,18.21663,1.800645548989277,0.15567161,-4.1354631166400475,0.102929875,8.892262920992734E-5
899259159855247232,128,0.4665077764927654,0.07200296,114.37318987233701,38.80197012160371,17.018377,1.4164378962737785,0.072904944,0.4077816166906725,0.044520404,1.7337221806151094E-4
899270940948507776,130,0.8573908163986443,0.2405403,114.3738449499181,38.82020557798348,19.06967,1.4714056729591387,0.25683752,-1.602782109464862,0.16261901,1.180542060076465E-4
899272560153198080,133,-0.5697306527794704,0.30661982,114.37408820166732,38.90783972259407,19.150625,-0.2424428510541362,0.26673812,-0.27195338970967725,0.18162408,9.380186962382467E-5
899271799942168960,134,1.4841576905856517,0.7102256,114.37413251318557,38.89165089355898,20.165213,1.9301444632758427,0.7220181,-5.7646739203957225,0.45773318,8.900666036437797E-5
899270945245504256,138,0.572902605321058,0.05251781,114.37499851976679,38.821576523967224,16.37752,-0.11368534413350595,0.052287325,-2.6923706441837782,0.032858904,9.94570594030123E-5
899270945245504512,140,0.7281222551310703,0.07734712,114.37556876843016,38.819557500148456,17.154198,-3.053223253858409,0.078527085,-1.4310827358679084,0.04947143,8.957131175272784E-5
899271598081250176,143,0.24638370532050752,0.1561636,114.37583956442498,38.861697202502015,18.34186,2.321722177876189,0.15902954,-4.603222945393603,0.104855604,8.31812319209636E-5
899272594511302144,148,0.815849858163318,0.5533758,114.37597110373176,38.92385111277843,20.08795,-7.972928742665517,0.54679173,-3.4357719484677878,0.3464611,1.1395076763151023E-4
