source_id,pal14_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
4464610051697302528,1,0.22989090666204823,0.2090614,242.63181148213724,14.932522540370956,18.888613,0.017000634067552527,0.19628121,-0.18874752187725063,0.1899394,4.266167185709559E-5
4464708045671103616,2,0.6328971182051619,0.1658624,242.63309101434595,15.059017715209642,18.535875,-7.54805138304308,0.14338087,-12.239676111272082,0.14286707,2.506950893622758E-4
4464708049967812224,3,1.1728565423168253,0.02857293,242.63314553037281,15.054998367276617,15.068213,-6.391212346023215,0.024085516,0.13639677762143734,0.02387148,2.0010582039685647E-4
4464609089624615552,4,-0.035501332179860526,0.15185568,242.63508198131322,14.906097748810236,18.150333,-0.31048837168679944,0.13516347,-1.3260798641772493,0.13863447,1.054963757670165E-4
4464708049967811712,5,1.0817672620160235,0.041582283,242.63572024262834,15.053455115583933,15.958373,-14.220982322232098,0.033778172,-3.1370740135008353,0.033449583,1.5576126112140605E-4
4464614140506204288,6,0.9904304672166683,0.5187318,242.63741975075428,15.037578121155546,20.207554,-1.3134595306510393,0.5279179,-5.812514092113941,0.48220965,1.411431128470916E-4
4464613831268553216,7,0.7032578031169648,0.519795,242.63825854584235,15.011159090760628,20.085638,-4.514061033900642,0.54148406,-3.2537402977768175,0.4943192,5.287148508756113E-5
4464610051697304960,8,0.6075709385853656,0.36398464,242.63881105372937,14.93806859697157,19.608707,-12.017769759811166,0.33701178,3.00394335442801,0.33935294,4.970183927305799E-5
4464613938644802944,9,2.4922483778224156,0.036768503,242.63953046203417,15.02151625005625,15.76651,-13.261673272364506,0.03347572,25.960118626158142,0.031805485,1.2566850504739069E-4
4464610090354104448,10,0.7844393684081055,0.08848841,242.6396435916291,14.947331593686238,17.391268,-6.345817501144524,0.07982965,-15.73389504393796,0.07796849,6.716422719291059E-5
4464708084327550720,12,3.895245171613603,0.043160114,242.64056249435617,15.06204665039461,16.06931,-8.148189177104792,0.03647862,0.15640714040153533,0.036001407,1.7760844177734647E-4
4464610086057046144,13,-0.7506725394700203,0.7977707,242.64131976587126,14.943174056989776,20.372618,-3.214132524141559,0.6589006,-7.174651204293729,0.6827345,1.3572944276674404E-5
4464610292215484672,14,0.1631652901615779,0.14041455,242.64149370227832,14.959280664934601,18.132175,-4.593816201796983,0.119064376,1.3808256689353295,0.12276987,2.1693962014301964E-5
4464613934347771264,15,0.48419400348040575,0.28811964,242.64261443334027,15.02317917321483,19.400663,-4.771782374552145,0.2755721,-3.1719509290129366,0.2778118,6.0943486092856256E-5
4464610743189133696,16,1.1792990136342132,0.03686471,242.64277760008258,14.978029404094379,15.709726,-4.625852000414961,0.034556154,9.971596258509303,0.03253248,6.519885080491195E-5
