g,ra,dec
13.326519600000001,71.4254231168941,31.465326453395672
13.90024204,71.650027156684,31.408341107366116
13.07934272,71.46140551011676,31.331091381610722
13.85765292,71.58826575919065,31.290296361765964
13.84600144,71.56794202576035,31.39366359401632
14.206349359999999,71.56760582300116,31.393974367091086
14.39359992,71.39566263704323,31.440598516266327
13.21031328,71.4071978991173,31.285323062141423
13.76868992,71.51773836498926,31.27318448429185
14.042441759999999,71.45008767293378,31.45634577515184
13.63851124,71.66290242893994,31.407285614253414
14.76173672,71.5931761755874,31.30031981156922
14.55763244,71.50450249846274,31.476038157653026
14.99344548,71.56499346809456,31.401144918577465
14.81545356,71.43204288957446,31.28948547101217
14.85448772,71.56746500953712,31.3363414184315
15.078963159999999,71.38669232834106,31.324677493162525
14.92815176,71.59585590087083,31.282565255088503
15.546956640000001,71.48238375867729,31.465002151604054
15.63347132,71.63395031521952,31.383778785506394
15.38260572,71.39499524204538,31.30659958724021
15.51977924,71.43242619857784,31.46935416608538
15.64016856,71.5803240643146,31.47738933663393
15.51143452,71.62017011609771,31.464314575540097
15.601558959999998,71.40068587849939,31.340038992502233
15.99171652,71.57502670576278,31.369861633295578
15.9362366,71.56470236202391,31.276467015666434
16.08503592,71.49987915242218,31.296517468701662
16.007617600000003,71.48517422166056,31.42918932953361
16.11950916,71.43029613497195,31.274517402104028
16.18242676,71.48790002587651,31.418121586214646
16.17151424,71.5332295611747,31.288715344910038
16.21870084,71.4382768124028,31.31459527046098
16.166948400000003,71.47759509746942,31.40405784915295
16.258750759999998,71.468982498987,31.374295351233933
16.41363616,71.52550433636463,31.266769635285904
16.36941208,71.42300711076332,31.4453994089638
16.15826788,71.5213579688493,31.45494936219339
16.53486452,71.59214698741995,31.374253691445887
16.3816926,71.46521361612179,31.360242419734053
16.410183240000002,71.5035907420462,31.30606788448542
16.541130159999998,71.43775869824024,31.412286242245038
16.616397159999998,71.60170934658191,31.2874278255154
16.598548360000002,71.62528257729528,31.446813735083765
16.55734464,71.51030629705933,31.263881561608464
16.553358040000003,71.5170093263861,31.297284642558274
16.60997696,71.53819805772493,31.30782253091904
16.75037332,71.40011321410398,31.445438547342594
16.80344144,71.63919697946582,31.46962895444934
16.81627008,71.4503418789322,31.45718136976158
16.816709120000002,71.51485088369003,31.28108766982219
16.92197184,71.4659854956215,31.468290434100183
16.930593400000003,71.42690657582538,31.471247953320944
16.95352044,71.39526711955561,31.444580075722147
16.88842776,71.5141957971863,31.471600550260373
17.39698388,71.65353047046011,31.487689387682437
16.95170432,71.54080344287276,31.461951572271524
17.12470892,71.59652233368182,31.335505698457077
17.21274368,71.39506898752913,31.49787466784084
17.15671708,71.43403925138767,31.406670178599665
17.269944199999998,71.43565094557458,31.365268180882044
17.205337280000002,71.50200099879787,31.462942293310498
17.26846632,71.5334192900521,31.26367650685408
17.31133012,71.39864174189734,31.4732099975974
17.41495328,71.63828073148275,31.341648600157207
17.308306679999998,71.45179686225048,31.327684784847936
17.36333708,71.58028059659392,31.31452181716812
17.313270680000002,71.42348857546328,31.41656370042195
17.36723456,71.3902795019853,31.349086220254996
17.57510448,71.41361205245668,31.446496023659186
17.51160296,71.62042005846928,31.448268158714583
17.47940128,71.62716715473496,31.25945404035321
17.56925688,71.58516349593158,31.451570749806983
17.64126568,71.65070169088744,31.4428741130068
17.5944198,71.63726988353143,31.366587869091024
17.472696560000003,71.54834228082228,31.292601760056623
17.9651766,71.53215536524674,31.369566914770058
18.01561568,71.5431265836595,31.382189105653495
17.58506092,71.6091195648233,31.337653269448513
17.703021239999998,71.47075635133464,31.290213651991976
17.58439852,71.48023447713948,31.318282492299648
17.6469804,71.54828784516768,31.31290009335058
17.60475096,71.59708079195755,31.325844107915877
17.68909392,71.42338567093326,31.308823062408074
17.621790479999998,71.54897626141698,31.328624048887626
17.71181572,71.39151224905167,31.326479183131458
17.7155394,71.55054454115144,31.32678697818145
17.707949279999998,71.41918615929998,31.401189159923067
17.778813959999997,71.56784870286407,31.29465630441315
17.71644604,71.5904222660067,31.471617716752654
17.76421476,71.57066776767591,31.279660777086495
17.74032524,71.48640121783359,31.443537282764066
17.762249519999997,71.5230112400457,31.470059391004078
17.708921439999997,71.47379851241519,31.46475465421895
18.05338548,71.65713155150938,31.304034399416953
17.717774679999998,71.43934876672363,31.265911171827305
18.4035598,71.6270448691623,31.259452097529316
18.670435320000003,71.523278688284,31.388633266479587
17.76356328,71.59023908903758,31.38032601412475
17.808789360000002,71.62435201959795,31.40944472930402
17.86519644,71.60552508044712,31.406413682491923
17.753347079999998,71.61941564361221,31.28646133536156
17.897073600000002,71.52919012124202,31.29304981988167
18.11553252,71.57669771169438,31.42229541303437
18.43357612,71.52494772761501,31.388785085936085
18.2819264,71.5389701255623,31.382238903708725
18.13328912,71.6626692356161,31.338084167523462
