g,ra,dec
10.6634162,246.11572227646224,-72.28711340798263
101.08337107999999,246.1122954664805,-72.09304800488879
11.81628448,246.651369361699,-72.09935859594346
11.66498216,246.11136358328653,-72.0938442906245
10.69336252,246.1104717726397,-72.09224840513018
11.20128744,246.59368202126933,-72.14036826084578
12.0348724,246.10861122007483,-72.31833414594523
12.11153024,246.11143888870254,-72.10174272977935
11.95792776,246.07926434297258,-72.11868479952285
11.00619412,246.10861740963045,-72.31967532701748
10.873569719999999,246.10613859626713,-72.31971313789265
10.899892119999999,246.11270388949956,-72.09273115222733
12.283477439999999,246.33484591000237,-72.16912823314587
101.08220548,246.11114146298013,-72.11423607704081
12.89088284,246.11095551701212,-72.12599418674269
11.182351720000002,246.11095457112646,-72.12401550769708
12.53759764,246.30762078617775,-72.15730626681885
12.726090359999999,246.66887934681688,-72.09658642959941
12.28098876,246.36682338580147,-72.16882917202119
12.44696368,246.60836465990315,-72.26868157363995
101.07248388,246.11092474437828,-72.12526160101804
13.01695776,246.22207689937593,-72.11739033924063
11.64603092,246.11082995143678,-72.1281801031501
13.07237304,246.2416897597375,-72.17965106908031
12.923780559999999,246.09993687250935,-72.16791393311497
13.130601919999998,246.72181910797718,-72.26943765678155
13.118624,246.14089174648942,-72.15197420986105
13.12885276,246.62588204572057,-72.12781984611308
13.0693836,246.57495189655052,-72.10961571375078
13.4509624,246.41311605443724,-72.23015147526726
13.20880712,246.6493210856536,-72.28589914595419
13.81686936,246.21782732514657,-72.17178837277507
13.64673172,246.38606595577855,-72.28822567085302
13.529556040000001,246.63323353886372,-72.30974536802307
13.839973559999999,246.73267460848928,-72.1132250343041
13.93098492,246.7278183011342,-72.2664885598438
13.792620800000002,246.42038290161415,-72.14231088365874
13.99086452,246.57982647378572,-72.1366941166524
13.15653172,246.1169028137988,-72.28677606548484
13.966561,246.47477844083835,-72.31237088989235
13.91256564,246.55322348522006,-72.190152970544
13.54698248,246.6013400639933,-72.21441262253275
14.114349480000001,246.1299995281035,-72.2941842488846
13.82593196,246.32409787107244,-72.15211096210025
13.73730324,246.48249372016448,-72.2074852654498
14.3024002,246.4999078236055,-72.1804964111647
13.895463,246.28549273063888,-72.24516555396086
14.40920108,246.28145786161392,-72.16532196808944
13.80906624,246.3829846393183,-72.1681026314012
13.51692712,246.5646597177088,-72.18717984153388
13.98195232,246.29008108709442,-72.15089663893683
13.89856524,246.57870288433062,-72.25278299047383
14.454521640000001,246.3138395958482,-72.17279116091633
14.08079008,246.32706749494074,-72.13161926434904
14.49398008,246.17068774934316,-72.24805776661417
14.127107239999999,246.71430603646783,-72.2115692342354
13.880978039999999,246.25209114447728,-72.21192410374277
14.19296348,246.64973784602782,-72.24640082171481
14.177029560000001,246.39084574116114,-72.21712759115039
14.532516800000002,246.5046574437998,-72.3000513178708
14.52352164,246.42322077485233,-72.25834710497801
14.2456682,246.4650392249484,-72.17438117588118
14.44783212,246.38147428708157,-72.18911753034659
14.67900828,246.19403804173498,-72.2231656985585
14.179351800000001,246.39221297328578,-72.22352254162358
14.46326088,246.36942595570255,-72.14219641640763
14.211239840000001,246.4998561774993,-72.20330077470562
14.4295322,246.54841178451,-72.29529904699142
14.55531244,246.1322825110062,-72.25502448693562
14.21431708,246.47888253519986,-72.20606608011542
14.29449408,246.0917261634405,-72.1270809168878
14.455688360000002,246.3987373248156,-72.1955813288905
14.70115668,246.56251596235282,-72.18894979255731
14.76534968,246.5481747948688,-72.3019106280165
14.79677444,246.13158272892954,-72.12505680313559
14.236206359999999,246.4246156090697,-72.21327263202913
14.44755408,246.54711742599545,-72.22345429030872
14.73210132,246.62229629062136,-72.29703872417429
14.52036612,246.49945286831368,-72.2080750841992
14.54959996,246.50969117101167,-72.2096136852086
15.051471119999999,246.46938812951768,-72.23890309409632
14.45951156,246.1657942852205,-72.241321345535
14.4437374,246.8112818647079,-72.1643726552556
14.616323600000001,246.5281064271563,-72.22274868148571
14.8714284,246.3115320055337,-72.11380829566866
14.75388116,246.19973881537686,-72.23018168019355
14.69196852,246.43848182114874,-72.14340715287923
14.89938884,246.09806304683227,-72.17690582948109
14.77763196,246.7220843823718,-72.14879993279419
14.55674856,246.26222248283338,-72.3182434757136
14.665233520000001,246.32941683651705,-72.18862554900375
14.81318004,246.54283451421182,-72.19595257580355
14.91691968,246.6378844441806,-72.22794944161556
14.81005208,246.67065196859184,-72.19541099001152
14.657257079999999,246.49509999699384,-72.19412339066973
15.077686040000001,246.33995542376553,-72.12661473356427
14.96154944,246.18923415608978,-72.13988088971794
14.96315668,246.43307901267588,-72.23885488520062
14.8969904,246.49795412942245,-72.15745898180292
14.75852124,246.42460690060915,-72.21448533878002
14.82901272,246.55388997069736,-72.1905980942801
14.82754944,246.28958183643869,-72.22298153608446
14.48152588,246.08871513980614,-72.29192195557916
14.85351008,246.66416494596356,-72.31106647835942
14.89648336,246.29761649717585,-72.23914096187795
14.998426720000001,246.59319741822532,-72.09906296620812
14.94484664,246.253813194001,-72.15192854366677
14.497599959999999,246.46026420378038,-72.19712515216587
14.917074159999999,246.66388347433804,-72.281349766526
15.00636652,246.77122616497826,-72.30875138475055
15.12649808,246.0963336706462,-72.18848038112417
15.15237788,246.49501346637317,-72.31542648401235
14.870704360000001,246.70312655157332,-72.23756014577856
14.81700788,246.46837094475018,-72.2122508191061
14.80209144,246.50386604732253,-72.18483728819282
