g,ra,dec
8.09048212,280.67799144042766,-32.35262637015824
8.23525532,280.6780552159654,-32.340492682082925
7.55188532,280.6781007869395,-32.330970379831
8.194759320000001,280.6780441183178,-32.34357666926118
8.07327132,280.6780351226168,-32.34465805136589
8.30612332,280.67803374351456,-32.346472839345694
11.557999800000001,280.67781966243825,-32.400678293374405
10.0015392,280.67900300316387,-32.17971968352826
101.11731608,280.67882898123054,-32.181007494759804
8.33548292,280.6780700321619,-32.37360576048611
10.5398678,280.6789486187474,-32.18330974117127
101.10939248,280.67874543607087,-32.19790809986283
101.10924367999999,280.6786886140829,-32.21306242846112
101.10935528,280.6786607829403,-32.21033658945506
9.86480188,280.7981719775541,-32.235971799556296
9.56251172,280.67938663396075,-32.17786296279169
11.097746079999999,280.8220994985042,-32.22867735290868
11.16953204,280.8800561077812,-32.21451585190641
11.3701092,280.82025452028194,-32.27404371213883
11.860747080000001,280.82307617290627,-32.264606444918584
11.821474519999999,280.7213671073556,-32.40413981343244
12.15266716,280.88928973012685,-32.18368170738582
12.07975296,280.84700553161093,-32.19245099862801
14.258662039999999,280.70724810083743,-32.21294013044957
12.6164814,280.76820564875146,-32.36877884427543
13.39491012,280.8379238649914,-32.22955943625137
12.56192804,280.86177124902974,-32.405113053765106
12.51296496,280.7828797514449,-32.22174026676592
12.91999468,280.8163068087501,-32.28358297616758
12.749777439999999,280.7188612460118,-32.372819797735175
12.7042534,280.8030906443555,-32.292166844187975
12.77377956,280.80174251260155,-32.29284120011059
12.32286288,280.7187023724238,-32.28868189882726
12.60910072,280.8457254335439,-32.28295540243899
13.53622732,280.84755953635494,-32.316949607632566
12.73803192,280.92360873038047,-32.179102081131475
12.86097444,280.788473908315,-32.19938127093065
12.87374144,280.74955434911124,-32.400490527582114
12.89753372,280.73970734631365,-32.20063033061413
12.88244532,280.71701424886385,-32.360957231020656
13.12304104,280.7679093563613,-32.202039781272646
12.8955758,280.7753948401671,-32.37195490315478
12.90270672,280.7515717464794,-32.39809537926259
12.953151680000001,280.68850097159446,-32.26244787894495
13.19868224,280.82546450883336,-32.297386350413575
12.863195520000001,280.8193417705598,-32.302848169276956
13.172843519999999,280.9146456369397,-32.218729427106425
13.053583,280.7483720774793,-32.187097025392234
13.23514276,280.7386383051058,-32.404363254552294
13.529899400000001,280.7046661644122,-32.29961371021555
13.13904052,280.76104027120704,-32.23183260646715
13.45666724,280.7177134603997,-32.22734373067034
13.19805168,280.7250042373671,-32.24560989236282
13.1549972,280.83738434695437,-32.31167384780717
12.65827108,280.8051528012133,-32.29992428314235
13.13441736,280.74173470665727,-32.40447295543063
13.38922724,280.79933444680944,-32.2905450512089
13.35936592,280.74889801991674,-32.277537322370975
13.40092344,280.8096885452721,-32.29504023570443
13.687273240000001,280.9220380219933,-32.29544645507264
13.3794238,280.8673403829068,-32.380696611786014
13.40192772,280.70315403931716,-32.2545509215149
13.305076119999999,280.92712700489284,-32.30928297532041
13.62788864,280.83731312053965,-32.33198991501968
13.252428519999999,280.80399807023366,-32.29258777287462
13.68691004,280.8059472670616,-32.255799805158986
13.36559812,280.770169642481,-32.28239118453501
13.496583,280.717777150831,-32.34073187323781
13.70548524,280.8219668648745,-32.28031695866824
13.51826456,280.7842750405722,-32.23277889378571
13.56174144,280.81603772939786,-32.292464786297366
13.65831568,280.8036592354827,-32.38685391377586
13.90123116,280.7375099124111,-32.192342268327124
13.62497444,280.83084564358086,-32.37746732137488
13.71674144,280.7394089820297,-32.235480368075805
13.66863116,280.7992364855357,-32.29612642263292
13.66117788,280.79313139326285,-32.40434354265532
13.59463412,280.6735156418209,-32.2027157077995
13.67174652,280.8773825607301,-32.38530739470686
99.9999,280.8025804100917,-32.29228873039238
13.5046032,280.7057554600495,-32.20221261320514
13.766140519999999,280.80023593100236,-32.29075543569112
13.7464212,280.68515494197084,-32.18502767494359
13.877220000000001,280.9293289139372,-32.2420386775615
13.808919079999999,280.7096863006633,-32.22778833091754
13.79687236,280.88037741957953,-32.19802155771612
13.852500240000001,280.83517179151926,-32.32687413649108
14.67908476,280.7936266674737,-32.28165232663167
13.689977,280.8045741071485,-32.2917840149039
13.8075766,280.84867119298997,-32.287823419884205
13.7667084,280.7986393956542,-32.29911843285712
14.01716464,280.69018982319665,-32.334936579795794
13.8420212,280.81380274438476,-32.235293293748676
13.682395,280.77629410964096,-32.406085484331456
13.74341736,280.80093405590856,-32.29184174981891
13.80694396,280.79399791740906,-32.28871017756817
13.80572848,280.7994428349851,-32.24608150694771
13.775010040000002,280.8022736172628,-32.28588044340442
13.798467200000001,280.8014909858664,-32.29855801484545
13.88635692,280.89310722980963,-32.334898877016144
13.8296852,280.7949240855682,-32.29847741908494
13.998481320000002,280.7803735961715,-32.37610395967517
13.96203452,280.7843595419919,-32.2895350024872
13.88634824,280.93477306819,-32.32899998927881
14.044870679999999,280.8968929436957,-32.256183228331814
13.98841228,280.79791386692705,-32.28711180252546
13.92835896,280.9234591731601,-32.308059482155926
14.24936164,280.8049290407935,-32.374509825958604
13.86243416,280.7828166399902,-32.33127396879298
13.56476208,280.8065519276295,-32.307985270743956
13.99270232,280.79115234134974,-32.29605657477398
13.95195256,280.7671027249029,-32.370909986710984
14.095386,280.77753552017447,-32.243812489919
14.122160280000001,280.9207404864531,-32.4036488998251
14.09331564,280.7285743316344,-32.26888613430744
14.10109676,280.815167750464,-32.30195895242991
14.2786934,280.7400134057867,-32.332246383606986
14.029653840000002,280.6923293281281,-32.194791103812435
14.1602534,280.7108847173122,-32.256159450309795
14.04348988,280.6899812041132,-32.233652399547566
14.15964064,280.8110194387296,-32.329046974778514
14.27725688,280.7436240916021,-32.178370300781175
14.15033708,280.87104202301646,-32.33961293329476
14.17922216,280.8378606605139,-32.31135501030351
14.214041400000001,280.8951937748476,-32.30286806748631
14.351123040000001,280.7458941493892,-32.233357009297656
14.42210704,280.80388407473913,-32.287315489328236
