# M79 E(B-V)=0.01, m-M = 15.55
# 	RA		Dec		(B-V)_0	M_u	M_B	M_V	u	B	V	I
2	05 24 39.047	-24 36 11.44	1.32	84.40	4.58	3.26	99.9999	20.1145	18.8269	17.1421
14	05 24 37.890	-24 35 45.62	0.91	0.78	-0.24	-1.15	16.3840	15.3133	14.4199	13.6037
18	05 24 37.373	-24 35 04.98	0.75	-1.04	-2.01	-2.75	14.5647	13.5561	12.8237	12.0838
19	05 24 37.324	-24 36 25.38	0.88	3.78	2.87	2.00	19.3841	18.4308	17.5732	16.7082
21	05 24 37.097	-24 35 31.73	81.43	84.67	88.10	6.67	99.9999	99.9999	21.0810	18.1052
25	05 24 36.869	-24 29 48.77	0.53	-2.76	-3.54	-4.07	12.8454	12.0314	11.5055	10.9053
33	05 24 35.656	-24 31 17.71	1.16	84.40	3.60	2.43	99.9999	19.1394	18.0028	16.7089
34	05 24 35.719	-24 28 01.85	0.81	2.93	2.40	1.59	18.5328	17.9609	17.1650	16.4238
40	05 24 35.028	-24 27 34.20	82.80	84.68	88.16	5.36	99.9999	99.9999	19.7560	18.2937
42	05 24 34.660	-24 27 47.35	82.56	84.68	88.15	5.59	99.9999	99.9999	19.9820	17.6413
57	05 24 32.526	-24 33 15.60	1.12	84.40	4.38	3.26	99.9999	19.9205	18.8260	17.3944
64	05 24 32.105	-24 32 06.84	0.78	2.42	1.22	0.45	18.0225	16.7842	16.0223	15.0840
67	05 24 31.791	-24 37 22.34	1.54	4.99	3.00	1.46	20.5881	18.5256	17.0222	14.8267
69	05 24 31.609	-24 35 46.13	83.22	84.68	88.18	4.96	99.9999	99.9999	19.3470	17.2546
80	05 24 30.992	-24 31 41.59	0.73	3.30	2.42	1.69	18.9028	17.9781	17.2653	16.4457
88	05 24 30.379	-24 32 42.86	83.18	84.68	88.18	5.00	99.9999	99.9999	19.3850	17.1056
89	05 24 30.028	-24 35 59.08	1.47	84.40	4.05	2.57	99.9999	19.5758	18.1389	16.1059
102	05 24 29.328	-24 30 51.01	82.96	84.68	88.17	5.21	99.9999	99.9999	19.6030	17.7618
119	05 24 28.639	-24 28 41.88	1.12	1.66	-0.11	-1.23	17.2620	15.4324	14.3350	13.0369
126	05 24 28.222	-24 33 44.62	82.59	84.68	88.15	5.56	99.9999	99.9999	19.9540	18.4462
135	05 24 28.040	-24 25 40.17	82.78	84.68	88.16	5.38	99.9999	99.9999	19.7720	17.6153
197	05 24 25.857	-24 27 48.71	82.61	84.68	88.15	5.54	99.9999	99.9999	19.9380	17.6784
212	05 24 25.487	-24 30 44.35	1.08	4.15	2.43	1.35	19.7467	17.9776	16.9222	15.6932
256	05 24 23.873	-24 34 54.81	1.22	84.40	4.03	2.81	99.9999	19.5682	18.3789	17.0344
261	05 24 23.842	-24 28 54.19	1.18	84.40	3.44	2.26	99.9999	18.9867	17.8332	16.7990
273	05 24 23.707	-24 26 41.48	0.53	0.63	-0.08	-0.62	16.2355	15.4873	14.9596	14.2792
345	05 24 22.143	-24 36 11.29	82.85	84.68	88.16	5.31	99.9999	99.9999	19.7070	17.2743
349	05 24 22.185	-24 31 51.17	0.35	5.03	4.25	3.90	20.6306	19.8273	19.4829	18.9694
370	05 24 21.965	-24 30 28.07	81.81	84.68	88.12	6.30	99.9999	99.9999	20.7120	18.5691
385	05 24 21.596	-24 33 58.45	1.33	84.40	4.96	3.64	99.9999	20.4978	19.2030	17.4954
389	05 24 21.632	-24 29 56.68	0.60	84.40	4.50	3.90	99.9999	20.0679	19.4757	18.1898
428	05 24 21.184	-24 26 34.19	0.99	4.26	2.59	1.60	19.8650	18.1415	17.1685	15.9807
527	05 24 19.890	-24 35 21.79	81.79	84.68	88.11	6.33	99.9999	99.9999	20.7370	18.6990
553	05 24 19.865	-24 27 13.15	82.62	84.68	88.15	5.53	99.9999	99.9999	19.9250	17.0837
626	05 24 19.171	-24 30 46.03	0.51	2.81	2.02	1.52	18.4116	17.5969	17.0960	16.4409
651	05 24 18.974	-24 32 03.08	0.38	0.59	-0.16	-0.54	16.1894	15.4152	15.0395	14.5798
700	05 24 18.591	-24 30 14.09	0.19	84.40	4.16	3.97	99.9999	19.7459	19.5567	99.9999
702	05 24 18.549	-24 31 34.72	0.20	84.40	4.60	4.40	99.9999	20.1834	19.9790	18.8135
759	05 24 18.148	-24 33 09.34	0.61	84.40	4.79	4.18	99.9999	20.3561	19.7548	19.0663
771	05 24 18.128	-24 31 07.59	0.42	4.48	3.79	3.37	20.0860	19.3711	18.9534	18.5383
841	05 24 17.722	-24 29 28.35	82.09	84.68	88.13	6.04	99.9999	99.9999	20.4440	19.4427
914	05 24 17.263	-24 31 59.84	0.13	84.40	4.51	4.38	99.9999	20.1003	19.9676	18.8974
929	05 24 17.200	-24 31 07.94	0.42	84.40	4.81	4.39	99.9999	20.3889	19.9722	19.5157
933	05 24 17.203	-24 30 11.41	81.38	84.67	88.10	6.72	99.9999	99.9999	21.1290	20.6094
963	05 24 17.021	-24 31 00.41	0.67	5.29	4.89	4.22	20.8928	20.4516	19.7952	19.2903
965	05 24 17.008	-24 31 21.50	0.51	84.40	4.57	4.06	99.9999	20.1435	19.6399	18.9078
973	05 24 16.974	-24 32 11.02	0.18	5.12	4.59	4.41	20.7296	20.1768	19.9975	19.0699
1004	05 24 16.836	-24 31 22.41	0.58	4.64	4.13	3.55	20.2430	19.6988	19.1255	18.5510
1016	05 24 16.810	-24 30 34.06	0.27	4.54	3.71	3.43	20.1426	19.2897	19.0164	18.4193
1034	05 24 16.720	-24 31 40.27	81.97	84.68	88.12	6.16	99.9999	99.9999	20.5620	20.3362
1062	05 24 16.573	-24 30 31.58	0.35	4.26	3.48	3.13	19.8687	19.0571	18.7109	17.8650
1093	05 24 16.416	-24 31 52.83	0.18	4.49	3.86	3.68	20.0978	19.4511	19.2646	18.4496
1104	05 24 16.400	-24 31 13.09	82.04	84.68	88.13	6.09	99.9999	99.9999	20.4920	19.9141
1107	05 24 16.372	-24 31 47.30	82.14	84.68	88.13	5.99	99.9999	99.9999	20.3950	19.8477
1137	05 24 16.286	-24 30 47.76	0.45	84.40	4.53	4.08	99.9999	20.1070	19.6608	18.7032
1182	05 24 16.103	-24 31 06.87	0.84	84.40	5.16	4.33	99.9999	20.7205	19.9005	19.2014
1226	05 24 15.962	-24 30 32.03	0.48	84.40	5.47	4.98	99.9999	21.0408	20.5614	99.9999
1252	05 24 15.829	-24 31 53.15	1.02	84.40	5.72	4.69	99.9999	21.2666	20.2651	20.2262
1270	05 24 15.780	-24 31 33.31	0.59	84.40	5.15	4.56	99.9999	20.7220	20.1405	19.7372
1274	05 24 15.773	-24 31 39.42	0.36	84.40	4.38	4.02	99.9999	19.9589	19.6040	19.1972
1277	05 24 15.775	-24 30 53.85	0.59	84.40	4.96	4.37	99.9999	20.5295	19.9435	19.4680
1286	05 24 15.745	-24 30 58.66	0.48	4.55	3.81	3.33	20.1578	19.3804	18.9045	18.2815
1287	05 24 15.733	-24 31 21.65	0.50	4.78	4.09	3.58	20.3874	19.6582	19.1600	18.6384
1301	05 24 15.662	-24 31 18.12	0.45	84.40	2.20	1.76	99.9999	17.7784	17.3357	16.3960
1312	05 24 15.626	-24 31 42.93	0.22	84.40	4.53	4.31	99.9999	20.1155	19.8914	19.3309
1332	05 24 15.547	-24 32 21.05	0.54	4.06	3.56	3.02	19.6607	19.1280	18.5976	17.9666
1340	05 24 15.577	-24 30 22.07	80.83	84.67	88.07	7.24	99.9999	99.9999	21.6660	19.7229
1343	05 24 15.557	-24 30 31.03	0.58	4.50	3.89	3.30	20.1061	19.4567	18.8825	18.3308
1347	05 24 15.504	-24 32 05.33	0.38	84.40	4.73	4.34	99.9999	20.3036	19.9254	19.1918
1352	05 24 15.490	-24 32 03.00	0.32	4.50	3.95	3.63	20.1002	19.5288	19.2094	18.3234
1382	05 24 15.384	-24 32 10.10	0.69	84.40	4.98	4.29	99.9999	20.5453	19.8634	19.3296
1385	05 24 15.394	-24 31 25.74	0.50	84.40	4.57	4.07	99.9999	20.1408	19.6507	19.1621
1391	05 24 15.385	-24 30 49.67	0.57	84.40	5.07	4.50	99.9999	20.6351	20.0760	19.4694
1410	05 24 15.311	-24 31 23.31	0.45	84.40	4.84	4.40	99.9999	20.4194	19.9767	18.9084
1420	05 24 15.273	-24 30 58.87	0.15	84.40	4.20	4.04	99.9999	19.7877	19.6281	18.5802
1456	05 24 15.146	-24 31 23.99	0.55	84.40	4.19	3.64	99.9999	19.7623	19.2158	99.9999
1458	05 24 15.140	-24 31 31.59	0.05	4.72	4.10	4.05	20.3254	19.6908	19.6351	18.1826
1465	05 24 15.104	-24 32 27.78	0.23	84.40	3.40	3.16	99.9999	18.9813	18.7446	99.9999
1470	05 24 15.114	-24 31 27.21	0.25	4.41	3.19	2.93	20.0128	18.7695	18.5140	17.8094
1480	05 24 15.065	-24 31 51.85	0.21	4.75	4.08	3.87	20.3508	19.6628	19.4521	18.6653
1484	05 24 15.040	-24 32 47.30	0.34	84.40	4.80	4.47	99.9999	20.3837	20.0476	18.9636
1488	05 24 15.067	-24 31 02.87	0.55	4.79	4.10	3.54	20.3929	19.6684	19.1220	18.4778
1506	05 24 15.006	-24 30 36.26	0.34	4.83	4.07	3.73	20.4352	19.6530	19.3157	18.5372
1507	05 24 14.947	-24 32 58.93	0.66	84.40	4.87	4.21	99.9999	20.4341	19.7819	18.8727
1508	05 24 14.973	-24 31 45.87	0.94	84.40	5.65	4.71	99.9999	21.2000	20.2834	19.5517
1513	05 24 14.984	-24 30 43.44	0.44	84.40	5.12	4.67	99.9999	20.6916	20.2507	99.9999
1527	05 24 14.890	-24 32 29.04	0.65	84.40	4.56	3.91	99.9999	20.1214	19.4826	18.9506
1529	05 24 14.925	-24 30 39.20	0.46	84.40	4.56	4.10	99.9999	20.1324	19.6799	99.9999
1537	05 24 14.901	-24 31 00.92	0.50	4.45	3.78	3.28	20.0534	19.3552	18.8570	18.1406
1542	05 24 14.950	-24 27 42.94	1.15	4.02	2.45	1.30	19.6240	17.9941	16.8735	15.4869
1554	05 24 14.870	-24 30 21.76	0.38	84.40	4.41	4.03	99.9999	19.9866	19.6084	18.9875
1568	05 24 14.825	-24 30 40.17	0.41	4.17	3.60	3.19	19.7723	19.1751	18.7681	18.1881
1569	05 24 14.799	-24 31 45.75	0.49	5.01	4.12	3.63	20.6152	19.6898	19.2086	18.5766
1604	05 24 14.677	-24 31 39.67	0.61	84.40	4.50	3.89	99.9999	20.0642	19.4648	99.9999
1620	05 24 14.578	-24 33 39.42	1.38	84.40	3.87	2.49	99.9999	19.4063	18.0561	16.5393
