# M80 E(B-V)=0.18, m-M = 15.00
# 	RA		Dec		(B-V)_0	M_u	M_B	M_V	u	B	V	I
1	16 17 55.651	-22 57 14.62	1.11	84.07	0.29	-0.81	99.9999	15.9833	14.7542	13.4673
3	16 17 55.819	-23 07 29.60	1.14	3.99	2.31	1.16	19.9290	17.9952	16.7295	15.2239
4	16 17 55.763	-23 05 18.37	0.88	4.63	3.76	2.88	20.5675	19.4659	18.4502	17.4207
5	16 17 55.640	-23 02 42.94	0.51	4.22	3.58	3.07	20.1570	19.3111	18.6545	17.7542
6	16 17 55.404	-22 57 56.17	0.65	84.06	1.90	1.26	99.9999	17.6227	16.8341	15.9347
7	16 17 55.515	-23 09 19.43	0.56	2.65	1.97	1.41	18.5919	17.6962	16.9936	16.0818
8	16 17 55.447	-23 06 30.93	0.85	84.06	3.96	3.11	99.9999	19.6677	18.6824	17.8093
9	16 17 55.321	-23 02 33.52	0.71	4.37	3.64	2.94	20.3023	19.3592	18.5126	17.5792
10	16 17 55.425	-23 07 45.61	0.55	84.06	3.43	2.88	99.9999	19.1576	18.4638	17.6454
11	16 17 55.248	-23 03 52.69	0.59	3.61	2.87	2.28	19.5427	18.5969	17.8629	16.8705
12	16 17 55.275	-23 05 59.91	0.57	4.22	3.41	2.84	20.1553	19.1393	18.4209	17.4804
13	16 17 55.263	-23 07 07.26	0.59	4.72	4.06	3.48	20.6524	19.7894	19.0580	18.0527
14	16 17 55.095	-23 00 36.06	0.62	84.06	4.01	3.39	99.9999	19.7333	18.9675	17.8901
15	16 17 55.034	-22 59 06.21	84.11	5.53	89.94	5.83	21.0054	99.9999	19.4548	18.5974
16	16 17 55.098	-23 02 01.65	84.65	84.53	89.98	5.33	99.9999	99.9999	18.9372	17.5739
17	16 17 55.122	-23 05 08.50	84.39	84.52	89.96	5.57	99.9999	99.9999	19.1841	17.3626
18	16 17 54.784	-22 58 07.09	0.70	84.06	2.81	2.11	99.9999	18.5228	17.6860	16.7604
19	16 17 54.780	-23 05 07.04	0.38	2.63	1.90	1.52	18.5639	17.6405	17.1016	16.3562
20	16 17 54.718	-23 05 36.39	0.48	4.21	3.59	3.10	20.1522	19.3185	18.6836	17.7658
21	16 17 54.551	-23 05 27.79	0.54	4.11	3.70	3.16	20.0523	19.4292	18.7449	17.8874
22	16 17 54.392	-23 07 08.67	1.27	5.31	3.35	2.07	21.2437	19.0248	17.6350	16.0634
23	16 17 54.024	-22 55 44.59	0.72	2.94	2.05	1.32	18.8723	17.7634	16.9004	15.9564
24	16 17 54.153	-23 02 48.62	84.19	84.52	89.94	5.76	99.9999	99.9999	19.3749	18.1138
25	16 17 53.948	-23 04 46.28	0.71	4.57	3.84	3.13	20.5095	19.5589	18.7109	17.7041
26	16 17 54.027	-23 09 27.68	0.66	4.01	3.29	2.63	19.9426	19.0052	18.2072	17.2912
27	16 17 53.983	-23 07 39.27	0.38	4.35	3.75	3.37	20.2887	19.4909	18.9557	18.2097
28	16 17 53.676	-22 57 26.40	0.42	4.60	4.00	3.58	20.5404	19.7399	19.1623	18.3443
29	16 17 53.487	-22 50 07.37	0.56	4.00	3.31	2.75	19.9375	19.0360	18.3255	17.5014
30	16 17 53.538	-22 53 11.72	0.62	1.83	1.01	0.39	17.7626	16.7331	15.9676	15.1779
31	16 17 53.567	-22 56 18.00	83.32	84.52	89.89	6.57	99.9999	99.9999	20.2058	18.2864
32	16 17 53.411	-22 52 21.29	0.62	3.70	2.95	2.34	19.6395	18.6772	17.9135	17.0757
33	16 17 53.563	-22 59 43.74	0.50	4.39	3.83	3.33	20.3306	19.5611	18.9072	17.9531
34	16 17 53.349	-22 50 03.70	0.69	4.77	4.02	3.32	20.7096	19.7338	18.8979	18.0311
35	16 17 53.651	-23 04 52.77	0.95	4.45	3.05	2.10	20.3867	18.7472	17.6711	16.4666
