# ngc6293 E(B-V)=0.36, m-M = 14.89
# BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 then BlueFlag = 0
# 	RA		Dec		(B-V)_0	M_u	M_B	M_V	u	B	V	I	BlueFlag
223	17 10 21.856	-26 35 26.63	-0.18	-1.43	-1.22	-1.04	15.3445	15.2044	15.0383	14.7593	1
1202	17 10 12.743	-26 35 12.58	-0.26	1.68	0.65	0.91	18.4513	17.0787	16.9856	15.9832	0
1992	17 10 12.125	-26 34 01.00	-0.13	1.59	1.22	1.34	18.3641	17.6369	17.4166	16.9386	1
2014	17 10 10.293	-26 34 00.95	-0.28	1.93	1.53	1.81	18.7026	17.9646	17.8901	17.5926	1
