# ngc6139 E(B-V)=0.75, m-M = 15.02
# BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 then BlueFlag = 0
# 	RA		Dec		(B-V)_0	M_u	M_B	M_V	u	B	V	I	BlueFlag
1143	16 27 55.524	-38 49 02.52	-0.20	1.38	0.89	1.09	20.3179	19.0679	18.5691	99.9999	1
1474	16 27 35.241	-38 52 13.21	-0.20	1.63	0.80	1.00	20.5670	18.9787	18.4781	17.6543	1
1546	16 27 47.195	-38 53 08.15	-0.06	1.41	0.85	0.92	20.3426	19.0162	18.3875	17.5230	1
1822	16 27 56.722	-38 49 35.25	-0.12	1.45	0.91	1.03	20.3892	19.0762	18.5034	17.6576	1
1993	16 27 47.980	-38 50 42.14	-0.08	1.57	0.99	1.08	20.5099	19.1601	18.5521	17.5807	1
2153	16 27 24.957	-38 50 33.40	-0.12	1.60	1.16	1.28	20.5386	19.3298	18.7515	17.6056	1
2156	16 27 51.532	-38 47 02.90	-0.19	1.73	1.31	1.50	20.6638	19.4937	18.9813	18.0805	1
2717	16 27 16.424	-38 51 44.74	-0.14	1.82	1.53	1.68	20.7527	19.7060	19.1531	18.3854	1
