# M28 E(B-V)=0.40, m-M = 13.70
# BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 then BlueFlag = 0
# 	RA		Dec		(B-V)_0	M_u	M_B	M_V	u	B	V	I	BlueFlag
285	18 24 33.786	-24 52 34.85	-0.06	0.21	0.10	0.16	15.9971	15.4974	15.1806	14.7361	1
517	18 24 30.296	-24 52 30.96	-0.21	0.66	1.25	1.45	16.4511	16.6548	16.4740	16.0656	1
666	18 24 36.472	-24 51 15.71	-0.07	0.77	0.59	0.66	16.5595	15.9873	15.6804	15.3326	1
860	18 24 33.169	-24 52 35.01	-0.13	1.57	0.69	0.82	17.3645	16.0893	15.8353	15.0419	0
1172	18 24 29.584	-24 52 03.83	-0.18	1.86	1.47	1.65	17.6481	16.8768	16.6734	16.1898	1
1294	18 24 33.539	-24 52 47.49	-0.09	1.61	0.95	1.04	17.4053	16.3482	16.0590	15.5846	1
1886	18 24 29.359	-24 51 53.71	-0.14	2.03	1.49	1.63	17.8189	16.8884	16.6461	15.9355	0
3324	18 24 36.373	-24 51 46.87	-0.31	2.56	2.61	2.92	18.3565	18.0329	17.9443	17.5149	1
4616	18 24 27.513	-24 51 46.01	-0.41	2.93	2.52	2.93	18.7284	17.9507	17.9615	17.8379	1
