# Siegel_Index    RA    Dec    (B-V)_0    M_u    M_B    M_V    u    B    V    I    E(B-V)=0.38, m-M = 14.49
308	17 19 14.115	-18 30 28.462	-0.09381860840000011	0.41954175434779306	-0.1161976804522078	-0.022379072052207682	16.8932	15.9849	15.7158	15.2696
498	17 19 11.253	-18 30 29.940	-0.6242804372000013	1.371557819947792	0.429241551547791	1.0535219887477922	17.8494	16.5799	16.8096	15.1386
517	17 19 12.371	-18 30 52.766	-0.08796949040000057	0.7938878883477911	0.2749487995477913	0.36291828994779185	17.2675	16.3755	16.1009	15.3889
569	17 19 11.283	-18 30 52.646	-0.1802792072000008	1.229159809947791	0.38992435154779104	0.5702035587477918	17.7035	16.4991	16.3113	15.6393
598	17 19 09.783	-18 30 50.672	-0.10626127759999937	1.2979436147477919	0.16173980754779205	0.2680010851477914	17.7717	16.264	16.0066	15.3736
608	17 19 12.199	-18 31 36.161	-0.44551012160000236	1.422167842747791	1.2051439675477906	1.650654089147793	17.8986	17.3391	17.4007	15.827
674	17 19 13.503	-18 31 12.346	-0.289817235199999	1.3663958459477923	0.8517902715477921	1.141607506747791	17.8416	16.9712	16.8864	16.2969
849	17 19 12.090	-18 30 40.318	-0.4608241760000005	1.464747055547791	0.7270131835477935	1.187837359547794	17.9413	16.8624	16.9384	16.0331
1623	17 19 11.199	-18 31 15.262	-0.32916584720000164	2.0388854899477913	1.7624139515477928	2.0915797987477944	18.5144	17.8855	17.8377	17.7871
1939	17 19 11.456	-18 30 45.329	-0.2907743635999964	1.667288296747791	1.4758008475477946	1.766575211147791	18.1425	17.5953	17.5114	16.9947
2012	17 19 14.542	-18 32 13.783	-0.456995662399998	2.375877252347792	2.465070879547794	2.922066541947792	18.8524	18.6001	18.6725	17.6215
2487	17 19 12.723	-18 33 32.116	-0.5292056828000007	2.898207707147792	3.036224335547793	3.5654300183477936	19.3753	19.178	19.3183	18.5085
3604	17 19 13.976	-18 31 44.737	-1.0279759267999977	3.805873735147792	3.3688244955477944	4.396800422347792	20.2869	19.5572	20.1665	99.9999
7522	17 19 17.652	-18 29 38.566	-0.5473911223999988	83.52266427234778	3.5390252795477934	4.086416401947792	99.9999	19.6825	19.8399	18.4579
