"","num","RA","Dec"
"2576",2576,264.423259967012,-3.27391767900657
"2577",2577,264.42313914092,-3.23015711922254
"2578",2578,264.423133347191,-3.23107286953271
"2579",2579,264.423103644744,-3.23310575580398
"2580",2580,264.423113355134,-3.23736573273172
"2581",2581,264.423105555981,-3.23580527116154
"2582",2582,264.423138980184,-3.24995489091872
"2583",2583,264.422955162122,-3.18343444197572
"2584",2584,264.42300418668,-3.20609808522553
"2585",2585,264.423128307218,-3.25531527947981
"2586",2586,264.423061709168,-3.24380418498016
"2587",2587,264.423009312295,-3.22613106013146
"2588",2588,264.423063147525,-3.26014023905721
"2589",2589,264.422887091853,-3.20520620387519
"2590",2590,264.42291341319,-3.22341357560847
"2591",2591,264.42302816322,-3.27306949548328
"2592",2592,264.422973867695,-3.25648226643763
"2593",2593,264.42249816762,-3.0766648027601
"2594",2594,264.422954473303,-3.25640296297977
"2595",2595,264.422935091152,-3.2507229386504
"2596",2596,264.42276847462,-3.18681338843525
"2597",2597,264.42288159786,-3.2318393543353
"2598",2598,264.422937489344,-3.25626516447102
"2599",2599,264.422878511018,-3.23854781741696
"2600",2600,264.422879821009,-3.24192594264215
"2601",2601,264.422734356795,-3.18543049574105
"2602",2602,264.422860281463,-3.23600923737212
"2603",2603,264.422934229511,-3.26742394139862
"2604",2604,264.422938873529,-3.26971315591705
"2605",2605,264.422925067683,-3.26755043470308
"2606",2606,264.422841563654,-3.24549726060171
"2607",2607,264.423155024087,-3.36881099708942
"2608",2608,264.422807881093,-3.23615599028963
"2609",2609,264.422807986388,-3.23841490822064
"2610",2610,264.422920282256,-3.28294056829989
"2611",2611,264.422862455039,-3.26463218685949
"2612",2612,264.422904094781,-3.28941381541793
"2613",2613,264.422809949883,-3.25443450235787
"2614",2614,264.422765033496,-3.24123942477632
"2615",2615,264.422749912325,-3.24343497284396
"2616",2616,264.422693062042,-3.2265902343529
"2617",2617,264.422663188066,-3.23077195493149
"2618",2618,264.422743128742,-3.26213337359479
"2619",2619,264.422961903354,-3.35418094328575
"2620",2620,264.422684837038,-3.24855322672824
"2621",2621,264.422570316173,-3.20849873067246
"2622",2622,264.422146439924,-3.0454944604451
"2623",2623,264.422790190062,-3.30759126964109
"2624",2624,264.422997167182,-3.39964343337821
"2625",2625,264.422615365583,-3.25856808361045
"2626",2626,264.422529386921,-3.22719797844558
"2627",2627,264.422289943224,-3.1494176452009
"2628",2628,264.422498054622,-3.23133712657971
"2629",2629,264.422581977551,-3.2680752945425
"2630",2630,264.422069489361,-3.0788520290261
"2631",2631,264.422366092591,-3.2020911040349
"2632",2632,264.422480913198,-3.24961021595989
"2633",2633,264.422483239924,-3.25069187162888
"2634",2634,264.422371103362,-3.20708440536997
"2635",2635,264.422491576239,-3.26306723505334
"2636",2636,264.42260106917,-3.306683041482
"2637",2637,264.422387985523,-3.22440090980723
"2638",2638,264.422470278969,-3.25720524234897
"2639",2639,264.422394468865,-3.22832013322589
"2640",2640,264.422460250206,-3.25786159046324
"2641",2641,264.422362131977,-3.22197968628304
"2642",2642,264.422489512096,-3.27169819943615
"2643",2643,264.422452290066,-3.26088939844639
"2644",2644,264.422411922538,-3.24907493877113
"2645",2645,264.422469594814,-3.27224045715249
"2646",2646,264.422422790247,-3.26100411234973
"2647",2647,264.422408688211,-3.25981340312579
"2648",2648,264.422402165894,-3.25783730505479
"2649",2649,264.422405594761,-3.26108638697405
"2650",2650,264.42230580882,-3.23946403877495
"2651",2651,264.422260969386,-3.2229924574235
"2652",2652,264.422289988876,-3.23782136024513
"2653",2653,264.422222791208,-3.21385533566208
"2654",2654,264.422143612566,-3.18760747974818
"2655",2655,264.422234363784,-3.23262512972136
"2656",2656,264.422236586254,-3.24983714772794
"2657",2657,264.422228679583,-3.25049515107105
"2658",2658,264.422306030374,-3.28272017141363
"2659",2659,264.422312376797,-3.29132516224565
"2660",2660,264.422190029505,-3.24439062195365
"2661",2661,264.422478923976,-3.36555738459598
"2662",2662,264.422137075599,-3.23540819379014
"2663",2663,264.422178834137,-3.25302829837481
"2664",2664,264.422155895286,-3.24691592981807
"2665",2665,264.422194867081,-3.2647527727889
"2666",2666,264.422280766738,-3.29835303433602
"2667",2667,264.422113668095,-3.24915632518904
"2668",2668,264.422169276994,-3.27499941902481
"2669",2669,264.422157623246,-3.27706603626073
"2670",2670,264.422071815079,-3.25332591654065
"2671",2671,264.422133100362,-3.28807642339104
"2672",2672,264.421608243014,-3.08852171813243
"2673",2673,264.421990388573,-3.24150898212709
"2674",2674,264.42202446483,-3.26083087397532
"2675",2675,264.421933802807,-3.23423936479846
"2676",2676,264.421907378651,-3.22528975379054
"2677",2677,264.422012644429,-3.27087892563319
"2678",2678,264.421908447035,-3.23083877630205
"2679",2679,264.4216490048,-3.13045875098873
"2680",2680,264.421612469757,-3.11630519559002
"2681",2681,264.421916488529,-3.23479800139812
"2682",2682,264.421970208511,-3.25886165982522
"2683",2683,264.421759196261,-3.17958437014475
"2684",2684,264.42194183845,-3.25893893771953
"2685",2685,264.421568972305,-3.11404882521916
"2686",2686,264.421918885404,-3.25138477266869
"2687",2687,264.421936183817,-3.25869125000604
"2688",2688,264.421855764908,-3.2286569607772
"2689",2689,264.421859954186,-3.23146265834578
"2690",2690,264.421902552116,-3.24962944713864
"2691",2691,264.421937514619,-3.26625325239716
"2692",2692,264.421897663275,-3.25398482665372
"2693",2693,264.421836858772,-3.2318118165255
"2694",2694,264.422032787553,-3.30820644151685
"2695",2695,264.421798470124,-3.2203725411175
"2696",2696,264.42177849663,-3.21271819713517
"2697",2697,264.421743723444,-3.20481872880748
"2698",2698,264.422038810372,-3.32268369456866
"2699",2699,264.421922401931,-3.27875801941293
"2700",2700,264.421843316438,-3.25176512496649
"2701",2701,264.421842423973,-3.25219758687655
"2702",2702,264.421754809699,-3.22631400023299
"2703",2703,264.421754409344,-3.22672328267421
"2704",2704,264.421783873644,-3.24381712233493
"2705",2705,264.421765843299,-3.2453999235607
"2706",2706,264.421793312197,-3.25641043474242
"2707",2707,264.421753428445,-3.24125684387724
"2708",2708,264.421625302354,-3.19184243903255
"2709",2709,264.421552605124,-3.16802933758386
"2710",2710,264.421715478503,-3.23272735798707
"2711",2711,264.421691579523,-3.2242834168006
"2712",2712,264.421743804779,-3.24850732718669
"2713",2713,264.421773308127,-3.26283211226653
"2714",2714,264.421774592551,-3.27037651293133
"2715",2715,264.421952876465,-3.34289598889696
"2716",2716,264.421489024325,-3.16481469828684
"2717",2717,264.421675841716,-3.24467513969966
"2718",2718,264.421596653966,-3.22168382194958
"2719",2719,264.421655884302,-3.25259622702039
"2720",2720,264.421681786316,-3.26969285482687
"2721",2721,264.421591139054,-3.23827584493251
"2722",2722,264.421495483547,-3.20634315667072
"2723",2723,264.421210756596,-3.10739584118426
"2724",2724,264.421530283247,-3.24804286983035
"2725",2725,264.42144556398,-3.21632732458552
"2726",2726,264.421455350386,-3.22731669760364
"2727",2727,264.421448453659,-3.22975938390867
"2728",2728,264.421430627783,-3.23955506346659
"2729",2729,264.4214643798,-3.26323533845845
"2730",2730,264.421421270946,-3.24665031599972
"2731",2731,264.42142195063,-3.2490016065161
"2732",2732,264.421446228687,-3.25972542007327
"2733",2733,264.421405500769,-3.24476638571092
"2734",2734,264.421427443686,-3.25462259749298
"2735",2735,264.42139890956,-3.24706811706587
"2736",2736,264.4213156537,-3.21500557276484
"2737",2737,264.42138405709,-3.24653995344088
"2738",2738,264.421328061094,-3.22619161691806
"2739",2739,264.421403421639,-3.26178574829209
"2740",2740,264.421381680214,-3.25566056413984
"2741",2741,264.421353526187,-3.24568724171651
"2742",2742,264.421455827441,-3.30286819219348
"2743",2743,264.421284744608,-3.24636130983846
"2744",2744,264.421324596211,-3.26641852002338
"2745",2745,264.421261187158,-3.24252748206704
"2746",2746,264.42137059274,-3.28782702569726
"2747",2747,264.420800322206,-3.06746024558645
"2748",2748,264.421249390651,-3.25010834410537
"2749",2749,264.421200604202,-3.23739822580826
"2750",2750,264.421191369818,-3.24162703726167
"2751",2751,264.421196067202,-3.24980804335401
"2752",2752,264.421130782018,-3.23427374616091
"2753",2753,264.421235554818,-3.27529069341285
"2754",2754,264.420901077553,-3.1579873208326
"2755",2755,264.421353104877,-3.3343311164684
"2756",2756,264.421079627154,-3.22990454423548
"2757",2757,264.421216959774,-3.28369927715516
"2758",2758,264.421412247838,-3.36068659110784
"2759",2759,264.421006690218,-3.20634180298877
"2760",2760,264.421446411062,-3.38139344476374
"2761",2761,264.421118059362,-3.25649837612389
"2762",2762,264.421070332939,-3.24076570055812
"2763",2763,264.42106340867,-3.23998046337332
"2764",2764,264.421006341166,-3.22134091364562
"2765",2765,264.421037459521,-3.23582181591781
"2766",2766,264.421080082888,-3.25861552533714
"2767",2767,264.420970384694,-3.22089470612245
"2768",2768,264.421067943554,-3.26423421191706
"2769",2769,264.420907077003,-3.21113385125211
"2770",2770,264.420902809482,-3.21303564722428
"2771",2771,264.421085767956,-3.28658012770273
"2772",2772,264.421003018409,-3.25610615263604
"2773",2773,264.420985831467,-3.26515189803444
"2774",2774,264.420954253205,-3.25527586720386
"2775",2775,264.42094205688,-3.25604598989803
"2776",2776,264.420896838761,-3.24033169284217
"2777",2777,264.420904539163,-3.24381165976595
"2778",2778,264.420915165554,-3.25086954030937
"2779",2779,264.420935724002,-3.26280025857269
"2780",2780,264.42087565125,-3.24738262553138
"2781",2781,264.4207808265,-3.22024444642253
"2782",2782,264.420920236207,-3.27637955948657
"2783",2783,264.420836339251,-3.24758528489839
"2784",2784,264.420834831708,-3.24769315472462
"2785",2785,264.42071364056,-3.21775655953159
"2786",2786,264.420798218331,-3.25269155503211
"2787",2787,264.420716684339,-3.23516880784263
"2788",2788,264.420753003361,-3.253593116004
"2789",2789,264.420706381384,-3.24189711790627
"2790",2790,264.420751575841,-3.26112927983824
"2791",2791,264.420428724059,-3.13698121457044
"2792",2792,264.420661640093,-3.24115909598833
"2793",2793,264.420422407208,-3.15248440876741
"2794",2794,264.420614060244,-3.22895887398681
"2795",2795,264.42057942768,-3.21819541805721
"2796",2796,264.420695008088,-3.26656587937391
"2797",2797,264.420678328606,-3.26197719514037
"2798",2798,264.420714887568,-3.28179861149722
"2799",2799,264.420544112366,-3.21960821060334
"2800",2800,264.420522752578,-3.2320308672823
"2801",2801,264.42052039569,-3.23668009356476
"2802",2802,264.420572411833,-3.25900633870407
"2803",2803,264.420572431724,-3.25910171846993
"2804",2804,264.420825398269,-3.35776941196355
"2805",2805,264.420567133313,-3.26025670623432
"2806",2806,264.420524860689,-3.24520808972814
"2807",2807,264.420583988305,-3.28309727548095
"2808",2808,264.420465787653,-3.24571142848851
"2809",2809,264.420529727351,-3.27325260557154
"2810",2810,264.420464396632,-3.24795453675142
"2811",2811,264.420000439219,-3.07645645407964
"2812",2812,264.420412672043,-3.23809658941173
"2813",2813,264.420407856524,-3.23743504111643
"2814",2814,264.420307206239,-3.21393642702263
"2815",2815,264.42044525197,-3.27229068058282
"2816",2816,264.420322405728,-3.22451873115205
"2817",2817,264.420473558118,-3.28476415489647
"2818",2818,264.420363684259,-3.24888172767116
"2819",2819,264.420366457592,-3.25588223558201
"2820",2820,264.420413750319,-3.28062964676129
"2821",2821,264.420260226929,-3.22254909775095
"2822",2822,264.420307389686,-3.2511643866952
"2823",2823,264.420300624694,-3.24887427830078
"2824",2824,264.420313904021,-3.26149331845889
"2825",2825,264.42032522372,-3.26751655998085
"2826",2826,264.420077924186,-3.17125153746036
"2827",2827,264.420347839689,-3.28138339143051
"2828",2828,264.419803846134,-3.0883685727167
"2829",2829,264.420210328408,-3.24699061387213
"2830",2830,264.420176661993,-3.23843225483952
"2831",2831,264.420314384015,-3.2924422606869
"2832",2832,264.420164837055,-3.24569977956202
"2833",2833,264.420100304321,-3.23062792063981
"2834",2834,264.420183211305,-3.26413314864313
"2835",2835,264.42010820809,-3.23814802172774
"2836",2836,264.420101476736,-3.23943750585716
"2837",2837,264.419975999261,-3.19071908853154
"2838",2838,264.420413259852,-3.36640807905263
"2839",2839,264.420119586508,-3.25324550610483
"2840",2840,264.420100936649,-3.2480174460175
"2841",2841,264.420105253579,-3.25000636210061
"2842",2842,264.420063278266,-3.23794441683591
"2843",2843,264.420061652106,-3.24209598551846
"2844",2844,264.420010435636,-3.22634202972281
"2845",2845,264.420075336783,-3.2546565282171
"2846",2846,264.420015864816,-3.24503985491628
"2847",2847,264.419643037851,-3.10318705990984
"2848",2848,264.420177214315,-3.32588672130741
"2849",2849,264.419970263136,-3.24853162056279
"2850",2850,264.420035271259,-3.27449481845132
"2851",2851,264.420306788528,-3.38258648847596
"2852",2852,264.419928232595,-3.23618720183256
"2853",2853,264.420020194698,-3.27548858325481
"2854",2854,264.419937964453,-3.24624802475102
"2855",2855,264.419869653385,-3.23335854415274
"2856",2856,264.419911847897,-3.25312157205845
"2857",2857,264.419929642441,-3.26132304342043
"2858",2858,264.41987743098,-3.24940097187835
"2859",2859,264.420011494463,-3.30198990394085
"2860",2860,264.420008208329,-3.30510384329712
"2861",2861,264.419847294903,-3.25622894567581
"2862",2862,264.419835702945,-3.25310232858097
"2863",2863,264.419668348752,-3.18908903776463
"2864",2864,264.419787213847,-3.23580004303288
"2865",2865,264.419798224872,-3.24357676036412
"2866",2866,264.419753944238,-3.22939496568752
"2867",2867,264.420155741818,-3.38782590479728
"2868",2868,264.419707705134,-3.21614607474725
"2869",2869,264.419734906851,-3.22732173115884
"2870",2870,264.419577621569,-3.16940759168695
"2871",2871,264.419791717861,-3.25300448019248
"2872",2872,264.419698145846,-3.22355745210649
"2873",2873,264.419799738653,-3.26501199537592
"2874",2874,264.419738145908,-3.25443456440156
"2875",2875,264.419725541504,-3.25173898118162
"2876",2876,264.419756984169,-3.26482855842066
"2877",2877,264.419743312565,-3.26058530014215
"2878",2878,264.419755006038,-3.27175977086106
"2879",2879,264.419616269306,-3.22617590280455
"2880",2880,264.419651700038,-3.253444241366
"2881",2881,264.419621202703,-3.24350647328397
"2882",2882,264.419566573055,-3.22863917411738
"2883",2883,264.419632231222,-3.25572905687511
"2884",2884,264.419631314197,-3.26355259680782
"2885",2885,264.419492354814,-3.21570368377656
"2886",2886,264.419527739395,-3.23063798433953
"2887",2887,264.419545079648,-3.2396650592732
"2888",2888,264.419562698825,-3.24875830945736
"2889",2889,264.419594249386,-3.26602665651535
"2890",2890,264.419548530042,-3.25210906396435
"2891",2891,264.419559538572,-3.25788259435491
"2892",2892,264.4194975423,-3.23700987067179
"2893",2893,264.419558084348,-3.26123343187661
"2894",2894,264.419527539432,-3.25053837272374
"2895",2895,264.419483013123,-3.23930626546093
"2896",2896,264.41950420884,-3.24761660368468
"2897",2897,264.419534579648,-3.26725418639097
"2898",2898,264.41949242879,-3.25207451820305
"2899",2899,264.419535012882,-3.27103579309063
"2900",2900,264.419432569048,-3.23481849680091
"2901",2901,264.419426390984,-3.23319218286976
"2902",2902,264.419365916444,-3.21443095444031
"2903",2903,264.419454777467,-3.25662553858881
"2904",2904,264.419335203012,-3.21320049199743
"2905",2905,264.419379014827,-3.23690881951395
"2906",2906,264.419488108362,-3.28303094265785
"2907",2907,264.419437284834,-3.26773307699593
"2908",2908,264.419536834619,-3.31026324111712
"2909",2909,264.419311133028,-3.23384305724227
"2910",2910,264.419332392539,-3.25297508632327
"2911",2911,264.419247648001,-3.23332124189811
"2912",2912,264.419268933025,-3.24445401016464
"2913",2913,264.419271110273,-3.24604455799487
"2914",2914,264.419232311349,-3.23674007852551
"2915",2915,264.419243243056,-3.24204872101469
"2916",2916,264.419217301186,-3.2378475048208
"2917",2917,264.419190075621,-3.22801002082661
"2918",2918,264.419332129093,-3.28638466111363
"2919",2919,264.419230823316,-3.24939235903255
"2920",2920,264.419248138142,-3.26002034446026
"2921",2921,264.419138519343,-3.22104192444075
"2922",2922,264.419171317572,-3.2355350791804
"2923",2923,264.419127849148,-3.21888230503606
"2924",2924,264.419177102674,-3.24079670862713
"2925",2925,264.419213961234,-3.26283493370889
"2926",2926,264.419172037098,-3.24944205813462
"2927",2927,264.41905258689,-3.2081486878097
"2928",2928,264.419168694872,-3.26058490762104
"2929",2929,264.419042661665,-3.2249545528019
"2930",2930,264.419105289874,-3.24951829789529
"2931",2931,264.419278054561,-3.31908972861184
"2932",2932,264.419403895029,-3.37265844204311
"2933",2933,264.419039001299,-3.23214528871717
"2934",2934,264.419008730546,-3.22490503374159
"2935",2935,264.419027456598,-3.23421424582111
"2936",2936,264.419075285219,-3.25491973661282
"2937",2937,264.419040070979,-3.242791479723
"2938",2938,264.41890218051,-3.18907977458095
"2939",2939,264.418871082146,-3.17777198008941
"2940",2940,264.41898702773,-3.22401240851909
"2941",2941,264.418780093396,-3.14562115995737
"2942",2942,264.419084023644,-3.26459623969579
"2943",2943,264.419035969323,-3.24846040451348
"2944",2944,264.41900350917,-3.26313299121661
"2945",2945,264.418937198377,-3.24170178358919
"2946",2946,264.419027752575,-3.2775541712563
"2947",2947,264.418620390155,-3.12474414373048
"2948",2948,264.418924659291,-3.24442974356255
"2949",2949,264.418873893013,-3.22475276167406
"2950",2950,264.418929418158,-3.25473026389523
"2951",2951,264.418784001893,-3.20282596481573
"2952",2952,264.418955443532,-3.2731550399607
"2953",2953,264.418891689902,-3.24980666325022
"2954",2954,264.418867410593,-3.24808165973126
"2955",2955,264.418860847591,-3.24569371585526
"2956",2956,264.418922236651,-3.27034382423534
"2957",2957,264.4188612933,-3.24678429169861
"2958",2958,264.418850204531,-3.24633179042684
"2959",2959,264.418826540295,-3.24049443584044
"2960",2960,264.41875195104,-3.21691776538119
"2961",2961,264.418795574172,-3.23637813576289
"2962",2962,264.418818243127,-3.25623658296854
"2963",2963,264.418765423925,-3.24046112435395
"2964",2964,264.418696128493,-3.21355278189399
"2965",2965,264.418776835417,-3.24991967190702
"2966",2966,264.418840828989,-3.27645550403383
"2967",2967,264.418706271968,-3.22678436812314
"2968",2968,264.418777458894,-3.25460297985837
"2969",2969,264.419121862295,-3.39057227716436
"2970",2970,264.41878042217,-3.25763243901425
"2971",2971,264.418831876177,-3.27835898260115
"2972",2972,264.418764264196,-3.25720290877288
"2973",2973,264.418741686573,-3.25335715656649
"2974",2974,264.418768897392,-3.26445245833909
"2975",2975,264.418690389997,-3.24331167235898
"2976",2976,264.418346271404,-3.1132445554233
"2977",2977,264.418672850341,-3.24443414798685
"2978",2978,264.418466970486,-3.1682747987158
"2979",2979,264.41866905188,-3.25240111078564
"2980",2980,264.418675185897,-3.25549074047259
"2981",2981,264.418276168511,-3.10234183335867
"2982",2982,264.418607812069,-3.23203149630643
"2983",2983,264.418792695933,-3.30869735542515
"2984",2984,264.418698725108,-3.27360093949638
"2985",2985,264.418639166331,-3.26216004063168
"2986",2986,264.418495258519,-3.20722225868549
"2987",2987,264.418490127921,-3.20622195805658
"2988",2988,264.418604246323,-3.26451264048935
"2989",2989,264.418549515914,-3.2519497257558
"2990",2990,264.418624517568,-3.28225957903884
"2991",2991,264.418580918271,-3.26642460904901
"2992",2992,264.418645003115,-3.29308267850057
"2993",2993,264.418562432016,-3.26526198394151
"2994",2994,264.418490804078,-3.24035982987119
"2995",2995,264.418237246627,-3.14375824826021
"2996",2996,264.418431038371,-3.23567151297448
"2997",2997,264.418453031743,-3.24599729219888
"2998",2998,264.418503723977,-3.26712833340834
"2999",2999,264.418597821961,-3.30427819375146
"3000",3000,264.418333889924,-3.20272379963638
"3001",3001,264.418319304001,-3.19951363102664
"3002",3002,264.418374786568,-3.22238586708975
"3003",3003,264.418464697488,-3.26117133673782
"3004",3004,264.418379685831,-3.2286508152086
"3005",3005,264.418407067923,-3.24996108793085
"3006",3006,264.41843539654,-3.27233651799533
"3007",3007,264.418268330384,-3.21044863191034
"3008",3008,264.418332295815,-3.23950436292888
"3009",3009,264.418337791662,-3.24487007157358
"3010",3010,264.418284692836,-3.2287218816901
"3011",3011,264.418275844193,-3.22627053520556
"3012",3012,264.418286536568,-3.23470881755968
"3013",3013,264.418187910113,-3.19787352586194
"3014",3014,264.418266124894,-3.23109884449931
"3015",3015,264.418296584695,-3.25151955706999
"3016",3016,264.418319379543,-3.26202562694651
"3017",3017,264.418283400541,-3.25451739609835
"3018",3018,264.418262163175,-3.25267159742724
"3019",3019,264.418190968059,-3.22732650833694
"3020",3020,264.418210289036,-3.23852391188914
"3021",3021,264.418213654437,-3.24732669864458
"3022",3022,264.418200539575,-3.24538705443204
"3023",3023,264.418220014307,-3.25420718573347
"3024",3024,264.418574154706,-3.39370176936224
"3025",3025,264.418161874481,-3.23286723314152
"3026",3026,264.418138256392,-3.22430339311103
"3027",3027,264.418194685229,-3.24654404293274
"3028",3028,264.418200978476,-3.24930305318613
"3029",3029,264.418643426353,-3.42399034938119
"3030",3030,264.418148035472,-3.23290927193003
"3031",3031,264.41818563974,-3.257251315454
"3032",3032,264.418194507633,-3.26267084835714
"3033",3033,264.418401394842,-3.34436333345931
"3034",3034,264.418158395758,-3.25336958075918
"3035",3035,264.417824827837,-3.12918189088763
"3036",3036,264.418130683017,-3.25387620239556
"3037",3037,264.418119605137,-3.25547435341121
"3038",3038,264.418067830946,-3.24245201209036
"3039",3039,264.418133607169,-3.26881925468948
"3040",3040,264.418038149814,-3.23335019638368
"3041",3041,264.417866267108,-3.17118100016782
"3042",3042,264.418049414281,-3.24876348043204
"3043",3043,264.418022877834,-3.2389726846465
"3044",3044,264.418083948626,-3.26324359470921
"3045",3045,264.417985969259,-3.22892361476211
"3046",3046,264.418005276973,-3.23754651851728
"3047",3047,264.418054411635,-3.2581611973564
"3048",3048,264.41805714009,-3.265541129405
"3049",3049,264.418023798317,-3.25892856861642
"3050",3050,264.418068192265,-3.277517106474
"3051",3051,264.417972606552,-3.243520377516
"3052",3052,264.418054534788,-3.27732457890538
"3053",3053,264.41769708562,-3.14485959840555
"3054",3054,264.418006936903,-3.27155112347916
"3055",3055,264.418069588253,-3.29818178408869
"3056",3056,264.417984107025,-3.26512341177227
"3057",3057,264.417890002746,-3.23423113248711
"3058",3058,264.417906466685,-3.24418441514994
"3059",3059,264.418007725173,-3.2845316680566
"3060",3060,264.417726674074,-3.19412459039202
"3061",3061,264.417842251275,-3.2479919087984
"3062",3062,264.417968730072,-3.30197330412657
"3063",3063,264.4177805448,-3.23644994005695
"3064",3064,264.417788564488,-3.24053719772438
"3065",3065,264.417758247824,-3.23576100457655
"3066",3066,264.417919314996,-3.29901804684739
"3067",3067,264.417823580371,-3.26395994370258
"3068",3068,264.417830123994,-3.27500660294857
"3069",3069,264.417845142478,-3.28535525130595
"3070",3070,264.417757683311,-3.25313503960928
"3071",3071,264.417678000501,-3.22573185445324
"3072",3072,264.417771670573,-3.2633846272796
"3073",3073,264.417702231168,-3.23693403603604
"3074",3074,264.417840717693,-3.29238128790244
"3075",3075,264.417703771845,-3.24354566161906
"3076",3076,264.417747342531,-3.26856452578096
"3077",3077,264.417609527625,-3.21746997598146
"3078",3078,264.417630405425,-3.23158774248682
"3079",3079,264.417694009053,-3.257329648665
"3080",3080,264.417650977714,-3.24784821768721
"3081",3081,264.41773677263,-3.28220878050385
"3082",3082,264.417605445636,-3.24274946130811
"3083",3083,264.417649895673,-3.2648481744178
"3084",3084,264.417573438944,-3.24101365942717
"3085",3085,264.417590905078,-3.25671587257296
"3086",3086,264.417379999409,-3.17507814380816
"3087",3087,264.41754696041,-3.2416963408338
"3088",3088,264.417518404633,-3.24348485822481
"3089",3089,264.417517855351,-3.24374894932727
"3090",3090,264.417479321611,-3.23079855844281
"3091",3091,264.41765844376,-3.30311441855686
"3092",3092,264.417426348162,-3.22235813754039
"3093",3093,264.417249951972,-3.15836874975218
"3094",3094,264.417449498495,-3.23845133828506
"3095",3095,264.417633678158,-3.31195737181581
"3096",3096,264.417465695439,-3.24708182522262
"3097",3097,264.417483187251,-3.25726510827428
"3098",3098,264.417509057261,-3.26884458867141
"3099",3099,264.417420995958,-3.23729909139556
"3100",3100,264.417388497068,-3.22805198112027
"3101",3101,264.417360729636,-3.21912844891463
"3102",3102,264.417306260351,-3.20256886371778
"3103",3103,264.417383012477,-3.23388115105469
"3104",3104,264.417610217381,-3.32562157492768
"3105",3105,264.417435438493,-3.26040352925152
"3106",3106,264.417381759909,-3.24079887629608
"3107",3107,264.417337606415,-3.22460631141189
"3108",3108,264.417391561952,-3.24623656004106
"3109",3109,264.417455996565,-3.27156315568382
"3110",3110,264.417459939092,-3.28063894507539
"3111",3111,264.417389581729,-3.25513262217346
"3112",3112,264.417318323392,-3.22770724116696
"3113",3113,264.417354862864,-3.24506415731948
"3114",3114,264.417396054256,-3.26192899171462
"3115",3115,264.417287072915,-3.22103673717378
"3116",3116,264.417274988734,-3.21631890322105
"3117",3117,264.417404114519,-3.26764368376931
"3118",3118,264.417441251905,-3.2846240671134
"3119",3119,264.417354517583,-3.25198522703792
"3120",3120,264.417366870067,-3.2572434970737
"3121",3121,264.417323279573,-3.24937435600419
"3122",3122,264.417572447295,-3.34724770367511
"3123",3123,264.417338037563,-3.25644115140139
"3124",3124,264.41715014237,-3.18665667673797
"3125",3125,264.41726990309,-3.23502576645719
"3126",3126,264.417299547725,-3.25091148509012
"3127",3127,264.417296683208,-3.2502291960265
"3128",3128,264.417288474004,-3.2475454107227
"3129",3129,264.417293889873,-3.2606798335066
"3130",3130,264.417188128828,-3.22897425099645
"3131",3131,264.417251982129,-3.25538439340942
"3132",3132,264.417303274611,-3.28764912944146
"3133",3133,264.417192012719,-3.24512700167446
"3134",3134,264.417498298148,-3.36534579170228
"3135",3135,264.417157710457,-3.23622264711277
"3136",3136,264.417097553536,-3.22083676944575
"3137",3137,264.41713898365,-3.24716115910629
"3138",3138,264.416890286268,-3.15680833346519
"3139",3139,264.417078596583,-3.24305751391456
"3140",3140,264.41708170696,-3.24984753827686
"3141",3141,264.417063479472,-3.2483942978565
"3142",3142,264.41705788562,-3.25387847144829
"3143",3143,264.417034975484,-3.2451940646384
"3144",3144,264.417050302091,-3.25244113799449
"3145",3145,264.416956664421,-3.22999686689745
"3146",3146,264.416989993146,-3.24396741192544
"3147",3147,264.416953928289,-3.23154230547497
"3148",3148,264.416979215493,-3.2429819419768
"3149",3149,264.416854986075,-3.20074966737675
"3150",3150,264.416848949978,-3.20558019103155
"3151",3151,264.416866137318,-3.21233407683335
"3152",3152,264.416959925626,-3.24965443935663
"3153",3153,264.41692521491,-3.2392364207161
"3154",3154,264.41693523844,-3.24402234649504
"3155",3155,264.416918888188,-3.2394676533209
"3156",3156,264.417207342628,-3.35243339996966
"3157",3157,264.416837855825,-3.2086536944994
"3158",3158,264.416833655198,-3.20731920909332
"3159",3159,264.416910720397,-3.2469518020703
"3160",3160,264.416843435531,-3.2246438557679
"3161",3161,264.416927767441,-3.26253956541836
"3162",3162,264.416902727635,-3.26360889796236
"3163",3163,264.416836126799,-3.23773663281021
"3164",3164,264.416858046601,-3.24951848471994
"3165",3165,264.41687708597,-3.25786737636483
"3166",3166,264.416863926377,-3.25835035494797
"3167",3167,264.416827234278,-3.24742164632458
"3168",3168,264.416785693727,-3.23760424724988
"3169",3169,264.416412073016,-3.0999281131062
"3170",3170,264.416856611955,-3.27488176182675
"3171",3171,264.416724069442,-3.23310178999969
"3172",3172,264.416743484439,-3.24124955626567
"3173",3173,264.41672400951,-3.23739165075979
"3174",3174,264.416676400115,-3.22093566982355
"3175",3175,264.41680336614,-3.27147398664413
"3176",3176,264.416748902575,-3.2543450969742
"3177",3177,264.41672435172,-3.25133729535354
"3178",3178,264.416637090919,-3.21822208364509
"3179",3179,264.416681786363,-3.23637259185839
"3180",3180,264.416578040836,-3.19751272019461
"3181",3181,264.416980068104,-3.3554059237818
"3182",3182,264.416530909315,-3.18686373689931
"3183",3183,264.416632673774,-3.2284348177659
