           1   313.36778793604554       -12.342183379334992     
           2   313.43214255886562       -12.344239223364314     
           3   313.43212290838562       -12.344631144316564     
           4   313.33805990323083       -12.346687401812822     
           5   313.28586874166064       -12.349411545299322     
           6   313.28598255506762       -12.349697324876409     
           7   313.49731902973849       -12.346991791226603     
           8   313.49719963290187       -12.347424440106481     
           9   313.38211227307977       -12.351357851474619     
          10   313.23805406473235       -12.354039773234897     
          11   313.27764951715733       -12.354686862732585     
          12   313.27778397462549       -12.354976484901950     
          13   313.46571662826557       -12.359310562205987     
          14   313.32758243863867       -12.367885474528165     
          15   313.42058173037509       -12.368555815906161     
          16   313.47044705687762       -12.368382562326932     
          17   313.27950128457849       -12.372146027419728     
          18   313.27497926821150       -12.375306302505633     
          19   313.28858088748842       -12.377681079242292     
          20   313.49845574583856       -12.374321574158360     
          21   313.16952610108359       -12.380917845403138     
          22   313.24122950265945       -12.380245846237026     
          23   313.28982699409852       -12.379755733230326     
          24   313.26450754843870       -12.380837520602924     
          25   313.41480005137521       -12.378612927238381     
          26   313.43618692318694       -12.378244493093270     
          27   313.47155398631054       -12.381644464630972     
          28   313.35384321142243       -12.385121786212043     
          29   313.42713313446092       -12.385314281670825     
          30   313.41997435959439       -12.386139691438338     
          31   313.43024363526740       -12.386319402916719     
          32   313.29985812930687       -12.389175438171815     
          33   313.30217272857249       -12.391412371000170     
          34   313.30063235244955       -12.391882255629747     
          35   313.28331480637246       -12.394539388445434     
          36   313.45010195010445       -12.392060761084775     
          37   313.41254027654833       -12.393010825364543     
          38   313.26182252418130       -12.396435809433704     
          39   313.40372457671890       -12.394177181169173     
          40   313.42227958005208       -12.394995166896848     
          41   313.35629378886517       -12.406921586650867     
          42   313.34255653799903       -12.407522950196048     
          43   313.43269833341134       -12.406038846292811     
          44   313.45164377390574       -12.406671737512891     
          45   313.31490910330388       -12.409284407379964     
          46   313.33920262973095       -12.409337180002391     
          47   313.52226446611320       -12.406394487843816     
          48   313.33477542739342       -12.410001372364537     
          49   313.52219683374574       -12.406610293375788     
          50   313.48640690241234       -12.408217047244927     
          51   313.26658984125271       -12.415124152150069     
          52   313.19502618417062       -12.416479058890022     
          53   313.19521577127978       -12.416692729672896     
          54   313.39796340445974       -12.413125161148427     
          55   313.40063613579230       -12.414882944981539     
          56   313.28869868052942       -12.417903095919350     
          57   313.34144943011069       -12.418811372626250     
          58   313.47207818747063       -12.416411153588951     
          59   313.17300903144275       -12.422008242723473     
          60   313.41254513431164       -12.417810800522480     
          61   313.27368515571470       -12.421258522023376     
          62   313.36933655837049       -12.419633915057345     
          63   313.36527989000587       -12.419716158216204     
          64   313.24901263148257       -12.422654801327543     
          65   313.38699557000791       -12.420201456856601     
          66   313.37886265752394       -12.421341444328791     
          67   313.36279353565658       -12.423142090275944     
          68   313.25714946011334       -12.425895388158855     
          69   313.25921735448588       -12.426161149307672     
          70   313.30215685510029       -12.425752063576626     
          71   313.39487340033156       -12.424796725618704     
          72   313.21062557165493       -12.428511772914927     
          73   313.25440637186114       -12.428528774846049     
          74   313.45046531242895       -12.425183663013343     
          75   313.45033199841907       -12.425439720748503     
          76   313.42161365326956       -12.426642630113191     
          77   313.27490440052844       -12.429332031458397     
          78   313.34113275390871       -12.429337132280097     
          79   313.39051210282804       -12.428594986268173     
          80   313.23972926723496       -12.431406089705883     
          81   313.36657685860428       -12.429304181552437     
          82   313.46660795480108       -12.427501061666140     
          83   313.37872395124083       -12.429157552332514     
          84   313.42508338832391       -12.428479029456277     
          85   313.25371417943546       -12.432538030252276     
          86   313.26378761297309       -12.432391479701424     
          87   313.18412991787204       -12.433920389149788     
          88   313.55738720334585       -12.427229133835061     
          89   313.28262898315097       -12.432417945254215     
          90   313.41732685967685       -12.430100066332770     
          91   313.26680602174065       -12.432918229093685     
          92   313.40504974369395       -12.430414436260984     
          93   313.54063364989582       -12.428624774735425     
          94   313.43121521003610       -12.431345646653604     
          95   313.43104852458583       -12.431477345908489     
          96   313.31220302376823       -12.433698483278905     
          97   313.27967876979432       -12.434880397838079     
          98   313.48393896314855       -12.431133760481865     
          99   313.42695814916067       -12.433417108603134     
         100   313.37716546322878       -12.434379340185359     
         101   313.40325320712191       -12.434665703695652     
         102   313.34113245929501       -12.436145575704609     
         103   313.44085967774561       -12.434399961993991     
         104   313.25576584401210       -12.438064074782718     
         105   313.43655446279053       -12.435538540960929     
         106   313.34056367891225       -12.437592975456722     
         107   313.32333600004318       -12.438172413961960     
         108   313.19869961093445       -12.440609064709845     
         109   313.31328457939793       -12.439573712217975     
         110   313.30462388149590       -12.439983635959232     
         111   313.43873032985118       -12.437779409731295     
         112   313.32208863324718       -12.440958706248134     
         113   313.32790942213529       -12.440981171369220     
         114   313.31173783488538       -12.441873133768818     
         115   313.42058795193873       -12.440590675813345     
         116   313.41094198419660       -12.441126877369733     
         117   313.46697161846248       -12.440178279817086     
         118   313.37920655905390       -12.441807189664088     
         119   313.25751295583439       -12.444376746105124     
         120   313.48235762732224       -12.440350494537240     
         121   313.25757941802175       -12.444506077018207     
         122   313.39859797784669       -12.443598631693552     
         123   313.40033431444527       -12.443677859329457     
         124   313.46540068331228       -12.442825828409458     
         125   313.37740140226282       -12.444596508548786     
         126   313.36155618995531       -12.445023648094544     
         127   313.16413671755680       -12.448709519138449     
         128   313.37109965184004       -12.445088933021127     
         129   313.55562626946488       -12.441650061799553     
         130   313.31016630417486       -12.446872185732621     
         131   313.45692989132243       -12.447015839001200     
         132   313.47047042247607       -12.446857357006829     
         133   313.48387123957446       -12.446726280510909     
