# #,RA,Dec,(B-V)0,Mu,Mb,Mv,u,B,V,I,BlueFlag,E(B-V)=0.13, m-M = 17.53,BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 then BlueFlag = 0
1204,226.000801,-33.054846,-0.36,0.85,-0.27,0.09,19.0616,17.8379,18.0565,17.2501,0
2255,225.977890,-33.052744,-0.19,0.53,0.27,0.45,18.7466,18.3637,18.4171,18.3800,1
2394,225.969485,-33.069253,-0.35,2.02,1.69,2.04,20.2337,19.7944,20.0066,19.8600,0
