# SiegelIndex,RA,Dec,(B-V)0,Mu,Mb,Mv,u,B,V,I,E(B-V)=0.02, m-M = 15.41
1576,78.562628,-40.058173,-0.51,4.54,4.04,4.54,20.0609,19.5601,20.0305,18.3670
4322,78.535828,-40.050433,-0.11,-2.34,-2.37,-2.26,13.1776,13.1330,13.2239,13.4844
4414,78.535087,-40.055179,-0.57,2.24,1.11,1.68,17.7599,16.6322,17.1673,99.9999
5080,78.530981,-40.041691,-0.17,84.48,0.25,0.42,99.9999,15.7564,15.9037,15.0636
5457,78.528215,-40.053450,-0.32,1.37,0.61,0.93,16.8903,16.1205,16.4141,99.9999
8419,78.505741,-40.048492,-0.43,3.76,3.03,3.46,19.2789,18.5538,18.9481,17.6564
