# #,RA,Dec,(B-V)0,Mu,Mb,Mv,u,B,V,I,BlueFlag,E(B-V)=0.47, m-M = 14.16,BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 then BlueFlag = 0
9330,255.306277,-30.102654,-0.21,-1.34,-1.02,-0.81,15.2812,15.1411,14.8962,14.5453,1
13146,255.288176,-30.084898,-0.13,-0.12,-0.39,-0.26,16.4997,15.7609,15.4429,15.0177,1
13232,255.288258,-30.017824,-0.47,2.80,3.16,3.63,19.4237,19.3486,19.3479,99.9999,1
13681,255.285291,-30.071387,-0.23,0.29,0.25,0.48,16.9093,16.4165,16.1889,15.8098,1
15572,255.272862,-30.068310,-0.10,0.71,0.16,0.27,17.3272,16.3160,15.9744,15.5379,1
16888,255.260098,-30.048475,-0.45,2.60,2.95,3.41,19.2182,19.1424,19.1263,18.0201,0
17317,255.254166,-30.112736,-0.24,-0.71,-0.45,-0.21,15.9105,15.7176,15.5045,15.2279,1
19984,255.190882,-30.125986,-0.06,0.50,-0.13,-0.07,17.1159,16.0187,15.6373,15.0752,1
20160,255.183873,-30.108495,-0.29,1.05,1.17,1.46,17.6704,17.3440,17.1726,16.8655,1
