# #,RA,Dec,(B-V)0,Mu,Mb,Mv,u,B,V,I,BlueFlag,E(B-V)=0.38, m-M = 14.49,BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 then BlueFlag = 0
309,259.808814,-18.507906,-0.09,0.42,-0.12,-0.02,16.8932,15.9849,15.7158,15.2696,1
499,259.796889,-18.508317,-0.62,1.37,0.43,1.05,17.8494,16.5799,16.8096,15.1386,0
2013,259.810591,-18.537162,-0.46,2.38,2.47,2.92,18.8524,18.6001,18.6725,17.6215,0
