# #,RA,Dec,(B-V)0,Mu,Mb,Mv,u,B,V,I,BlueFlag,E(B-V)=0.01, m-M = 16.20,BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 then BlueFlag = 0
877,199.110361,17.703020,-0.49,83.74,3.32,3.81,99.9999,19.5911,20.0578,99.9999,1
1025,199.079373,17.695445,-0.80,83.74,2.74,3.54,99.9999,19.0231,19.7884,19.1907,0
1092,199.104982,17.693505,-0.50,3.86,2.47,2.97,20.1164,18.7384,19.2159,18.5898,0
1139,199.077536,17.690594,-0.64,83.74,3.00,3.64,99.9999,19.2779,19.8845,19.0951,0
