# SiegelIndex,RA,Dec,(B-V)0,Mu,Mb,Mv,u,B,V,I,E(B-V)=0.28, m-M = 15.09
1681,236.566910,-37.795750,-0.50,3.11,3.30,3.80,19.6657,19.6121,19.8161,19.6836
3741,236.536947,-37.795361,-0.41,2.78,2.76,3.17,19.3297,19.0637,19.1901,18.8601
5320,236.525717,-37.791819,-0.44,2.89,2.50,2.94,19.4361,18.8107,18.9628,99.9999
5594,236.524140,-37.776292,-0.22,0.67,0.10,0.33,17.2148,16.3924,16.3395,16.0327
6841,236.517258,-37.779861,-0.39,1.67,1.43,1.82,18.2228,17.7328,17.8347,17.0800
7163,236.515547,-37.785266,-0.13,1.49,0.43,0.56,18.0396,16.7112,16.5655,16.0242
7853,236.511817,-37.783424,-0.06,1.04,0.01,0.07,17.5837,16.2847,16.0739,15.5681
8209,236.510095,-37.774980,-0.36,83.45,2.31,2.67,99.9999,18.6115,18.6881,17.4250
8397,236.508990,-37.781382,-0.54,1.39,0.07,0.61,17.9414,16.3831,16.6329,15.7538
