# #,RA,Dec,(B-V)0,Mu,Mb,Mv,u,B,V,I,BlueFlag,E(B-V)=0.28, m-M = 15.09,BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 then BlueFlag = 0
1682,236.566910,-37.795750,-0.50,3.11,3.30,3.80,19.6657,19.6121,19.8161,19.6836,0
6842,236.517258,-37.779861,-0.39,1.67,1.43,1.82,18.2228,17.7328,17.8347,17.0800,0
