# SiegelIndex,RA,Dec,(B-V)0,Mu,Mb,Mv,u,B,V,I,E(B-V)=0.01, m-M = 15.55
1807,81.058569,-24.516246,-0.39,2.74,2.65,3.04,18.3452,18.2600,18.6306,18.1549
1832,81.058315,-24.510633,-0.70,4.67,4.09,4.79,20.2775,19.7192,20.3904,99.9999
2038,81.056043,-24.539113,-0.06,0.81,0.18,0.24,16.4171,15.7788,15.8270,15.9514
2727,81.049558,-24.523934,-0.26,84.39,0.27,0.53,99.9999,15.8764,16.1172,99.9999
2756,81.049247,-24.528515,-0.21,1.44,0.54,0.74,17.0485,16.1407,16.3322,99.9999
3176,81.045622,-24.522312,-0.14,84.39,-0.06,0.08,99.9999,15.5386,15.6674,14.7893
3303,81.044564,-24.524907,-0.10,84.39,0.07,0.16,99.9999,15.6673,15.7513,14.7952
4551,81.032471,-24.517240,-1.28,84.39,3.20,4.48,99.9999,18.8564,20.0891,99.9999
5364,81.020361,-24.536787,-0.63,84.39,3.33,3.96,99.9999,18.9543,19.5551,18.6892
