# #,RA,Dec,(B-V)0,Mu,Mb,Mv,u,B,V,I,BlueFlag,E(B-V)=0.18, m-M = 15.00,BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 then BlueFlag = 0
2991,244.279165,-22.964924,-0.16,0.62,0.57,0.72,16.5588,16.3426,16.3206,16.2526,1
4862,244.267534,-22.988950,-0.12,-1.26,-1.44,-1.32,14.6851,14.3309,14.2780,14.1538,1
8939,244.249059,-22.965856,-0.08,0.43,-0.05,0.03,16.3667,15.7246,15.6254,15.4706,1
