# SiegelIndex,RA,Dec,(B-V)0,Mu,Mb,Mv,u,B,V,I,E(B-V)=0.28, m-M = 15.09
1681,236.566910,-37.795750,-0.50,3.11,3.30,3.80,19.6657,19.6121,19.8161,19.6836
5320,236.525717,-37.791819,-0.44,2.89,2.50,2.94,19.4361,18.8107,18.9628,99.9999
6841,236.517258,-37.779861,-0.39,1.67,1.43,1.82,18.2228,17.7328,17.8347,17.0800
