# #,RA,Dec,(B-V)0,Mu,Mb,Mv,u,B,V,I,BlueFlag,E(B-V)=0.05, m-M = 15.06,BlueFlag Note: if (V-I)0 > 0.331 + 1.444 * (B-V)0 then BlueFlag = 0
2045,189.860531,-26.752564,-0.57,3.89,3.26,3.83,19.2184,18.5634,19.0666,17.8848,0
4755,189.868931,-26.722762,-0.18,1.48,0.46,0.64,16.8110,15.7460,15.8709,15.3841,0
